Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"For you your family your team and all of us , Stay safe",20/4/20,12,Circuit Breaker,12,1,-9.98275104,0,1,3,36.84829056,4,0,0
"As long as we are Alive, there is hopes.",18/4/20,9,Circuit Breaker,9,0,-10.19482976,2,0,1,106.4913813,4,0,0
SG UNITED.  We can do it.,19/4/20,6,Circuit Breaker,6,0,-10.97452532,1,0,0,56.27175551,4,0,0
Thk q Sir for d concern n care.,19/8/20,8,Circuit Breaker,8,0,-15.04260992,0,0,0,16.87838266,2,0,0
Thank you PM Lee. You take care too. ,18/4/20,8,Circuit Breaker,8,0,-10.59264564,3,0,1,36.26203009,4,0,0
"Stay home, Singapore.  I want my normal life back soon.   ",18/4/20,10,Circuit Breaker,10,0,-10.94537672,1,0,1,25.83223255,3,0,0
I miss Lawrence Wong's daily briefing.,18/4/20,5,Circuit Breaker,6,0,-13.28352256,2,0,0,36.84829056,4,0,0
Please don't bring your pets outside to prevent virus mutation!!!!! 🙏,19/4/20,9,Circuit Breaker,10,0,-12.35120625,3,0,1,36.84829056,4,0,0
Take picture and report in the OneService app,18/4/20,8,Circuit Breaker,8,0,-11.10233116,1,1,0,26.8352074,3,0,0
Stay strong and united Singapore!!! Majulah Singapura!!! ,18/4/20,7,Circuit Breaker,7,0,-14.07395982,0,1,0,26.30534077,3,0,0
"Mr Lee, all singaporeans will support and back you up! ",19/4/20,10,Circuit Breaker,10,0,-10.42611855,1,1,1,36.26203009,4,0,0
My mind also having same thought.,19/4/20,6,Circuit Breaker,6,0,-10.67655621,1,1,0,56.27175551,4,0,0
Stay strong to frighten away the viurs!,18/4/20,7,Circuit Breaker,7,0,-12.45865012,1,0,0,56.27175551,4,0,0
Take care your self too SIR😷,18/4/20,6,Circuit Breaker,6,0,-13.45172541,1,0,1,106.4913813,4,0,0
Is that e road to heaven sir .....,18/4/20,7,Circuit Breaker,7,0,-11.66586267,3,0,0,56.27175551,4,0,0
"PM, we are behind you! Thank you for upholding our government and choosing to do the right thing! God bless you! ",18/4/20,21,Circuit Breaker,21,1,-9.875253914,4,1,3,16.61032234,2,0,0
Singapore Stay Strong and Healthy.💪💪💪,21/4/20,5,Circuit Breaker,5,0,-13.41044349,0,1,0,36.13113141,4,0,0
"Dear PM, we are with you in this together. Singapore 加油！Together we can. 💪👍🙏",18/4/20,13,Circuit Breaker,13,1,-11.04840239,1,0,3,26.30534077,3,0,0
I cheer you Sir up!  from Thailand,21/4/20,7,Circuit Breaker,7,0,-10.46025923,1,0,1,56.27175551,4,0,0
"超市里也要有ONE WAY ， 不能两边都有人在選拿货物，不重要的货物收起耒 ，才有空间走动💖👍Supermarket need one way instead both side walking , selecting of foods , not important item removed so more space to walk and not to close to each other",18/4/20,28,Circuit Breaker,29,2,-12.89863739,5,2,0,15.46335949,2,0,0
https://www.webmd.com/lung/coronavirus-complications try not to hide death numbers,19/4/20,6,Circuit Breaker,6,0,-13.97545718,1,0,0,36.2041065,4,0,0
Not working sir rest at home now ..,18/4/20,7,Circuit Breaker,7,0,-10.99972183,1,0,0,36.2041065,4,0,0
"Despite  the enhanced social distancing order,the National Environment Agency's Officers still carried out inspection on 17/4/2020 inside occupied hdb flats. This is very risky ,if one of the NEA officers is infected with covid-19 viruses without knowing it,he will transmit the viruses from one house to another.This potential cluster could affect the whole HDB estate, and can bring harm to many residents.I hope the authorities can put on hold such house to house inspection of mosquitoes during this social distancing period, or till a vaccine is available for this covid 19 viruses",20/4/20,91,Circuit Breaker,98,3,-11.97538669,13,4,1,3.304415227,0,0,1
Should remark such as is made by this guy accepted? He obviously is refusing to comply with the CB requirement. Can the relevant authorities do something about him? And please no warning for him.,18/4/20,34,Circuit Breaker,34,2,-10.4243731,9,0,0,16.61032234,2,0,0
Punggle dormatory no cleaning nathing government people toking why so many things doing for what,19/4/20,15,Circuit Breaker,15,1,-13.75901384,3,0,0,20.16828531,3,0,0
Stay strong singapore.... kita mesti menang.. Malaysia singapore,18/4/20,8,Circuit Breaker,8,0,-19.3340593,0,0,0,18.26202865,2,0,0
"Thanks 🙏🏻 very very much,sir",18/4/20,5,Circuit Breaker,5,0,-11.45288164,0,0,0,106.4913813,4,0,0
Sir where is Mdm Halima Yacob? 😅,18/4/20,6,Circuit Breaker,6,0,-15.74325434,1,0,0,26.8352074,3,0,0
"我建议政府能够禁止人民所有的户外运动。  当发現新冠病毒会無症狀传染就該戴起口罩，不僅保护自己也可保护別人受到感染😷  When you find that the new coronavirus will be asymptomatic, you should wear a mask to protect yourself and others 😷",18/4/20,20,Circuit Breaker,20,1,-12.53989282,4,1,2,36.84829056,4,1,0
"Sir thank you💟although i got  $500+ $600 money but im not happy wish to go back to hotel work soon ..i lost my part time job,since Feb, i want my life back to normal.I cant wait Covid-19 faster end soon...Everyday stay at home going to mental berserk🙄🙄",18/4/20,49,Circuit Breaker,50,2,-12.42829735,10,1,2,5.2340978,1,0,0
We have to stay home. That is why I made this social distancing video with 28 people https://youtu.be/5NYHGaHa8Sc,18/4/20,16,Circuit Breaker,17,1,-11.09167482,4,0,1,20.13142485,3,0,0
Fear no more ! We are together in it!   https://youtu.be/RjKf10MS4JI,18/4/20,8,Circuit Breaker,8,0,-10.95548596,1,0,0,56.27175551,4,0,0
"Just Lockdown n wait till everything over then reopen ... many food sellers risking out there suffering the heat behind those maskes but NEA is like preying on those "" Fines """,21/4/20,29,Circuit Breaker,29,2,-13.46501787,5,2,0,8.815386205,1,0,0
"Sir, all must wear a mask whenever we are out. Those that did not wear a mask have been fined $300 including the social distancing ambassador.  But if a Minister did not wear a mask, and furthermore, she is INSIDE the workers dormitory where medical staff were all on the full PPE suit with face mask on.. Will she be fined $300? To be fair? ",18/4/20,63,Circuit Breaker,65,3,-11.14656192,15,2,1,6.03599023,1,0,1
We are under the same sky! Stay United Singapore!,18/4/20,9,Circuit Breaker,9,0,-10.3098295,1,0,0,26.30534077,3,0,0
LTA created the problem in Train and CB will not work.,18/4/20,11,Circuit Breaker,11,1,-11.18155679,2,1,0,26.40715086,3,0,0
you better look at the train system. Now reduce the frequency the train is very pack and no social distancing during peak hour. You want another case there? Why save little and later spend a lot on cases.,18/4/20,38,Circuit Breaker,38,2,-10.30079806,5,2,0,9.598275916,1,0,1
United Sg we all flight this virus war ,18/4/20,8,Circuit Breaker,8,0,-11.80553268,0,0,1,20.83225589,3,0,0
"Dear PM Lee,  Why not have the dormitories the first community to be herd immunity, which is the ultimate solution for this global pandemic, considering the privilege of those who lives inside the dormitories?  1.       They themselves are not vulnerable and supposed to have little underlining disease; 2.       They are not living together with those vulnerable to covid-19; 3.       They pose little threat to overwhelming the health caring system of Singapore, as only 11 death by now, equivalent to 0.18% fatality rate lowest among any of the world, and 23 in ICU, equivalent to 0.5% of critical rate among the live cases, though several thousand new cases added by those living in dormitories. 4.       After the heard, they could resume working without worrying any more to spread covid-19 to those vulnerable of Singapore and resurgence within WP and SP holders living in dormitories should they not be herd.  The vaccines are still long way to go to help the herd immunity, which would be reached in most area of the world by resurgence of the outbreaks eventually. However, the dormitories could make this without posing high risks to themselves, to the neighbor communities and to the health care system.  Let’s have the herd in dormitories. Together, we can beat this virus through.",19/4/20,205,Circuit Breaker,214,4,-10.81669639,32,6,1,1.780856045,0,1,1
"Despite I have feedback to OneService yesterday about wearing masks, sad to say again that at least 56 pax didn’t wear mask or didn’t wear mask properly during 1 hour observation. Yesterday was 40 pax. They were not running, jogging, cycling, static exercises and warm-ups. Too many exceptions. Very difficult for enforcement officers to enforce.",19/4/20,53,Circuit Breaker,55,3,-12.51046182,10,2,1,4.514493204,0,0,0
Some old people are still now following Circuit Breaker Law ..,19/4/20,10,Circuit Breaker,10,0,-11.98446692,2,1,0,25.39700507,3,0,0
Could have started lock down much earlier but you chose to asked everyone not to wear mask and now back tracking. Look at the numbers,21/4/20,25,Circuit Breaker,25,1,-10.47117528,6,2,1,36.2041065,4,0,0
Salute Prime Minister.. We Love Singapore.,18/4/20,6,Circuit Breaker,6,0,-13.3124586,0,0,1,19.75300086,2,0,0
"Sir,is it fack news?",18/4/20,5,Circuit Breaker,5,0,-12.01607433,1,0,0,56.27175551,4,0,0
Thank you P.M.LEE FOR UPDATING SIR WE ARE GRATEFUL TO ALL.,18/4/20,10,Circuit Breaker,13,1,-17.14459424,0,0,2,10.49172631,2,0,0
Our youthful PM. =) We will do our best.,18/4/20,8,Circuit Breaker,8,0,-10.44901624,1,0,1,106.4913813,4,0,0
"Good day Mr Lee, eversince the virus outbreak I think everyone has been mentally stressed out and physically tired especially people like us, we have 3 young children at home with one helper. My kids are all very young age 4, 2 and 5 months old. Helper can only look after young baby while husband will be looking after 2 elder one.Husband is now consider jobless as freelancer and young children are not going to school as I decided to keep them at home but with this current situation I am forced to work from home and I think there is a issue with husband handling young kids. For education this part is it possible for childcare to conduct a online learning so that we parents are able to like more focus on work from home and not stressing out. I as a mother I can handle them but the situation right now that I have to work from home and complete my work with tight deadlines I am not able to help him out in terms of talking about being productive and husband have not patient with the kids. I understand that our government had done pretty much for us and I appreciate most of it but I hope the childcare can conduct online lesson maybe using zoom. Not sure if possible but I hope things will change and turn better so that my husband can focus on things he want to do and not stressing out otherwise with crcuit breaker extended by 4 weeks many parents will have difficulties especially for parents with more than 2 kids. ",22/4/20,261,Circuit Breaker,270,4,-10.4254752,53,13,12,1.469098773,0,0,1
"Thank you for the hard work by the government, healthcare officers and public officers , very much appreciated , also to those who have been working tirelessly during this tough time , this is our HOME ❤️, so please let us be #SGunited , #stayhomeforSG ! 🇸🇬🙏",18/4/20,38,Circuit Breaker,38,2,-11.0174327,7,2,3,9.425302601,1,0,0
"Nobody is ever perfect in this world. Nobody has the right formula to decide on what to do next. Despite the hike in dormitories, the situation has been handled very well. We feel safe here. It’s the right time to express compassion, empathy, respect and solidarity from all angles and all colours, together as one.",18/4/20,56,Circuit Breaker,55,3,-10.26063109,11,1,0,7.162524513,1,0,1
Thank you very much for taking care of the migrant workers..They are poor people and really need our care and support at this time...all take care and stay safe...☺,18/4/20,31,Circuit Breaker,31,2,-9.777270561,5,1,2,14.06246403,2,0,0
Thanks for ensuring the health care system does not breakdown. Let's do our small part to  observe social distancing stay at home. Thanks PM MR Lee.,18/4/20,25,Circuit Breaker,26,2,-11.49057563,5,0,1,7.527778563,1,0,0
"Thank you for the hard work by the government, healthcare officers and public officers who have been working tirelessly during this trying period.",18/4/20,23,Circuit Breaker,23,1,-9.936340025,4,1,1,14.97612004,2,0,0
"10 billion for CB... whose money are these? I wonder why none of you can feel the pinch. Because you are not at the lowest of the lowest? Ppl made mistake and it cost us 10 billion. And we are here to say, hey good job. It just some numbers or money we can’t see. Or worst still, it’s not my money anyway. Let’s close more Food courts shall we? 🙄   Dear PM, after this Pandemic, we need justification on who overlooked at the dorm and cost us so much for the CB. Many of us here don know what billion look like but many of us here suffered due to official overlooked. No one see a cluster forming at all?? Do you really believe that?   Job lost, families suffered. Ppl are feeling depressed and moody. Some citizen are breaking the law because they cannot handle the stress at all. Who can handle 12 days at home with no money... no work... wife and children are crying and nagging? These ppl are the one that suffered. Not the ppl who comment in facebook saying good job Govt. Keep up the CB. 😔  The CB was man made. In Singapore, we really need to make sure ppl who made the wrong decision and cause the country to lose that amount of money be replaced by others who can do the job. It’s a simple request. Rotate the task force that was assigned to look at the pandemic in SG. This might bring improvement.",18/4/20,251,Circuit Breaker,250,4,-10.56874527,50,8,11,1.460173735,0,0,1
"We Can fight the virus together ,Stay home, Stay safe. And thank you so much sir for the leadership. ",18/4/20,19,Circuit Breaker,19,1,-10.95658614,1,0,1,18.43871728,2,0,0
"Just when I read local infections: 14. Scroll down a bit, long queue again somewhere. Flout rules, might still be adding in to our community spread. Just when we locals feel that the CB is working, there's always ppl out there flouting again n again n again. Really annoyed with those people.. but thank you PM Lee. Singaporeans do have confidence in our medical teams, we have confidence in Singapore except some covidiots still exist.",18/4/20,73,Circuit Breaker,75,3,-11.77917794,16,5,6,4.89020213,0,0,0
