Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Thank you Singapore & appreciate to care us🙏🙏🙏,16/4/20,7,Foreign Worker,7,0,-11.04859786,1,0,1,12.54897875,2,0,0
But what has caused the large number of cases in the migrant worker dorms?,22/4/20,14,Foreign Worker,14,1,-9.99597732,2,0,0,8.837657003,1,0,0
Singapore government very good always do the good job ,16/4/20,9,Foreign Worker,9,0,-10.21482626,1,0,0,12.06173931,2,0,0
"Hopefully after that, our cases will be slow down and decrease gradually. Fighting together 💪🏻",16/4/20,14,Foreign Worker,14,1,-10.89503417,3,1,1,36.03068706,4,0,0
Thank you for the support MR.LHL.,16/4/20,5,Foreign Worker,7,0,-11.88207603,0,0,1,19.03066659,2,0,0
Super nice for the Singapore government. ,16/4/20,6,Foreign Worker,6,0,-10.25843842,0,0,0,8.882708681,1,0,0
Thanks for such a caring Head. So as the rest of the cabinet ministers.,16/4/20,14,Foreign Worker,14,1,-9.972475074,1,0,0,7.253660895,1,0,0
"is it still orange, or RED now???  - dormitories surrounding red warning signs for awareness alert & emergency...  - it save lives... hope this do not need to wait for another 1/2 weeks for team to ""think and see how first""...",16/4/20,37,Foreign Worker,41,2,-11.51700446,10,3,0,3.260101341,0,0,0
"We have all the signs of an elitist society .   We treat ourselves supremely well ,hence, the ‘gold standards’ .   But have chosen to ignore the plight of these ‘modern slaves’ where our nation building was built on their backs .   The government needs to relook into housing conditions and management of facilities and cleanliness for our foreign workers and their living quarters once all this is over .   Errant companies who reap millions of dollars of profits but have paid scant attention to the housing management and welfare needs of their foreign workers need to be taken to task .    Many of us are not unaware of their tough lives toiling in the heat for hours daily and they go back to cramp and squalid conditions.  But most of us have chosen to be blissfully unaware of their plights and take their contributions towards our nation building for granted.   Let’s get real, many Singaporeans are secretly xenophobic towards these foreign workers; they who build your lovely homes and towering sky scrapers .   Blame only the government ? We must take responsibility as a society. We have not treated them well and this is the backlash .  Despite highlights of their living conditions and poor treatment for years , little was done because no body cared . This was a time bomb just waiting to happen. We can certainly do better .",16/4/20,222,Foreign Worker,221,4,-10.80207982,42,8,7,0.359603504,0,0,1
"PM Lee...thank you for your great effort,  stay safe and healthy too 😀",17/4/20,13,Foreign Worker,13,1,-11.12663321,0,1,2,9.23374887,1,0,0
"Dear PM  Hire a Passenger  Ship , can put 2,500 personnel  on board  also can Monitor only 1 gang way to exit..",16/4/20,19,Foreign Worker,22,1,-12.3320315,2,1,0,3.707431737,0,0,0
I meant will PM Lee take actions and do the right thing,16/4/20,12,Foreign Worker,12,1,-9.915323958,4,1,0,12.54897875,2,0,0
Thank you to the teams fighting hard on our behalf. ,16/4/20,10,Foreign Worker,10,0,-9.820771164,1,0,2,12.54897875,2,0,0
The dorms are the frontline now. Jia you!,16/4/20,8,Foreign Worker,8,0,-10.56441408,1,0,0,12.00381572,2,0,0
Million thanks PM Lee and team. Appreciate everyone's efforts 🙏,16/4/20,8,Foreign Worker,9,0,-12.46535169,0,1,0,4.355014118,0,0,0
"Mr Lee , thank you for your swift and decisive action! Our county is in good hands! 🇸🇬🙏🏻👏🏻",16/4/20,16,Foreign Worker,16,1,-10.44598258,1,1,2,5.033131839,1,0,0
"Mobilise us if you think we in any way can be part of it, PM we are all ready, let's do it once and for all. 🙏",16/4/20,25,Foreign Worker,26,2,-9.815559265,4,2,3,9.23374887,1,0,0
I do not know if this is true. If this is really happening now than I would be very concerned. ,16/4/20,20,Foreign Worker,20,1,-9.164547694,6,1,1,141.3233802,4,0,0
This is what we call Truthful Leader of a Nation. 👍😊,17/4/20,10,Foreign Worker,10,0,-10.70637946,2,0,1,19.03066659,2,0,0
Please continue to help them to have more space/clean living spaces after this mess.,16/4/20,15,Foreign Worker,15,1,-10.62936661,3,0,0,9.23374887,1,0,0
Thank you PM for your team working round the clock !,16/4/20,10,Foreign Worker,10,0,-10.70980711,2,0,2,9.23374887,1,0,0
"Firstly, still feeling very grateful for the government efforts in dealing with this Pandemic. While the exponential increase in the cases is a cause of concern, it's also a real opportunity for us Singaporeans, 4G leaders and young Singaporeans who may not have gone through ww2 to go through the baptism of fire.   Comments from other countries media have pointed that the 2nd wave of transmission has knocked us off our feet. It has. The question is how we bounce back. Bouncing back with ingunity and guts lets us learn a better lesson than if we had got by with solutions such as hotel stays at rasa Sentosa. We want to be remembered for bouncing back, beating the curve, being able to continue our lives after the CB. That shall be our gold standard.   It is clear that the leaders are moving away from the strong statesmen approach of the yesterday towards a consultative, multi agency, evidence based approach. We all have to rise to the challenge. The 3 prong approach does not sound aggressive enough. In time to come, more solutions will be need to be deployed to solve the issue of migrant workers density.   At the citizens front, we need to be aware that this is like a war. And during war time, we don't eat ding Tai feng.",17/4/20,215,Foreign Worker,221,4,-10.84905216,45,5,10,0.404791346,0,0,1
Yes we are indeed very grateful to have them!:),16/4/20,9,Foreign Worker,9,0,-9.903157579,2,0,1,141.3233802,4,0,0
stay united...Thks for all the hard work🙏,16/4/20,8,Foreign Worker,8,0,-11.17921456,0,0,0,19.03066659,2,0,0
Any updates of those in Prisons or drug rehabilitation centers???,16/4/20,10,Foreign Worker,10,0,-11.77581791,0,1,0,7.253660895,1,0,0
all worker work at singapore is so lucky. good luck all,16/4/20,11,Foreign Worker,11,1,-11.17729517,1,0,0,9.23374887,1,0,0
When you can blame you blamed but others dun point finger on the gov!,16/4/20,14,Foreign Worker,14,1,-11.53007384,3,1,1,9.23374887,1,0,0
Once the FW are settled... The confirmed numbers will look much better,16/4/20,12,Foreign Worker,12,1,-10.6867148,3,0,0,19.03066659,2,0,0
"It has certainly been an issue with the domitories,n, only after a five months silence,unpleasant hearings has been reportedly mentioned on same issues...n be4 all others,their entry of aggravated spread commences n domitories that r not in condition as said not clean n hygienic,stayers there r the main users n if not taken care of its environment n just taken for granted n not maintaining for comforts themselves,definitely,the place will be unsightful if,daily accumulating all leftovers of lunch or dinner n dirtying all places in filth.....just imagine the accumulated rubbish over the months.if, it is taken care of...nothing of this will happen n moreover, toiletetries is indeed be an adult in their mindfulness to be responsible to make clean,especially back in own home,the same attitude must be attend too.Do not take all matters as granted.  Whether now,is a purpose in seeking opportunities n hopefully not,we appreciate the works as extended to Singapore,but,not on FOB basis as all are paid with food n lodgings,Singapore has not taken any advantages n will be concerned as,even todate under isolations etc.,wages r not forsaken but,r paid.  Trusting all workers will understand n keep away movements in clusters n help to stop spread this much unwAnted  Viruses.  May all be bless to work together in harmony n battle this unwanted enemies n win the battle with glory.  At last,I am in advance of age already n seeing n reading all these problems really gives me the headache n home all to stay home n stay safe.....Thankyou.",16/4/20,270,Foreign Worker,275,4,-12.19078312,57,3,3,0.230044227,0,0,1
Thank you and your team for everything done for this Covid-19.,19/4/20,11,Foreign Worker,11,1,-10.63999611,1,1,2,12.54897875,2,0,0
They know u and yr team personally care for them ,16/4/20,10,Foreign Worker,10,0,-11.23508712,2,1,0,36.03068706,4,0,0
That is a must but after covid ..now it's to rescue the situation,17/4/20,12,Foreign Worker,13,1,-10.07272514,3,1,0,36.03068706,4,0,0
How to solve social distancing?,16/4/20,5,Foreign Worker,5,0,-11.37821645,1,0,0,34.6113624,3,0,0
My prayers to out to them.Have a seedy recovery.,16/4/20,8,Foreign Worker,10,0,-10.78587511,2,0,0,19.03066659,2,0,0
"Singaporean has complete trust in you. Just do what you need to do, as for us , we’ll stay @ home.",17/4/20,20,Foreign Worker,19,1,-10.02098561,6,0,2,9.23374887,1,0,0
Better... All dormitory put the lockdown...,16/4/20,6,Foreign Worker,6,0,-12.46326774,1,0,0,19.03066659,2,0,0
"Talk is cheap,when a crisis arise,everyone pointing fingers...",16/4/20,10,Foreign Worker,10,0,-12.10215202,2,1,0,7.253660895,1,0,0
Too slow of a response....,16/4/20,5,Foreign Worker,5,0,-9.825610145,0,0,0,19.03066659,2,0,0
Arguably one of the best government in the world ! I am proud to be a Singaporean  🇸🇬 ,16/4/20,16,Foreign Worker,16,1,-9.108324905,2,0,0,18.28123692,2,0,0
"Tq again PM Lee. Firstly, who allow them here? Who let them live in these Dormitories? Do the employers have to pay rental, if so must they follow the rules and regulations? So in the end, if the agency and Ministry had been Responsible in the JOB, the workers will comply in keeping the place clean, Why, because if they don't,  they would lose their place of stay hence losing their jobs ! Yes, old habits die hard, but to them, No Job for them,  they die harder. I don't think we are here to point finger on who's at fault, we are just saying, if one have make a mistake,  admit it and change. No one is perfect. Where as on why they use their hand to eat, most of them are Muslims, this is how they eat, but they only use their right hand after washing. Why they eat on the floor, grassland, do they have a choice? Can you get a table to dine in the middle of nowhere if they are working in the construction site? Obviously she doesn't know about this, I know because I'd worked in construction site, shipyard and earthworks areas. I don't get to eat Buk Ku Teh or Laksa because it's Impossible, hence it's either chicken rice or dry noodles.",16/4/20,210,Foreign Worker,218,4,-10.76706281,48,12,3,0.638863791,0,0,1
