,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
1527,365days2play and EAT!,2368324215127155876,2020-08-04 13:04:28,365days2play,"Photo shared by 365days2play and EAT! on August 04, 2020 tagging @burpple, @huffposttaste, @visit_singapore, @gastrogig, @hungrygowhere, @chefshentan, @beautifulcuisines, @straitstimesfood, @eloquence.sg, @savefnbsg, @dineathomesg, and @thankgoodnessits.","Gastrogig, a local events and gastronomic curator has recently launched Thank-Goodness-It’s (TGI), a delivery-only pop-up concept that will change its offerings every 2 months. This first edition of TGI features Chef Shen Tan’s Nasi Lemak from Shen's days at Maxwell Food Centre. Available on www.tginasilemak.com till 30 August 2020, the familiar flavours of her Nasi Lemak are further enhanced with produce from Gastrogig’s 350sqm garden, which make up the bulk of the raw ingredients for the rempah of the rendang dishes. 
*
Featured here (swipe right) is the $88 Makan for 4 set, comprising:
+ Twice Steamed Nasi Lemak Rice + Omelette + Ikan Bilis + Rainbow Pickles + 2 types Sambals
+ Choice of Chicken or Beef Rendang
+ Choice of Crispy Chicken or Crispy Pork Belly 
+ Choice of Sambal Goreng or Sambal Eggplant
+ Dessert: 2 Pieces Pulut Hitam Cake + Gula Melaka Butterscotch
+ Dessert: 2 Pieces Double Valrhona Choc Fudge Cake 
*
Super love the beef rendang! Such robust flavours. I had it for leftovers again the next day and it was still good. Wish I could have tried the pork belly. Desserts good too! Those of you who like sambal will also want to check out the coffee sambal, yes you heard me right. Bottled sambals are also available for order.
*
@tginasilemak
@gastrogig 
@chefshentan
@eloquence.sg",Singapore,145,9
1528,Glitz & Blitz,2368315494565353592,2020-08-04 12:47:34,kidstalentsg,,"Part 8 - Zacchaeus Teo, 4, shares what he’s been doing, in the last 6 months. And find out who he’s nominated 😉 . Will this person take on his challenge? LOOK OUT... you never know when you are nominated😝
@cutie.zacchaeus.baby @myrivervalleync #ourhendersondawson #Singapore today #2020 #stayhome #kidstalent #singaporenews #challange #dancing #reading #cooking #sgkidsperformer #performers #stagekids #circuitbreakersg","River Valley, Singapore",22,2
1529,Destinie Wong,2368300334075591105,2020-08-04 12:17:01,destinie2435,"Photo by Destinie Wong on August 04, 2020.","Loaded with sugar and calories again! Thanks for the “Poison Apple” with Apple mousse, almond sponge, cinnamon crumble base, etc! 

#circuitbreakersg #dessert #nosweettooth #poisonapple #pastries #lunch",,53,7
1530,Destinie Wong,2368289139453062208,2020-08-04 12:05:47,destinie2435,,"I miss the good old days feeding with fresh and good seafood! 
Enjoy the fish head steamboat served with fresh pomfret slices 😋 
古早味浓厚鱼头炉 

#circuitbreakersg #dineout #fishheadsteamboat #古早味 #鱼头炉",Nan Hwa Chong Fish Head Steamboat Corner 南华昌 亚秋 鱼头炉,59,6
1531,#SGB • All About Singapore,2368291769944251710,2020-08-04 12:00:01,singaporeguidebook,Photo by #SGB • All About Singapore in Singapore with @carol.eats.,"🔥Foto Ice Cream Merlion, Check! 😌😜
.
👉🏻Ke Singapura belum pas kalau belum cobain dessert ikonik satu ini! 🍧 Ada yang tahuuu? Ini adalah es krim artisan home-made dengan rasa strawberry - vanilla berbentuk patung Merlion. Merlion Ice Pop ini dibanderol seharga SGD 4.80. Ada menu lain lho yang berbau Singapore, kayak Soda Floats“Zouk Out Cure”, “The Red Dot”, dan “Sentosa Breeze”. Unik bangeet! Jangan lupa difoto dan di sandingkan sama merlion statue di merlion park biar foto kamu makin kece hihi💗💗💗
.
📍Where to buy: Leeu SG, Esplanade Mall, Singapura.
🚇Nearest MRT: Esplanade MRT / City Hall MRT
.
🌟Tag teman kamu dan ajak kesini nanti!👇🏻👇🏻👇🏻
.
📸Photo by: @carol.eats 
.
#TravelWIthSGB
#EatWithSGB",Singapore,1746,53
1532,Fatimah Mahmud,2368288438375305210,2020-08-04 11:53:27,slimfit_with_fatimah,,"SET GOAL FOR OUR FUTURE
.
Masih ada last minute slot untuk Aug Intake
DM~96478710
.
🗣 Watsapp Group Mentoring & Coaching
📝 Meal Plan c/w resipi sihat
🍛 Makan 5-6x sehari
📜 Grocery list & snack ideas
👯‍♂️ Group support yg awesome
💮 Free workout videos 
🏆 Recognition & Award

❌ Kurus tanpa stress
❌ Kurus tanpa berlapar 
❌ Tak wajib bersenam
❌ Bole makan masakan Melayu
.
#makansg #ootd #meletop #gengnakkurus #stayhome #safedistancing #staysafe #mediacorp_sg #sgmalaykueh #sgmalaymummies #sgmalaywedding #sgmalaymummies #instasingapore #eatclean #eatcleanrecipes #eatclean #nakkurus #fitnesssg #kekalsihatsg #tiktok #gengtiktok #nakcantikcarisaya #workingmum #hotmum #circuitbreakersg #islamsg #hpbsg #singaporediet #slimfit_with_fatimah",,2,0
1533,NomadX,2368279730129423890,2020-08-04 11:36:05,nomadxsg,"Photo shared by NomadX on August 04, 2020 tagging @hook_coffee.","What does it mean to be patriotic? The way we folks here at NomadX see it, patriotism goes far beyond dressing in red and white one time a year and hanging the Singapore flag outside your window.

Let us demonstrate our love and unyielding patriotism by showing support for our local, home-grown brands. We’ve curated more than a handful spanning local fashion labels, bath, body and skincare brands, and many more.

If you feel the same way as we do, hop on down to our store at Plaza Singapura or browse our full catalogue online via NomadX.sg.",Plaza Singapura,27,2
1534,The Lol-down,2368279394903175264,2020-08-04 11:35:25,theloldown,"Photo by The Lol-down on August 04, 2020. May be an image of text that says '< Juan Pepel Juan Pepel 19:30 One Nation, One One Singapore'.",That’s the way that we will be forevermore.,,7,1
1535,Salon Su,2368279292981275409,2020-08-04 11:35:13,salonsusg,"Photo by Salon Su on August 04, 2020.",#congratulationson👫💑#theprettiestgirl #happyforyou❤️ #welcometotheAjummaclub#gamsahapnida💕 #감사합니다❤ #건강하세요🙏🏻 ##circuitbreakersg#haircut#SalonSu#cutforessiontialworker#jiayou💪#getawaycovid19😡😡#fightcovid19🙏#sukim#koreanhairsalonsingapore#koreanhairsalon#koreanhairstylist,,24,1
1536,Salon Su,2368278140252245042,2020-08-04 11:32:56,salonsusg,"Photo by Salon Su on August 04, 2020.",#gamsahapnida💕 #감사합니다❤ #건강하세요🙏🏻 ##circuitbreakersg#haircut#SalonSu#cutforessiontialworker#jiayou💪#getawaycovid19😡😡#fightcovid19🙏#sukim#koreanhairsalonsingapore#koreanhairsalon#koreanhairstylist,,15,1
1537,Salon Su,2368276523876508478,2020-08-04 11:29:43,salonsusg,"Photo by Salon Su on August 04, 2020.",#gamsahapnida💕 #감사합니다❤ #건강하세요🙏🏻 ##circuitbreakersg#haircut#SalonSu#cutforessiontialworker#jiayou💪#getawaycovid19😡😡#fightcovid19🙏#sukim#koreanhairsalonsingapore#koreanhairsalon#koreanhairstylist,,13,1
1538,Salon Su,2368275981896942003,2020-08-04 11:28:38,salonsusg,"Photo by Salon Su on August 04, 2020. May be an image of 1 person.",#귀여운재희❤#gamsahapnida💕 #감사합니다❤ #건강하세요🙏🏻 ##circuitbreakersg#haircut#SalonSu#cutforessiontialworker#jiayou💪#getawaycovid19😡😡#fightcovid19🙏#sukim#koreanhairsalonsingapore#koreanhairsalon#koreanhairstylist,,16,1
1539,Milo & Pepper,2368272336435478385,2020-08-04 11:21:24,_miloandpepper,"Photo by Milo & Pepper on August 04, 2020.","|Fairytale Cupcakes|
-
Artisanal cakes in bite sizes🧁 
We dress our cupcakes with perfectly piped Swiss meringue buttercream and topped with white chocolate sails, popcorn and meringues ✨ Perfect for small gatherings or just a simple pick-me-up to get through the week 🥰
-
WhatsApp/ DM for orders ❤️",,73,1
1540,Medicare Premier (Singapore),2368253393918919556,2020-08-04 10:43:46,medicarepremier,"Photo by Medicare Premier (Singapore) on August 04, 2020. May be an image of text that says '4-Ply of black fabric Other brand's 4-Ply Black Mask without meltblown filter meltblown filter Medicare Premier's 99% BFE Black Edt. 4-Ply Black Mask'.","Here’s a quick comparison of our 𝐕𝟐 𝟗𝟗% 𝐁𝐅𝐄 𝐁𝐥𝐚𝐜𝐤 𝐄𝐝𝐢𝐭𝐢𝐨𝐧 𝟒-𝐏𝐥𝐲 𝐅𝐚𝐜𝐞 𝐌𝐚𝐬𝐤 and a black mask from another brand that our customer has kindly shared with us. 

Please be assured that our 3-Ply and 4-Ply masks have a 99% BFE meltblown filter layer for effective bacteria filtration!

DM us for more info or to purchase!

#medicarepremiersg #4plyfacemask #stayhomestaysafe #circuitbreakersg #sgunited",,11,0
1541,Match A Mentor (matchAmentor),2368231068315710006,2020-08-04 09:59:24,matchamentor_sec,"Photo by Match A Mentor (matchAmentor) on August 04, 2020. May be an image of 1 person and text that says 'Mentor's Profile John Gender Male School: Nanyang Junior College, National University of Singapore Subject/s & Levelto Teach: Math/physics/chineseJ physics chinese JC&below. Academic Achievements: Distinction for H2 math, physics H3 math Best Performing Student in Math in JC 5 times Honour @MatchaMentor'.","📚At Matchamentor, we match a tutor for you! ⠀
Introducing our mentors from Matchamentor family! 🍵⠀
⠀
We have a fixed rate of 🌟⠀
A’level $40/h⠀
O’level $35/h ⠀
⠀
Fill in the tutee form or drop a dm and we will match a tutor for you! 🙌🏻 ⁣
Follow 🍵@matchamentor for more tips! DM us to reach our mentors for personalized answers and advice!🌟⁣
⁣
#alevels #alevel#alevels2020 #peertutoring #peertutors #singaporetutors #circuitbreakersg #jcmemes #studytips #examtips #keepcalmandstudyhard #studysmart #studysmarter  #matchamentor #sgparents #highschoolbiology #tutoringservices #privatetutoring #mathtutoring #sgstudents #parttimejob #singaporeschool #pelajar #tutorial #tutoring #mentor #singapore #singaporetutors #sgtutor",,12,0
1542,La Petite Cuisine,2368228760729066134,2020-08-04 09:54:49,lapetite_cuisine.sg,"Photo by La Petite Cuisine on August 04, 2020. May be an image of text that says 'LA_PETITE AP ETITE call 6314 3173 for reservation ation'.","Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,6,0
1543,Hfive Top Reliable And Trust,2368227971629888747,2020-08-04 09:53:15,hfive555_high5,"Photo by Hfive Top Reliable And Trust on August 04, 2020. May be an image of text that says 'SINGAPORE NATIONAL DAY 2020 Special Cashback SIGN UP TODAY Register: hfive555.com HFIVE5 com'.","SINGAPORE NATIONAL DAY 2020
Special Cashback for you all ‼️
Chat with our Customer service for more info.
T&C apply.
More info visit our website 🔍hfive555 

 #4d#roulette#baccarat#onlinecasin#sbobet #SAgaming
#คาสิโนออนไลน์,#casinoonline,#slotonline
#sgcircuitbreaker #circuitbreakersg #circuittraining #circuitbreaker #hfive555_high5 #sexybaccarat,#sexygame66,#sexygaming,#sagame66,#sbobet,#sagamiming#tiktokthots #tiktokthailand#918kissmalaysia #918kisssingapore #918kisspromotion#918kiss#hfive555#spadegaming#sgcasino#realtimegaming",,13,0
1544,SOMA Water SG,2368209785310117242,2020-08-04 09:17:07,soma.com.sg,Photo by SOMA Water SG in Singapore.,Don’t forget to take care of those around you. Have you had your 8 glasses of water today? 👨‍👩‍👧‍👦,Singapore,10,1
1545,Bystrik Uko,2368204538631264619,2020-08-04 09:06:42,bystriku,"Photo shared by Bystrik Uko on August 04, 2020 tagging @brittncy, @adonisthemenace, @ivanpoon, @gtpx_, @micavillasenor, @alwayspackheels, @chewqingting, @camsevangelio, @emilyinsg, @rumtender, @thedrinkseeker, @asia.cocktails, @sgcocktailfest, @shobanrajah, @origin.sg, @cocktailaccent, @gluggony, @top500bars, @50bestdiscovery, and @sgcocktailbarassociation.","Feels like long history🙈

Or better to say last time when we labeled fruit in the bar

#bartenderslife #history #barlife #bartending #cocktailbar #bartenderlife #bartenders #time #history #2020 #lockdown #bartenderproblems #circuitbreaker #barstories #hotelbar #label #past #singapore #bartenderstyle #bartenderlife🍸#singaporebars #asiabar #bartenderlove #bartendermemes #instadaily #fruit #singapore🇸🇬 #circuitbreakersg #wait #comingsoon #waiting",,63,2
1546,❀ 愛 ❀,2368204017270943751,2020-08-04 09:05:40,tweetification,Photo by ❀ 愛 ❀ in MacRitchie Nature Trail.,": The clarity of our reservoir...is amazing!
꧂ 𝔸𝕦𝕘𝕦𝕤𝕥
#macrichiereservoir #exploringsingapore #naturewalk #mysingapore #gardencity #majulahsingapura #sgig #singaporetogether #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #ai20loveones #ai20cuzzie #ai20lifestyle #ai20in2020  #photooftheday #picoftheday #snapshot #instagood #moment #ihavethisthingwithcolor",MacRitchie Nature Trail,18,0
1547,❀ 愛 ❀,2368203806876234493,2020-08-04 09:05:15,tweetification,Photo by ❀ 愛 ❀ in MacRitchie Nature Trail.,": The clarity of our reservoir...is amazing!
꧂ 𝔸𝕦𝕘𝕦𝕤𝕥
#macrichiereservoir #exploringsingapore #naturewalk #mysingapore #gardencity #majulahsingapura #sgig #singaporetogether #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #ai20loveones #ai20cuzzie #ai20lifestyle #ai20in2020  #photooftheday #picoftheday #snapshot #instagood #moment #ihavethisthingwithcolor",MacRitchie Nature Trail,18,0
1548,Elixr Inc Kombucha,2368182078435923781,2020-08-04 08:22:04,elixr.inc,"Photo by Elixr Inc Kombucha on August 04, 2020.","<CLOSED> ✨GIVEAWAY✨

Thank you everyone! We’re incredibly lucky to have over a 1,000 of you following us and letting us be part of your kombucha journey! To thank everyone for your amazing support, we’re holding a giveaway🥳🤩🥳

We’ll be giving away 3 bottles of kombucha of your choice to 5 lucky winners! To participate, simply do the following: 

1. Follow us @elixr.inc and like this post
2. Share this post and tag us! (If your profile is not public, you can simply DM us a screenshot☺️)
3. Tag 3 friends you would love to share your kombucha with💞 Multiple entries are allowed!

Giveaway ends 14th August 2359! We will be announcing the 5 lucky winners on our story so stay tuned!🎉",,294,538
1549,Yuna 유나,2368174096648754729,2020-08-04 08:06:13,yuna_da_scottishfold,"Photo by Yuna 유나 on August 04, 2020.","My attempt to camouflage with mum's fresh laundry.😬

Don't you just love smell of freshly dried laundry? 😍

#covid19 #circuitbreakersg #stayhome #catsofinstagram #kittensofinstagram #cats #kittens #catstagram #scottishfold #scottishfoldkittens #scottishfoldsofinstagram",,8,0
1550,Daniel Koh,2368173250902460248,2020-08-04 08:04:32,ahpekeats,"Photo shared by Daniel Koh on August 04, 2020 tagging @chenisekoh, @ahpekeats, and @gohygim.","Phase 2 Post CB Day 47
(04/08)
.
Plain porridge with
1. Tofu + century egg sprinkled with ginger and spring onion 
2. Egg plant and minced pork with fermented bean sauce
.

#lunch #postcircuitbreakerphase2 #circuitbreakersg #stayhomestaysafe #covid_19 #socialdistancing2020 #ahpekeats",Stay Home Stay Safe,322,5
1551,The Lol-down,2368172624792933810,2020-08-04 08:03:17,theloldown,"Photo by The Lol-down on August 04, 2020. May be an image of text that says 'NDP 2020: Maritime sail-past sail- returns to National Day Parade after 20 years; will involve 13 vessels gliding past Marina Bay skyline on Look bualhie of top a1 orne the That's where to be I want retire when'.",From flight deck to observation deck.,,15,2
1552,Don Quijote Spanish Restaurant,2368146317229618889,2020-08-04 07:11:01,donquijotesg,"Photo by Don Quijote Spanish Restaurant on August 04, 2020. May be an image of 6 people.","Last night was a blast and we’ll keep the party going at Toh Yi Drive. 

It was a fantastic evening last night and we’re so glad we have friends and family in the #DQcommunity to be here with us before we officially move☺️ We look forward to seeing orders upon orders from our Toh Yi Location☺️ and of course! Don’t be afraid to DM us and come down for a visit😁

To order and check out the new normal, check the LINK IN BIO(https://take.sg/s/6582186969) or get in touch with our Contact Button.

#Donquijote #Donquijotemeals #DQCommunity #comehometoDQ #newnormal #newnormal2020 #staystrong #change #onwardandupward #spanishfood #spanishcuisine #Dempsey #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #yummy #instafood #instafoodsg #thefeedfeed #circuitbreaker #circuitbreakersg #savefnbsg #staysafe #stayhome",,27,0
1553,The Lunch Baes,2368130732762877458,2020-08-04 06:40:03,thelunchbaes,"Photo by The Lunch Baes on August 03, 2020.","Last night's dinner at @chopsueycafe, where the food was quite lovely - plenty of flavour and fairly good portions (though we may have gotten greedy and ordered too much!). And the place itself is gorgeous, which is what you'd expect from anything under the PS Cafe group. The Singapore soft shell chilli crab was verrrrry nice!",Chopsuey Cafe,16,4
1554,❀ 愛 ❀,2368121750972394363,2020-08-04 06:22:13,tweetification,"Photo shared by ❀ 愛 ❀ on August 03, 2020 tagging @yasai.skincare.",": Hope this clears my mask wearing woes.
꧂ 𝔸𝕦𝕘𝕦𝕤𝕥
#yasaiskincare #facialspacream @yasai.skincare #facebookshopping #igshopping #instagramshop #stayhome #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #beautytreatment #beautytreatmentathome #beautygram #skincare #skincareroutine #spatreatmentathome #singapore #singapore_insta #catsofinstagram #mamasboy #fomocat #separationanxietycat #verystickyboy #ai20furbabies #ai20nibbles #ai20lifestyle #ai20in2020 #ihavethisthingwithcolor",,6,0
