,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
194,Cheah PH,2471669683601140845,2020-12-25 03:13:28,c88_discovery,Photo by Cheah PH in National Museum of Singapore. May be an image of text that says 'Happy new Year The next is new all the best Somerse NS23 சாமர்செ AM 11:10 Dec 25 2020'.,"可不可 想不想 再次見面
再拍些新的照片
聽一聽 講一講 從而互勉

#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#emco
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#cmco
#igsg
#疫
#亂
#momentnegaraku
#藍天白雲☁️
#時間
#emco
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#december
#merrychristmas

25/12/20",National Museum of Singapore,9,0
195,Cheah PH,2471667767727039778,2020-12-25 03:09:40,c88_discovery,"Photo by Cheah PH on December 24, 2020. May be an image of flower and nature.","仍是翠綠的 常做破壞的
來自某異鄉的 無限笑容的
平靜友善的 天生形狀怪異的
全部也是真的 多麼好看

可不可 想不想 再次見面
再拍些新的照片
聽一聽 講一講 從而互勉
不想理世界怎麼變遷

#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#emco
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#cmco
#igsg
#疫
#亂
#momentnegaraku
#藍天白雲☁️
#翠綠
#emco
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#december
#merrychristmas

25/12/20",,9,0
196,Wildfire Burgers,2471663083729138626,2020-12-25 03:00:28,wildfireburgers.sg,,"𝘽𝙪𝙨𝙞𝙣𝙚𝙨𝙨 𝙖𝙨 𝙐𝙨𝙪𝙖𝙡!⁣
⁣
We're OPEN! Come down and celebrate your Christmas with us with 𝙗𝙚𝙚𝙧𝙨 𝙖𝙩 𝙤𝙣𝙡𝙮 $𝟱 during our Late Night Happy Hour. Have a Merry Christmas you guys! 🥳⁣
⁣
[𝙄𝘾𝙔𝙈𝙄, 𝙬𝙚 𝙖𝙧𝙚 𝙣𝙤𝙬 𝙤𝙥𝙚𝙣 𝙩𝙞𝙡𝙡 𝟭𝟬.𝟯𝟬𝙥𝙢! 🔥]⁣
⁣
#wildfireburgers #wildfirechickenandburgers #singaporefnb #bestfoodsingapore #foodinsing #instafood #foodporn #sgfooddiary #sgfoodtrend #foodgasm #eatoutsg #singaporefoodie #igfood #singaporeinsiders #circuitbreakersg #delicious #foodblogger #beersg #sgbeer #singaporebeer",Wildfire Burgers,40,1
197,Amber,2471661408631639228,2020-12-25 02:57:02,fluffkitttttyyyy,"Photo by Amber on December 24, 2020. May be an image of dog.","During the Circuit Breaker in Singapore is where the toughest times hit everyone, at home - ME. And the best part of all.... seeing all my hoomans work from home(tragic)

This picture is where I was having Zoom meeting with my cat community. We have sign petition on hoomans to go back work. 😎

It is effective. 🤫

#circuitbreakersg #thosewerethedays #hoomans #catmeeting #zoommeeting #iinvadeyou #catcommunity #catsofinstagram",,19,5
198,Ivy Yee,2471656374419609155,2020-12-25 02:47:02,ivyyee,"Photo by Ivy Yee on December 24, 2020. May be an image of sandwich and dessert.","🐥紫薯肉鬆吐司。。
#紫薯肉鬆吐司 #myfav #nomnom #yummylicious #thumbsup #sogood#getintomybelly #breakfasttime #goodmorning #instafood #instafollow #followforfollowback #followｍe #followforfollows #homemade #circuitbreakersg #day264 #random #webstagram #igers#igsg#singapore#itsfriday #merrychristmas#sallyline",,5,0
199,Nature Leaf,2471480793154065151,2020-12-24 20:58:11,natureleafofficial,"Photo by Nature Leaf on December 24, 2020. May be an image of text that says 'DID YOU KNOW? More than 40% of the population have a Vitamin deficiency, even in tropical regions. #funfact NatureLeaf'.","☀️ Vitamin D is produced when your skin is exposed to the sun, that's why vitamin D is often called the ""sunshine vitamin"". ⁠
‼️ However, exposure to sun rarely provides enough vitamin D. Hence, obtaining it from your diet or from supplements is necessary. ⁠
.⁠
Check out our latest blog post for all you need to know about vitamin D 👉 link in bio⁠
.⁠
Follow us @natureleaf_nutrition for health & wellness information⁠
.⁠
#funfact #healthyliving #vitamind #holistichealth #wellness #immunebooster #didyouknow #sunshine #vitamins #sgunited #circuitbreakersg #healthandwellness #interesting",,7,1
200,INONE Story,2471326534520837011,2020-12-24 15:51:42,inone.story,Photo by INONE Story in Singapore. May be an image of text that says 'BEAUTY IN THE BROKEN'.,"⁣
𝘒𝘪𝘯𝘵𝘴𝘶𝘨𝘪, also known as Kintsukuroi,  is the Japanese art of restoring broken pottery with lacquered resin and powdered gold.⁣
⁣
The beauty of Kintsugi lies in its unapologetic display of each and every imperfection. They are displayed proudly in gold, and not hidden away. Each piece passes through masterful hands in the restoration process, and every fracture and flaw is honoured as a testament to its rich history.⁣
⁣
The resulting masterpieces are uniquely beautiful, and risen in value.⁣
⁣
Brokenness - that is one thing we all have in common. We all live with some form of brokenness - broken hearts, shattered dreams, crushed hopes, failing friendships or splintered families. ⁣
⁣
We shy away from our flaws and imperfections, desperately keeping them away from the light of day. We keep them hidden and stored away in the lockers of our hearts. We regard them as weaknesses that could be exploited if we happen to let the walls, that we have put up to keep us safe, down.⁣
⁣
Perhaps the scars we all bear are the greatest sources of our strength. Perhaps our imperfections are indicators that we are not programmed robots. Perhaps our brokenness is but a reminder - that we are living and breathing despite the pain.⁣
Perhaps everything beautiful, brilliant, and gorgeous about us  is not only found in what we are comfortable with showing, but also in the imperfections and scars we choose to hide.⁣
⁣
There is 𝐛𝐞𝐚𝐮𝐭𝐲 𝐢𝐧 𝐭𝐡𝐞 𝐛𝐫𝐨𝐤𝐞𝐧.⁣",Singapore,37,1
201,Fann,2471299443704448575,2020-12-24 14:57:52,______fannwz,"Photo by Fann on December 24, 2020. May be an image of bird.","Caged
.
.
.
#singapore #singapore2020 #bird #birds #caged #disappearingsingapore #igsg #blackandwhite #bnwmood #bnw_captures #streetphotography #HDB #Flats #isolation #circuitbreaker #circuitbreakersg #apartments #flats",,56,1
202,去旅行就居遊吧,2471254308597779715,2020-12-24 13:28:12,temporarylocal,"Photo by 去旅行就居遊吧 on December 24, 2020. May be an image of food.","皆さん良いクリスマスを🎄❄️🔔☃️

久々にシンガポール🇸🇬でクリスマス
普段は海外でクリスマスを過ごすのが多くて
今年は家族や友人に　どんなプレゼント❓
どんなケーキを買う❓一時悩みました〜
旦那氏が”バスクチーズケーキを作れば良いじゃない❓絶対に喜ぶよ” っと 🤔
手作りかぁ…そのきっかけでクッキー🍪
次にシュトーレン、グラデーションケーキも試して〜
最初は失敗が多くて、2回目でやっと成功😂

今年のプレゼントは手作りの
Butterscotch coconut flakes クッキー🍪 
バスクチーズケーキ🧀 
シュトーレン🥖 
グラデーションケーキも🎂
忙しくて大変でしたが 
家族や友人のお口に合って良かったら 何よりです😆

皆さん　良いクリスマスをお過ごし下さい❣️🎄❄️

㊗️大家 圣诞节快乐 🎄❄️☃️🎉

往年都在海外过圣诞和跨年
今年因疫情 留在新加坡🇸🇬 庆圣诞和跨年
正当烦惱要买什么礼物🎁 给亲朋好友 
老爷说“就做basque Burnt Cheese Cake 吧！大家肯定会喜欢的！” 手作？嗯…… 就试试吧！
先试烤饼干🍪 然后Stollen , Matcha gradation cheese cake 
第一回试作 大多失败 我们吃掉失败品
幸好 第二回 有成功 
就这样 今年就送手作的
Butterscotch Coconut Flakes cookies 🍪 
basque Burnt Cheese Cake 🧀
Stollen 🥖
Matcha Gradation Cheese Cake 🎂 
厨房小 冰箱也小 加上忙碌 真的好累
希望这些糕点 都符合亲朋好友的口味 这样就欣慰了

㊗️大家 平安幸福 ❣️

#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #シュトーレン作り #homemadestollen #basqueburntcheesecake #gradationcheesecake #グラデーションチーズケーキ",,63,7
203,Muiee メイ,2471245292656534195,2020-12-24 13:10:17,muieetoysfoodiary,"Photo by Muiee メイ on December 24, 2020. May be an image of food.",".
皆さん良いクリスマスを🎄❄️🔔☃️
.
シンプルなお家クリスマスディナー🍽
Meat Loaf、ターメリックライスとサラダ
シュトーレンを食べようと思いましたが
お腹がもう一杯なので…明日のランチに😂❣️
どんな味かなぁ〜期待してます❣️

皆さん良いクリスマスをお過ごし下さい❣️

㊗️大家 聖誕節快樂🎄🎁☃️❄️🎅

在家吃簡單的聖誕晚餐 🍽
有Meat Loaf, Tumeric Rice 和沙拉🥗
飯後想吃Stollen 但是有点飽 就明天中午切来吃吧💕

㊗️大家 平安幸福 ❣️ 身體健康 💕

#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #お家クリスマス",,47,2
204,Muiee メイ,2471233758496800768,2020-12-24 12:47:22,muieetoysfoodiary,"Photo by Muiee メイ on December 24, 2020.","久々にシンガポール🇸🇬でクリスマス🎄❄️

普段は海外でクリスマスを過ごすのが多くて
今年は家族や友人に　どんなプレゼント❓
どんなケーキを買う❓一時悩みました〜
旦那氏が”バスクチーズケーキを作れば良いじゃない❓絶対に喜ぶよ” っと 🤔
手作りかぁ…そのきっかけでクッキー🍪
次にシュトーレン、グラデーションケーキも試して〜
最初は失敗が多くて、2回目でやっと成功😂

今年のプレゼントは手作りの
Butterscotch coconut flakes クッキー🍪 
バスクチーズケーキ🧀 
シュトーレン🥖 
グラデーションケーキも🎂
忙しくて大変でしたが 
家族や友人のお口に合って良かったら 何よりです😆

皆さん　良いクリスマスをお過ごし下さい❣️🎄❄️

往年都在海外过圣诞和跨年
今年因疫情 留在新加坡🇸🇬 庆圣诞和跨年
正当烦惱要买什么礼物🎁 给亲朋好友 
老爷说“就做basque Burnt Cheese Cake 吧！大家肯定会喜欢的！” 手作？嗯…… 就试试吧！
先试烤饼干🍪 然后Stollen , Matcha gradation cheese cake 
第一回试作 大多失败 我们吃掉失败品
幸好 第二回 有成功 
就这样 今年就送手作的
Butterscotch Coconut Flakes cookies 🍪 
basque Burnt Cheese Cake 🧀
Stollen 🥖
Matcha Gradation Cheese Cake 🎂 
厨房小 冰箱也小 加上忙碌 真的好累
希望这些糕点 都符合亲朋好友的口味 这样就欣慰了

㊗️大家 圣诞节快乐 🎄❄️ 平安幸福 ❣️

#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #シュトーレン作り #homemadestollen #basqueburntcheesecake #gradationcheesecake #グラデーションチーズケーキ",,39,10
205,Destinie Wong,2471183750025727492,2020-12-24 11:08:00,destinie2435,"Photo by Destinie Wong on December 24, 2020. May be an image of succotash.","Another low carb meal after 20min work out, trying to clear remaining food by end of 2020

#circuitbreakersg #homecooking #lowcarbdiet #grillporkchop #corn #carrot #edamame #boilegg #blueberries #rokitapple #healthydiet",,57,0
206,FL,2471166060374355710,2020-12-24 10:32:52,fl.ng.7,"Photo by FL on December 24, 2020. May be an image of text that says 'Hello~ Christmas! SOFF OAK 2020/12/24 Photo by fl.ng.7'.","Merry Xmas with Umasou! 圣诞快乐🎄

#litorsworks #litorworks_toy #umasou #umasoublindbox #series1 #series2 #kaiju  #狸投 #恐龙妹  #盲盒 #arttoy #vinylcollection #sofubi #toyart #toycollection #arttoy #latestcollection #limitededition #toystagram #designerarttoy #circuitbreakersg #phase2",,11,0
207,Iskandar Hasif,2471131596985852315,2020-12-24 09:26:08,darkains,,"It has been an exhausting year, like everything is falling and falling, almost surely. As 20 turns to 21, one can only hope it gets better. Sing your melody.

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #songcover #singers #singerlife  #vocalist #volumeup #music #passion #tonewoodamp #sgmusic #circuitbreakersg #circuitbreaker #newnormal #glenhansard #fallingslowly",,12,1
208,ONEおね Patisserie,2471034630726035494,2020-12-24 06:11:44,one.o.nepatisserie,"Photo shared by ONEおね Patisserie on December 23, 2020 tagging @one.o.nepatisserie.","𝓒𝓱𝓻𝓲𝓼𝓽𝓶𝓪𝓼 🎄𝓔𝓿𝓮. Are you organized & ready for gatherings? ⛄️

It’s been an interesting 2020, many are able to celebrate this end of year on a positive note as we welcome Phase 3 😌

It’s been a heartening period running this home business as we handmake each cake and helped many gift their loved ones with sweet messages. Here’s reviewing this unique year with some pictures. Have you gotten any of these? 

We started this biz in April 2020 as the world flustered & Singapore going into 𝘊𝘪𝘳𝘤𝘶𝘪𝘵 𝘉𝘳𝘦𝘢𝘬𝘦𝘳 with several rules and restrictions for home biz. 

In May, we had small dessert boxes gifted with many many “𝘚𝘵𝘢𝘺 𝘚𝘢𝘧𝘦” messages to encourage their family and friends amidst the uncertainty during 𝘊𝘪𝘳𝘤𝘶𝘪𝘵 𝘉𝘳𝘦𝘢𝘬𝘦𝘳. (𝘗𝘪𝘤 2)

When 𝘗𝘩𝘢𝘴𝘦 1 arrived in June, Dessert Boxes & ChiffONE Boxes were gifted by corporate & friends with “𝘑𝘪𝘢𝘺𝘰𝘶” messages. Many are still WFH...cabin fever and mental health awareness increases as we had been staying at home! (𝘗𝘪𝘤 3 & 4)

We were very thankful to be featured on 𝑻𝒉𝒆 𝑺𝒕𝒓𝒂𝒊𝒕𝒔 𝑻𝒊𝒎𝒆𝒔 for our limited edition 𝑵𝒂𝒕𝒊𝒐𝒏𝒂𝒍 𝑫𝒂𝒚 Specials!  It was tediously great fun to create our 🇸🇬 flag with 🍓 ! (𝘗𝘪𝘤 5) 

Since Sep, as more return to offices (yay or nay 🤣), 𝘾𝙝𝙞𝙛𝙛𝙊𝙉𝙀 𝘽𝙤𝙭𝙚𝙨 continue to be very popular as many love to try all flavors! We individually wrap each slice for easy pantry-food in office! (𝘗𝘪𝘤 4). 

There are many Sep, Oct & Nov babies... or is it that small gatherings are finally allowed? Rose Chiffon cakes is loved for being a light cake but our Strawberry Fresh Cream Cake is the most popular for birthdays!  And what if our customer love both our rose & strawberry cake...we had a customized 𝑺𝒕𝒓𝒂𝒘𝒃𝒆𝒓𝒓𝒚 & 𝑹𝒐𝒔𝒆 𝑭𝒓𝒆𝒔𝒉 𝑪𝒓𝒆𝒂𝒎 𝑪𝒂𝒌𝒆! (𝘗𝘪𝘤 6). Will you like to try it too? 

Mulled Wine is “the 🎄 drink” for me and family, and what’s better than creating 𝑴𝒖𝒍𝒍𝒆𝒅 𝑾𝒊𝒏𝒆 𝑳𝒐𝒈 𝑪𝒂𝒌𝒆? (𝘗𝘪𝘤 7)

Our Christmas Special has to have our signature too, 𝑺𝒕𝒓𝒂𝒘𝒃𝒆𝒓𝒓𝒚 𝑭𝒓𝒆𝒔𝒉 𝑪𝒓𝒆𝒂𝒎 𝑳𝒐𝒈 𝑪𝒂𝒌𝒆! (𝘗𝘪𝘤 8)

Thankful for all the support. 

𝓜𝓮𝓻𝓻𝔂 𝓒𝓱𝓻𝓲𝓼𝓽𝓶𝓪𝓼 !",Singapore,27,1
209,Singapore Scenery 2020,2471028806379799254,2020-12-24 06:00:10,sgscenery2020,"Photo shared by Singapore Scenery 2020 on December 23, 2020 tagging @joelchan.photos. May be an image of buildings and skyscraper.","Submission by: Joel Chan (@joelchan.photos) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,37,0
210,hourboutiqueSG,2470997416980493852,2020-12-24 04:57:48,hourboutiquesg,"Photo by hourboutiqueSG on December 23, 2020. May be an image of wrist watch.","Seiko Prospex Captain Willard Blue
Limited Edition 5500pc

6R35, 70Hrs Power Reserve
SPB183J1
__________________________________
SGD1780
____________________________________
#HOURBOUTIQUESG #seiko #seikoprospex #captainwillard #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,105,0
211,Ivy Yee,2470992196683964677,2020-12-24 04:47:25,ivyyee,"Photo by Ivy Yee on December 23, 2020. May be an image of food.","🐥午餐简单吃。
#lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub  #circuitbreakersg#day263 #itsthursday #christmaseve",,4,0
212,FKD.ConstantlyLit,2470975955381212391,2020-12-24 04:15:09,feekeed,"Photo by FKD.ConstantlyLit in Singapore with @jumpman23, @nike, @travisscott, @complexsneakers, @hypebeastkicks, and @highsnobietysneakers. May be an image of one or more people, outerwear and footwear.","Goin huntin’ today~ @jumpman23 @travisscott @nike 🐯🦁🦓🦒🐆•

•

•
#airjordan3 #travisscott #nike #cactusjack #laflame #hiddenny #jumpman23 #quarantinekicks #quarantine #lockdown #circuitbreaker #circuitbreakerSG #sgsneakerheads #hskicks #highsnobietysneakers #hypebeastsneakers #complexsneakers #hypebeast #feekeed #snobshotsdaily",Singapore,65,0
