,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
995,1290520356227371008,1290520356227371008,2020-08-04,13:30:04,79402210,barneyblues,Barney 💚🥰 #XhakaIsMyArsenalCaptain,"{'type': 'Point', 'coordinates': [1.27675672, 103.83428069]}",I'm at Outram Community Hospital  https://t.co/CmQQoUS2bh,en,[],['https://www.swarmapp.com/c/6vzJmhmzeXU'],[],0,0,0,[],https://twitter.com/BarneyBlues/status/1290520356227371008,0,[],"['outram', 'commun', 'hospit']",I'm at Outram Community Hospital  https://t.co/CmQQoUS2bh
996,1290497428076949513,1290497428076949513,2020-08-04,11:58:57,296097848,ssnasihah,snasihah,,mostly hospital use this brand,en,[],[],[],0,0,0,[],https://twitter.com/ssnasihah/status/1290497428076949513,0,[],"['mostli', 'hospit', 'use', 'brand']",mostly hospital use this brand
997,1290475093970292738,1290475093970292738,2020-08-04,10:30:12,79402210,barneyblues,Barney 💚🥰 #XhakaIsMyArsenalCaptain,"{'type': 'Point', 'coordinates': [1.27948653, 103.83506191]}",I'm at Singapore General Hospital (SGH) in Singapore  https://t.co/BynAgufypd,en,[],['https://www.swarmapp.com/c/2DdScW0isIj'],[],0,0,0,[],https://twitter.com/BarneyBlues/status/1290475093970292738,0,[],"['singapor', 'gener', 'hospit', 'sgh', 'singapor']",I'm at Singapore General Hospital (SGH) in Singapore  https://t.co/BynAgufypd
998,1290474649239748609,1290474649239748609,2020-08-04,10:28:26,79402210,barneyblues,Barney 💚🥰 #XhakaIsMyArsenalCaptain,"{'type': 'Point', 'coordinates': [1.27675672, 103.83428069]}",I'm at Outram Community Hospital  https://t.co/i7w4PW3dsK,en,[],['https://www.swarmapp.com/c/8h8HkJALK1M'],[],0,0,0,[],https://twitter.com/BarneyBlues/status/1290474649239748609,0,[],"['outram', 'commun', 'hospit']",I'm at Outram Community Hospital  https://t.co/i7w4PW3dsK
999,1290411576281841665,1290411576281841665,2020-08-04,06:17:49,18152146,interchris,Christian 🏳️‍🌈,,"Yes, that one, drug things, hospital stuff, zombies, war and general dark hetero male scruffy things where people whisper mysteriously.",en,[],[],[],1,1,6,[],https://twitter.com/interchris/status/1290411576281841665,0,[],"['ye', 'one', 'drug', 'thing', 'hospit', 'stuff', 'zombi', 'war', 'gener', 'dark', 'hetero', 'male', 'scruffi', 'thing', 'peopl', 'whisper', 'mysteri']","Yes, that one, drug things, hospital stuff, zombies, war and general dark hetero male scruffy things where people whisper mysteriously."
1001,1289935950944976900,1289935950944976900,2020-08-02,22:47:51,67074999,thekfederation,Kfed ♔ Choi,,"So it has been a week since i got discharged from the hospital. Recalling back, i did have a tough time going through surgery. But i’m glad i’m recovering well now. Thank you Lord!",en,[],[],[],0,0,2,[],https://twitter.com/thekfederation/status/1289935950944976900,0,[],"['week', 'sinc', 'got', 'discharg', 'hospit', 'recal', 'back', 'tough', 'time', 'go', 'surgeri', 'glad', 'recov', 'well', 'thank', 'lord']","So it has been a week since i got discharged from the hospital. Recalling back, i did have a tough time going through surgery. But i’m glad i’m recovering well now. Thank you Lord!"
1002,1289869904594604037,1289869904594604037,2020-08-02,18:25:24,430126267,tuitdea,🌈 DEA 🦄,,"Bestfriends, dua2 kena warded, same hospital tapi lain ward  https://t.co/YnGTgGbjTY",en,[],[],['https://pbs.twimg.com/media/EeaJ1s4U4AEmnuz.jpg'],1,0,1,[],https://twitter.com/TuitDea/status/1289869904594604037,1,[],"['bestfriend', 'kena', 'ward', 'hospit', 'tapi', 'lain', 'ward']","Bestfriends, dua2 kena warded, same hospital tapi lain ward  https://t.co/YnGTgGbjTY"
1003,1289743782544465921,1289732820265574402,2020-08-02,10:04:14,328389313,rubeerubez,Ruby Hwang,,@ikjunsonghwa There was the scene in the hospital’s cafe! Where seokhyung was queuing to get drinks and Jun-wan queued with him and made him treat him to Chocolate milk☺️ not a crucial scene but it was just them two,en,[],[],[],1,0,3,[],https://twitter.com/rubeerubez/status/1289743782544465921,0,"[{'screen_name': 'ikjunsonghwa', 'name': 'Kaizen 改善 🍓🎂', 'id': '1250386543853948929'}]","['scene', 'hospit', 'cafe', 'seokhyung', 'queu', 'get', 'drink', 'queu', 'made', 'treat', 'chocol', 'milk', 'crucial', 'scene', 'two']",@ikjunsonghwa There was the scene in the hospital’s cafe! Where seokhyung was queuing to get drinks and Jun-wan queued with him and made him treat him to Chocolate milk:smiling_face: not a crucial scene but it was just them two
1004,1289637752170876928,1289637752170876928,2020-08-02,03:02:55,1241718895469158400,syaziianaa,Sya,,im just too exhausted🙂kalau hospital blh bwk anak i would have bring my son and stay there because staying here makes me sick🙂,en,[],[],[],0,0,1,[],https://twitter.com/syaziianaa/status/1289637752170876928,0,[],"['im', 'exhaustedkalau', 'hospit', 'blh', 'bwk', 'anak', 'would', 'bring', 'son', 'stay', 'stay', 'make', 'sick']",im just too exhausted:slightly_smiling_face:kalau hospital blh bwk anak i would have bring my son and stay there because staying here makes me sick:slightly_smiling_face:
1006,1289451372857815040,1289451372857815040,2020-08-01,14:42:18,139194953,wanjoo90,WanJoo,,First admission in sg hospital. What an experience! Hope it’s the last one too. 😱😱😱  https://t.co/dQZOUPRtjI,en,[],[],"['https://pbs.twimg.com/media/EeUNLm5UMAETn30.jpg', 'https://pbs.twimg.com/media/EeUNLm4U4AAZjka.jpg']",0,0,0,[],https://twitter.com/wanjoo90/status/1289451372857815040,1,[],"['first', 'admiss', 'sg', 'hospit', 'experi', 'hope', 'last', 'one']",First admission in sg hospital. What an experience! Hope it’s the last one too. :face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear:  https://t.co/dQZOUPRtjI
1007,1289392999873441793,1289392999873441793,2020-08-01,10:50:21,20283286,jethropickard,Jethro,,"On August 1 1885, nuns began nursing duties in the General Hospital at the Sepoy Lines in the Outram area. Happy Nurses Day #Singapore and Thank You.    https://t.co/aevfy2sbUc",en,[],['https://images.app.goo.gl/RggBSeDPMJvs8Ub6A'],[],0,0,1,['singapore'],https://twitter.com/jethropickard/status/1289392999873441793,0,[],"['august', 'nun', 'began', 'nurs', 'duti', 'gener', 'hospit', 'sepoy', 'line', 'outram', 'area', 'happi', 'nurs', 'day', 'thank']","On August 1 1885, nuns began nursing duties in the General Hospital at the Sepoy Lines in the Outram area. Happy Nurses Day #Singapore and Thank You.    https://t.co/aevfy2sbUc"
1008,1289236477474349066,1289236477474349066,2020-08-01,00:28:23,1000829398486994944,muhdarif30,muhdarif,,"In a blink of eye here am i , in the hospital once more ..",en,[],[],[],0,0,0,[],https://twitter.com/muhdarif30/status/1289236477474349066,0,[],"['blink', 'eye', 'hospit']","In a blink of eye here am i , in the hospital once more .."
1009,1289211620342657024,1289211620342657024,2020-07-31,22:49:37,273240588,stevensychoong,Steven Choong 锺少云,,I pray that young driver will drive carefully. Please think of your loved ones when you are on the road. My 19 years old grand niece car skidded on wet road and hit a lorry. She suffered multiple injuries from head to legs and now fighting her life in hospital.  https://t.co/7VMDjstDcw,en,[],[],['https://pbs.twimg.com/media/EeQzIdvVoAA9iJy.jpg'],3,0,6,[],https://twitter.com/stevensychoong/status/1289211620342657024,1,[],"['pray', 'young', 'driver', 'drive', 'care', 'pleas', 'think', 'love', 'one', 'road', 'year', 'old', 'grand', 'niec', 'car', 'skid', 'wet', 'road', 'hit', 'lorri', 'suffer', 'multipl', 'injuri', 'head', 'leg', 'fight', 'life', 'hospit']",I pray that young driver will drive carefully. Please think of your loved ones when you are on the road. My 19 years old grand niece car skidded on wet road and hit a lorry. She suffered multiple injuries from head to legs and now fighting her life in hospital.  https://t.co/7VMDjstDcw
1012,1288785137144979462,1288710532770406400,2020-07-30,18:34:55,40838146,metalbote,Syahzarin,,@massacred @CheongZena HAHAHAH HI RAFI Syah here. Got to know Ms Zena cheong from the suspicious poly course. Now a slave to the Kent ridge school and hospital #Discreet 🙊🙊 WBU?,en,[],[],[],1,0,1,['discreet'],https://twitter.com/metalbote/status/1288785137144979462,0,"[{'screen_name': 'massacred', 'name': 'Ruffey', 'id': '25465268'}, {'screen_name': 'CheongZena', 'name': 'baby sayang ⚰️', 'id': '1047422502'}]","['hahahah', 'hi', 'rafi', 'syah', 'got', 'know', 'ms', 'zena', 'cheong', 'suspici', 'poli', 'cours', 'slave', 'kent', 'ridg', 'school', 'hospit', 'wbu']",@massacred @CheongZena HAHAHAH HI RAFI Syah here. Got to know Ms Zena cheong from the suspicious poly course. Now a slave to the Kent ridge school and hospital #Discreet :speak-no-evil_monkey::speak-no-evil_monkey: WBU?
1013,1288729936581152768,1288729936581152768,2020-07-30,14:55:34,74392791,chat2deen,Abu Zimal,,"Same thing happened to my wife and daughter. Dr EV George of Vicas Specialist Hospital, unguwar sarki Kaduna.",en,[],[],[],0,1,2,[],https://twitter.com/chat2deen/status/1288729936581152768,0,[],"['thing', 'happen', 'wife', 'daughter', 'dr', 'ev', 'georg', 'vica', 'specialist', 'hospit', 'unguwar', 'sarki', 'kaduna']","Same thing happened to my wife and daughter. Dr EV George of Vicas Specialist Hospital, unguwar sarki Kaduna."
1014,1288687889321201665,1288687889321201665,2020-07-30,12:08:30,3288288912,jlow8999,Jerry Low 劉權義,"{'type': 'Point', 'coordinates': [1.32204556, 103.84443013]}",#CountingDown #MyDaughter #NumberFour #JsFamily  #AugustBaby @ Mount Elizabeth Novena Hospital  https://t.co/TtUWG1DxQX,en,[],['https://www.instagram.com/p/CDQJQ3anhl2/?igshid=4oyinj233r2l'],[],0,0,0,"['countingdown', 'mydaughter', 'numberfour', 'jsfamily', 'augustbaby']",https://twitter.com/Jlow8999/status/1288687889321201665,0,[],"['mount', 'elizabeth', 'novena', 'hospit']",#CountingDown #MyDaughter #NumberFour #JsFamily  #AugustBaby @ Mount Elizabeth Novena Hospital  https://t.co/TtUWG1DxQX
1016,1288680133872648192,1288680133872648192,2020-07-30,11:37:41,416954119,edseltondo,Edsel G. Tondo,"{'type': 'Point', 'coordinates': [1.30487274, 103.83545009]}",rEd  #Lunch time!!! @ Mount Elizabeth Hospital  https://t.co/UMr8C2KXcB,en,[],['https://www.instagram.com/p/CDQFvFGDgMSkvBj8M0lu7oPlcHtONs-zi88Ppc0/?igshid=qdyd84h3crkj'],[],0,0,0,['lunch'],https://twitter.com/edseltondo/status/1288680133872648192,0,[],"['red', 'time', 'mount', 'elizabeth', 'hospit']",rEd  #Lunch time!!! @ Mount Elizabeth Hospital  https://t.co/UMr8C2KXcB
1017,1288675955842732040,1288675955842732040,2020-07-30,11:21:04,399423149,muhdsafeee,محمد صفي,"{'type': 'Point', 'coordinates': [1.490336, 103.74194899]}","I'm at Puteri Specialist Hospital in Johor Bahru, Johor  https://t.co/89UyFJNgof",en,[],['https://www.swarmapp.com/c/2Htif81Mq5L'],[],0,0,0,[],https://twitter.com/MuhdSafeee/status/1288675955842732040,0,[],"['puteri', 'specialist', 'hospit', 'johor', 'bahru', 'johor']","I'm at Puteri Specialist Hospital in Johor Bahru, Johor  https://t.co/89UyFJNgof"
1018,1288531103586955265,1288531103586955265,2020-07-30,01:45:29,399423149,muhdsafeee,محمد صفي,"{'type': 'Point', 'coordinates': [1.490336, 103.74194899]}","I'm at Puteri Specialist Hospital in Johor Bahru, Johor  https://t.co/c6PWYw9YH3",en,[],['https://www.swarmapp.com/c/22zRtLj62S6'],[],0,0,0,[],https://twitter.com/MuhdSafeee/status/1288531103586955265,0,[],"['puteri', 'specialist', 'hospit', 'johor', 'bahru', 'johor']","I'm at Puteri Specialist Hospital in Johor Bahru, Johor  https://t.co/c6PWYw9YH3"
1019,1288324163317510150,1288324163317510150,2020-07-29,12:03:11,462833381,woopauline,Pauline Woo,"{'type': 'Point', 'coordinates': [1.39419266, 103.89317751]}",Feeling like Inspector Gadget in the making @ Sengkang General Hospital  https://t.co/5d47k8XfmG,en,[],['https://www.instagram.com/p/CDNj3KYHYm-SZNE4AF41v2QCg1Ds051yjxeL-I0/?igshid=zqb3ajp6ypog'],[],0,0,0,[],https://twitter.com/WooPauline/status/1288324163317510150,0,[],"['feel', 'like', 'inspector', 'gadget', 'make', 'sengkang', 'gener', 'hospit']",Feeling like Inspector Gadget in the making @ Sengkang General Hospital  https://t.co/5d47k8XfmG
1021,1287982071747493889,1287959585089654784,2020-07-28,13:23:50,22259987,neekchan,Nicolas Chan,,@ShazanahHassan I can read hospital. You ok?,en,[],[],[],1,0,0,[],https://twitter.com/neekchan/status/1287982071747493889,0,"[{'screen_name': 'ShazanahHassan', 'name': 'Shazanah Hassan', 'id': '882437916873576448'}]","['read', 'hospit', 'ok']",@ShazanahHassan I can read hospital. You ok?
1023,1287615336968269825,1287615336968269825,2020-07-27,13:06:33,79402210,barneyblues,Barney 💚🥰 #XhakaIsMyArsenalCaptain,"{'type': 'Point', 'coordinates': [1.31052812, 103.84704687]}",I'm at Kandang Kerbau (KK) Women's &amp; Children's Hospital in Singapore  https://t.co/zMQLSMUALY,en,[],['https://www.swarmapp.com/c/0I2fWY28M10'],[],0,0,0,[],https://twitter.com/BarneyBlues/status/1287615336968269825,0,[],"['kandang', 'kerbau', 'kk', 'women', 'amp', 'children', 'hospit', 'singapor']",I'm at Kandang Kerbau (KK) Women's &amp; Children's Hospital in Singapore  https://t.co/zMQLSMUALY
1025,1286896812218101765,1286896812218101765,2020-07-25,13:31:24,153034494,killj0yofsadnes,Fiza Hussain,"{'type': 'Point', 'coordinates': [1.335043, 103.74399]}",Back in here.. #mominhospitalday2 @ Draft:Ng Teng Fong General Hospital  https://t.co/Gs9mZWGhzP,en,[],['https://www.instagram.com/p/CDDaxrGhylO/?igshid=zksrxu4vuyss'],[],0,0,0,['mominhospitalday2'],https://twitter.com/KiLLj0YofSadnes/status/1286896812218101765,0,[],"['back', 'draft', 'ng', 'teng', 'fong', 'gener', 'hospit']",Back in here.. #mominhospitalday2 @ Draft:Ng Teng Fong General Hospital  https://t.co/Gs9mZWGhzP
1027,1286507204795752449,1286507204795752449,2020-07-24,11:43:14,31340226,kikokicks,K1k0 K1cks MD MSc,,"Happy Anniversary (Founder's Day), Tan Tock Seng Hospital!  https://t.co/eHbxImBEod",en,[],[],['https://pbs.twimg.com/media/EdqXexjVoAAqVUt.jpg'],0,0,2,[],https://twitter.com/kikokicks/status/1286507204795752449,1,[],"['happi', 'anniversari', 'founder', 'day', 'tan', 'tock', 'seng', 'hospit']","Happy Anniversary (Founder's Day), Tan Tock Seng Hospital!  https://t.co/eHbxImBEod"
1028,1286494564879138816,1286494564879138816,2020-07-24,10:53:00,126220191,pheobetan,Pheobe Tan,"{'type': 'Point', 'coordinates': [1.27675672, 103.83428069]}",I'm at Outram Community Hospital  https://t.co/6W8T4twPxz,en,[],['https://www.swarmapp.com/c/2eVHhcM6GFI'],[],0,0,0,[],https://twitter.com/pheobetan/status/1286494564879138816,0,[],"['outram', 'commun', 'hospit']",I'm at Outram Community Hospital  https://t.co/6W8T4twPxz
1030,1286208430579912705,1286208430579912705,2020-07-23,15:56:01,3182597448,apacmed,APACMed,,"@APACMed is delighted to welcome @Pagero as our Associate Member. Pagero #Health Solutions is dedicated to helping businesses of all sizes to connect and exchange e-documents with hospitals, clinics, manufacturers, GPOs, suppliers and vendors. #medtech  https://t.co/GRHj8VgDpV  https://t.co/nfZ0s7B2nl",en,"[{'screen_name': 'pagero', 'name': 'pagero', 'id': '19281754'}]",['https://www.pagero.com/solutions/by-industry/health/'],['https://pbs.twimg.com/media/EdmHv_HUEAASt2P.jpg'],0,4,3,"['health', 'medtech']",https://twitter.com/APACMed/status/1286208430579912705,1,[],"['delight', 'welcom', 'associ', 'member', 'pagero', 'solut', 'dedic', 'help', 'busi', 'size', 'connect', 'exchang', 'hospit', 'clinic', 'manufactur', 'gpo', 'supplier', 'vendor']","@APACMed is delighted to welcome @Pagero as our Associate Member. Pagero #Health Solutions is dedicated to helping businesses of all sizes to connect and exchange e-documents with hospitals, clinics, manufacturers, GPOs, suppliers and vendors. #medtech  https://t.co/GRHj8VgDpV  https://t.co/nfZ0s7B2nl"
1032,1286129730811396096,1286129730811396096,2020-07-23,10:43:17,16006707,homiliai,Jules Yim｜ 芊文,,"“He still has no idea how his wife, Robyn, got to the hospital to deliver their last child.” LOL what times those were",en,[],[],[],1,0,1,[],https://twitter.com/homiliai/status/1286129730811396096,0,[],"['still', 'idea', 'wife', 'robyn', 'got', 'hospit', 'deliv', 'last', 'lol', 'time']","“He still has no idea how his wife, Robyn, got to the hospital to deliver their last child.” LOL what times those were"
1033,1286095006583762944,1286095006583762944,2020-07-23,08:25:18,4825898098,glendachongcna,GlendaChong,,"""We’ve got to lasso this virus, this stallion, bring the numbers back down and get control of this thing,"" Hidalgo County Judge Richard Cortez said. ""Because our hospitals – they’re war zones, they are really struggling right now.""",en,[],[],[],0,0,3,[],https://twitter.com/GlendaChongCNA/status/1286095006583762944,0,[],"['got', 'lasso', 'viru', 'stallion', 'bring', 'number', 'back', 'get', 'control', 'thing', 'hidalgo', 'counti', 'judg', 'richard', 'cortez', 'said', 'hospit', 'war', 'zone', 'realli', 'struggl', 'right']","""We’ve got to lasso this virus, this stallion, bring the numbers back down and get control of this thing,"" Hidalgo County Judge Richard Cortez said. ""Because our hospitals – they’re war zones, they are really struggling right now."""
1035,1285518096141176837,1285518096141176837,2020-07-21,18:12:52,1128989622464200704,aliisbk1,AliciaCtheWorld,,"A often forgotten fact. When hospitals are overwhelmed with COVID-19 cases, other cases requring medical care might not have available resources.   I was suppose to go for a scope this year, last year polyps (at near cancerous stage) were detected. And it has been postponed twice",en,[],[],[],2,0,1,[],https://twitter.com/AliIsBk1/status/1285518096141176837,0,[],"['often', 'forgotten', 'fact', 'hospit', 'overwhelm', 'case', 'case', 'requr', 'medic', 'care', 'might', 'avail', 'resourc', 'suppos', 'go', 'scope', 'year', 'last', 'year', 'polyp', 'near', 'cancer', 'stage', 'detect', 'postpon', 'twice']","A often forgotten fact. When hospitals are overwhelmed with COVID-19 cases, other cases requring medical care might not have available resources.   I was suppose to go for a scope this year, last year polyps (at near cancerous stage) were detected. And it has been postponed twice"
