,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
743,Taman Jurong Zone G,2.43038E+18,29/10/2020 3:58,tamanjurong.zoneg,Photo by Taman Jurong Zone G in Taman Jurong Kakis. May be an image of text that says 'Showing1 collection venue in 'Taman Jurong' Residents who stay in this constituency can collect token from the collection venue(s) listed below The start dates are subject to change. Please check again before going to the CC. Taman Jurong CC (225m away) 1YungShengRoad(618495) Road 1Yung Sheng ビ 62651711 This belongs to: 62683931 From Nov 2020 (exclude Public Holidays) 10am-6pm 6973 6511 Hotline: GNITED Token Go Where is brought to you by: GOVTECH SINGAPORE MINISTRY OF HEALTH SINGAPORE People'sAssociation Association'.,"The TraceTogether tokens collection will commence at Taman Jurong Community Club from 19 November 2020*, 10am - 6pm daily (excluding Public Holidays)

*The date is subject to change. Please check official website again nearer to the date of collection.

Information extracted from https://token.gowhere.gov.sg/ on 28 Oct 2020.

#
tamanjurong #tracetogether",Taman Jurong Kakis,2,0
744,Caspian NC,2.43038E+18,29/10/2020 3:58,caspian_nc,Photo by Caspian NC in Taman Jurong Kakis. May be an image of text that says 'Showing1 collection venue in 'Taman Jurong' Residents who stay in this constituency can collect token from the collection venue(s) listed below The start dates are subject to change. Please check again before going to the CC. Taman Jurong CC (225m away) 1YungShengRoad(618495) Road 1Yung Sheng ビ 62651711 This belongs to: 62683931 From Nov 2020 (exclude Public Holidays) 10am-6pm 6973 6511 Hotline: GNITED Token Go Where is brought to you by: GOVTECH SINGAPORE MINISTRY OF HEALTH SINGAPORE People'sAssociation Association'.,"The TraceTogether tokens collection will commence at Taman Jurong Community Club from 19 November 2020*, 10am - 6pm daily (excluding Public Holidays)

*The date is subject to change. Please check official website again nearer to the date of collection.

Information extracted from https://token.gowhere.gov.sg/ on 28 Oct 2020.
#tamanjurong #tracetogether",Taman Jurong Kakis,1,0
745,Tamanjurong-zoneA,2.43038E+18,29/10/2020 3:58,tamanjurongzonea,Photo by Tamanjurong-zoneA in Taman Jurong Kakis. May be an image of text that says 'Showing1 collection venue in 'Taman Jurong' Residents who stay in this constituency can collect token from the collection venue(s) listed below The start dates are subject to change. Please check again before going to the CC. Taman Jurong CC (225m away) 1YungShengRoad(618495) Road 1Yung Sheng ビ 62651711 This belongs to: 62683931 From Nov 2020 (exclude Public Holidays) 10am-6pm 6973 6511 Hotline: GNITED Token Go Where is brought to you by: GOVTECH SINGAPORE MINISTRY OF HEALTH SINGAPORE People'sAssociation Association'.,"The TraceTogether tokens collection will commence at Taman Jurong Community Club from 19 November 2020*, 10am - 6pm daily (excluding Public Holidays)

*The date is subject to change. Please check the official website again nearer to the date of collection.

Information extracted from https://token.gowhere.gov.sg/ on 28 Oct 2020.

#tamanjurong #tracetogether #tamanjurongCC",Taman Jurong Kakis,2,0
746,Alternate Universe SG | AUSG,2.43038E+18,29/10/2020 3:48,alternateuniversesg,,"🚸#AUSGBonanza + 15th Weekly Giveaway
📅31Oct - 1Nov
.
🎁Prize: 1x 💙Handmade TraceTogether Token Crochet Cover by @teruteruwithcrafts
.
📅Deadline: Every Sunday 2359hrs.
.
🔔Winner annoucement: Every Tues
.
🎯Seeing fans coming all the way to AUSG Center to support their favourite creators. We wanna give something back to you!

It's not a big gift but we'll work our way up!
.
😆How to Enter.
1. Take photo of your loots from AUSG Bonanza.
2. Simply tag us on your post or insta story.
3. Make sure your profile is public.
4. If your post/stories has been reshared on our stories, you are IN!
5. Do ping us if your post wasnt reshared.
6. To prevent multi entires, we will reshare 1(one) of your post/stories.
7.Prizes are to be self collected at AUSG Center.
.
💙Once again, we wanna thank you fans and creators for your awesome support!

#AUSG
#AUSGOnline
#AlternateUniverseSG",Alternate Universe SG,74,1
747,Just Bike Shop,2.43029E+18,29/10/2020 1:02,justbikeshop,Photo by Just Bike Shop in JUST BIKE SHOP.,"十月惜福，掌櫃推薦
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#PolygonSeries
#Xtrada5sizeS
#XtradasizeLsoldOut
#Premier4sizeSM
#Premier4sizeLsoldOut
#Cascade3sizeSsoldOut
#LimitedQuantity
#SellingFast
#Restocked
#NewArrival
#helloOctober
#SGunited",JUST BIKE SHOP,5,0
748,Just Bike Shop,2.43001E+18,28/10/2020 15:40,justbikeshop,"Photo by Just Bike Shop on October 28, 2020. May be an image of 1 person, bicycle and text that says '28.10-2020 ជ 4 PHASE 2=DAY 132 27-5 ""WOLF MTB 感恩您 THANK you'.","十月惜福，騎行日常
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#WolfMtb
#PolygonCascade3soldOut
#PolygonPremier4
#PolygonXtrada5
#LimitMtb
#AnmierMtb
#Restocked
#newArrival
#helloOctober
#SGunited",JUST BIKE SHOP,1,0
749,Jacks' meme dump,2.42995E+18,28/10/2020 13:42,eh.jacks0,Photo by Jacks' meme dump in Not Your House. May be an image of 1 person and outerwear.,"PAP wants to know your location: Yes/No
.
#sgmemes #tracetogether #PDPA #lolwhatprivacy",Not Your House,3,0
750,TERU TERU 有晴天ジ 钩针娃娃,2.42993E+18,28/10/2020 12:59,teruteruwithcrafts,"Photo by TERU TERU 有晴天ジ 钩针娃娃 on October 28, 2020. May be an image of crochet.","☁︎ 𝙏𝙧𝙖𝙘𝙚𝙩𝙤𝙜𝙚𝙩𝙝𝙚𝙧 token crochet cover free pattern by me⭐
*Trace together token is only available in singapore*
(try downsizing your hook if the cover is too big 😆)

*Take Note: there are a new version token. This cover will only work with old version*

Random thoughts from @alternateuniversesg
 And @xixipencil  and a challenge for myself😆😆

Crochet one now for yourself or for your family and friends😊
Tag me or msg me your completed piece and i will post it on my story! 

The design does not cover up the qr code so no need to remove it from the pouch⭐ hang it on your landyard😆😆

I will bring a few for sales at this weekend booth🎃😊
At @alternateuniversesg
𝟯𝟭𝗼𝗰𝘁 & 𝟭𝗻𝗼𝘃 𝟮𝟬𝟮𝟬

---
#tracetogethertoken #合力追踪 #tracetogether #singapore #sgcrocheter .
.
.
#teruteruwithcrafts #有晴天 #amigurumi #钩针玩偶 #crochet #handmade #手作娃娃 #아미구루미 #編みぐるみ #crochetdoll #instacrafts #instaamigurumi #madeinsg #diy  #handmadesingapore #supportlocalsg #sgcrafters #artistsoninstagram #kawaii",Singapore,153,23
751,Sewfisticated,2.42989E+18,28/10/2020 11:52,sewfisticatedsg,"Photo by Sewfisticated on October 28, 2020.","Tried and tested.
Approved! ☺️

Trace Together Token QR code can be scanned using our sanitizer sleeve with clear back vinyl 😍

There are 3 kinds of designs. Ours are the latest flatter design which fits perfectly into our mini sanitizer sleeve! 2-in-1 purpose! 😍 

Nice lady friend of mine confirmed her cuter and chubbier one fits the same same as well 😁

Yes soon! Rushing backend and hopefully website up within few days 🙏🙏

~~
Thank you for supporting custom handmade and mumpreneur business 🥰 Your Like and Share on our Facebook page and Instagram @sewfisticatedsg is greatly appreciated ❤️ 
. 
. 
. 
#sewfisticatedsg #tracetogethertoken #tracetogether #handmadewithlove  #custommade #custombag #perfectprintplacement #sgkids #supportlocalsg #sanitizersleeve #supporthandmade #crafterpride #craftaholic #crafterofinstagram #makersofinstagram #tokidoki #sgunited#staysafe #jujubecustoms #makersgonnamake #makersmovement",,21,0
752,Alternate Universe SG | AUSG,2.42989E+18,28/10/2020 11:37,alternateuniversesg,"Photo shared by Alternate Universe SG | AUSG on October 28, 2020 tagging @teruteruwithcrafts. May be an image of text that says 'AUSCT PLUS o ONANZA ?! BOOTHBUT NO OOTHER #AUSGBONANZA ALTERNATE UNIVERSE SG AUSG BONANZA+ 465 CRAWFORD LANE #02-14 $190465 TRACETOGETHER TOKEN CROCHET COVER X-X-X-x-X-X-X-X-X-X-X-X-X PATTERN: @TERUTERUWITHCRAFTS ALTERNATEUNIVERSESG AU_SINGAPORE'.","[Your share and repost are greatly appreciated!]
.
⭐️TRACETOGETHER Token Crochet Cover!
💙Original Crochet Pattern By: @teruteruwithcrafts
.
A random idea of combining a daily essential item with a touch of passion and craft.

And here we have it!
TRACETOGTHER Token Crochet Cover by @teruteruwithcrafts .
.
If you ask AUSG what is passion?
We will not give you a long essay writeup or bring up already famous people.

We will introduce you people, just like yourself who roam the earth but with a love for craft and arts.

People who have the magical touch to make a daily object to have a personality of it's own.

People who have the skills to let you see daily objects in a new perspective. A cute/lovely one.

Today, we like to introduce you to @teruteruwithcrafts.

A random thought but with Teru's craft skills.
The TraceTogether Token Crochet Cover is born!

And knowing there are many Crochet Lovers out there, Teru is more than happy to share it with YOU!

Be it making it for yourself, family members or love ones, feel free to tag @teruteruwithcrafts or AUSG. And we will reshare to spread your creation with everyone!

With that!
Stay creative and Stay Whacky!

XOXO

#AUSG
#alternateuniverseSG
#AUSGOnline
#AUSGBonanza",Alternate Universe SG,291,14
753,TheHomeGround | THGAsia | THG,2.42985E+18,28/10/2020 10:19,thehomegroundasia,"Photo by TheHomeGround | THGAsia | THG on October 28, 2020. May be an image of text that says 'THG NE WS S Thie brianger CN 6973 Hotline: 6511 Temporary Suspension of TraceTogether Tokens Due to Long Queues at Community Centres Credit: ivian Balak /Fa'.","TraceTogether token collections have been suspended but will resume tomorrow by constituency.
.
.
.
.
.
.
.
#singapore #sgcovid19 #covid #covid19 #coronavirus #tracetogether #epicfail",,1,0
754,that guy from...,2.42984E+18,28/10/2020 10:02,wakawakawakawakawakawakakairin,"Photo by that guy from... in Bukit Panjang, Singapore. May be an image of text that says 'You were not at places visited by COVID-19 cases Based on all your TraceTogether and SafeEntry SafeEntry records from the last 14 days. How are my possible exposures determined? 9'.",Woot woot! Not gonna die of covid-19 anytime soon! #TeamPixel #TraceTogether,"Bukit Panjang, Singapore",2,0
755,TapShort,2.42984E+18,28/10/2020 10:01,tapshort,"Photo by TapShort on October 28, 2020. May be an image of text that says 'TAPSHORT TAPSHORT LATEST NEWS SUMMARY [28-10-2020] Swipe Left'.","𝗟𝗮𝘁𝗲𝘀𝘁 𝗡𝗲𝘄𝘀 𝗦𝘂𝗺𝗺𝗮𝗿𝘆
.
.
#covid19 #tracetogethertoken #tracetogether #trump #malaysia #partiliyani",,3,1
756,MONEY FM 89.3,2.42982E+18,28/10/2020 9:20,moneyfm893,"Photo by MONEY FM 89.3 on October 28, 2020. May be an image of one or more people and text that says 'MONEY FM 89.3 CAN THE TRACETOGETHER APP ACCESS YOUR PERSONAL DATA? AS HEARD ON THE BREAKFAST HUDDLE'.","Can the TraceTogether app access your personal data? Will using the app or token increase the risk of a data breach on your phone? We debunk the myths about the app. 

📻 #TheBreakfastHuddle  Weekdays 6AM - 9AM

#moneyfm893 #sphradio #singapore #podcasts #interview #covid19 #covid #covid19sg #covid_19 #globalpandemic #coronavirus #corona #TraceTogether #tracetogethertoken #tracetogethersg #govtech",,17,2
757,早报 zaobao.sg,2.42981E+18,28/10/2020 9:00,zaobaosg,"Photo by 早报 zaobao.sg on October 28, 2020.","你可知道“合力追踪”携手防疫器居然有几种不同颜色，你的携手防疫器是哪种颜色？全家人有没有刚好收集到不同颜色的携手防疫器？欢迎留言告诉我们🙂 。📸：档案照

#zaobaosg #合力追踪 #合力追踪携手防疫器 #Token #tracetogether #tracetogethertoken #sgunited #防疫器",,345,18
758,Just Bike Shop,2.42978E+18,28/10/2020 7:56,justbikeshop,"Photo by Just Bike Shop on October 28, 2020. May be an image of 1 person, standing and bicycle.","十月惜福，騎行日常
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#29inchXtrada7
#PolygonUrbano3
#2setsSoldOut
#12inchFreestyle
#14inchFreestyle
#Restocked
#newArrival
#helloOctober
#SGunited",JUST BIKE SHOP,3,0
759,Fluff Mail Singapore,2.42971E+18,28/10/2020 5:39,fluffmailsingapore,"Photo by Fluff Mail Singapore on October 27, 2020.","Get a FREE limited edition Lennylamb lanyard with every purchase of Lennylamb items, including carriers (from $160), ring slings (from $60), drool pads and bags! While stocks last.
https://www.fluffmail.com.sg/collections/lennylamb

#SGUnited
#SGTogether
#TraceTogether
#staysafe
#lanyard",,10,1
760,Aran Dante Samus,2.42969E+18,28/10/2020 4:58,arandantesamus,"Photo by Aran Dante Samus on October 27, 2020. May be an image of text that says 'TraceTogether tokens allegedly modified by some Singaporeans to avoid tracking OCTOBER 27, 2020 PUBLISHED AT 8:33 AM By DAVID SUN THE NEW PAPER Social media apps on their phones Social media apps on their phones'.","As long as you have your phone with you, you're under their microscope. lololololololoololllololoolololoool

#tracetogether #hackerman",,12,0
761,ZamLeatherCustom ♛,2.42964E+18,28/10/2020 3:30,zamleathercustom,"Photo by ZamLeatherCustom ♛ on October 27, 2020. May be an image of one or more people, saddle-stitched leather and outerwear.","#Tracetogether handmade pouch.
High Quality Italian full grain leather.
Deco with 925 silver bead and #whiteheartbeads $185

-Craftsman: Zamzam FN.",,15,0
762,Scav,2.42962E+18,28/10/2020 2:45,iamscav,Photo by Scav in Kaylee Roast Meat. May be an image of one or more people.,"“I don’t have a #tracetogether app, but can I order from outside the shop?” #scavday #dog #goldador",Kaylee Roast Meat,68,2
763,Just Bike Shop,2.42961E+18,28/10/2020 2:35,justbikeshop,Photo by Just Bike Shop in JUST BIKE SHOP. May be an image of bicycle and text that says 'BACKIN BCKINSTOCK STOCK BACK IN STOCK BACK BACKIN IN STOCK URBANO 3'.,"十月惜福，掌櫃推薦
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#PolygonSeries
#20inchUrbano3Folding
#LimitedQuantity
#SellingFast
#Restocked
#NewArrival
#helloOctober
#SGunited",JUST BIKE SHOP,0,0
764,TapShort,2.42961E+18,28/10/2020 2:22,tapshort,"Photo by TapShort on October 27, 2020. May be an image of text that says 'TAPSHORT TAPSHORT MORNING NEWS BRIEFING swipe Left'.","𝗠𝗼𝗿𝗻𝗶𝗻𝗴 𝗡𝗲𝘄𝘀 𝗕𝗿𝗶𝗲𝗳𝗶𝗻𝗴
.
.
#uselection2020 #trump #singaporenews #tracetogethertoken #tracetogether #partiliyani #heng #digitaleconomy #twitter #chileans",,4,0
765,Masjid Darul Ghufran,2.4296E+18,28/10/2020 2:03,darulghufran,"Photo by Masjid Darul Ghufran on October 27, 2020. May be an image of one or more people, hair and text that says 'Mengapa gunakan TraceTogether? Muat turun aplikasi pengesanan hubungan1 ini untuk membolehkan pengesanan dan pengasingan kes COVID-1 dengan lebih pantas demi mengawal penularan virus. Jika dimaklum lebih awal, tindakan pantas dapat diambil bagi melindungi diri serta orang tersayang dengan lebih baik 503 TAMPINES AVE SINGAPURA 529651 TEL: 6786 5545 WWW.DARULGHUFRAN.OR MASJID DARUL GHUFRAN DARULGHUFRAN'.","Assalamualaikum semua
.
Sudahkah anda memuat turun TraceTogether hari ini?
.
Mari kita belajar untuk menggunakan TraceTogether, dan bersama melindungi orang-orang yang tersayang. Mari mainkan peranan dalam mengawal penularan COVID-19 melalui usaha sama pengesanan hubungan.
.
Antara yang kita boleh lakukan untuk melindungi diri dan masjid-masjid kita adalah seperti berikut:
.
Memuat turun aplikasi mudah alih TraceTogether di https://www.tracetogether.gov.sg/
.
Dapatkan token TraceTogether (https://token.gowhere.gov.sg/) dan bawa bersama anda ketika datang ke masjid-masjid.
.
Anda juga boleh mendapatkan bantuan pegawai masjid di 24 masjid-masjid yang menerima kemasukan melalui TraceTogether Safe Entry.
.
Bersama kita boleh membantu komuniti dan negara kita dalam mengekang penularan pandemik ini, Insya Allah.
.
#tracetogether
#safeentry
#sgunited
#rindumasjid
#masjiddarulghufran
#darulghufranmosque",Masjid Darul Ghufran,19,0
766,🇸🇬News in Bite-Sized Humor😝,2.42956E+18,28/10/2020 0:50,chibaobao.sg,"Photo by 🇸🇬News in Bite-Sized Humor😝 in Privé Wheelock with @theprivegroup. May be an image of 1 person, food and text that says 'cθe IMPOSSIBLE STAY SAFE STAY HOME MODIFY Modify Meatball? Juicy Lucy Impossible meatball spaghetti Prive Orchard'.","Literally ANYTHING can be modded 😅
.
.
Some is REAL GOOD such as the impossible meatball at @theprivegroup 👍🏻👍🏻
.
.
But for some... please do NOT do it at the risk of others 😡
#illegalmods #tracetogether

Source: https://www.straitstimes.com/singapore/coronavirus-users-who-allegedly-modified-tracetogether-tokens-could-be-breaking-the-law

#singapore #sgnews #sgeats #sglocalfood #sgcafefood #hawkerfood #sgfood #sgfoodblogger #sgfoodie #sgfoodies #sgfoodtrend #foodporn #instafood #foodstagram #igfood #like4follow #like4likes #likeforfollowlikeforlikes #follow m e #followforfollowback",Privé Wheelock,58,2
