Unnamed: 0,Unnamed: 0.1,id,date,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
2594,281,1.28164e+18,11/7/20,1:06:57,"People talking about social distancing , because they salty WP taking the lead 😂",[],12,Social Distancing,12,1,-12.132256457570461,3,0,0,10.458498421283291,2,0,0.0
2595,282,1.28162e+18,11/7/20,0:07:26,"Thank you so much for sharing Joanne, so happy you're happy :) One of my favourite stories of Singapore is this piece; 'Happy Hour'.  Happy weekend and a perfect time for posting.. Stay safe with social distancing…  https://t.co/1rSGk9rILm",[],35,Social Distancing,36,2,-12.567676396207714,3,1,2,3.723688837392939,0,0,0.0
2596,283,1.28162e+18,11/7/20,0:06:23,"Thank you so much for sharing Joanne, so happy you're happy :) One of my favourite stories of Singapore is this piece; 'Happy Hour'.  Happy weekend and a perfect time for posting.. Stay safe with social distancing…  https://t.co/d8K8hb1fZA",[],35,Social Distancing,36,2,-12.567676396207714,3,1,2,3.723688837392939,0,0,0.0
2597,284,1.2816e+18,10/7/20,22:41:36,For the last time omg guys social distancing,[],8,Social Distancing,8,0,-11.998923875398791,0,0,0,14.314157420613997,2,0,0.0
2598,285,1.28155e+18,10/7/20,19:38:41,"By the way, voted. Despite the social distancing and staggered timeslots in place, I think the whole affair went pretty smoothly at my polling station. Now to wait on the results... 🗳 #GE2020  https://t.co/LY8K9OPZJJ",['ge2020'],31,Social Distancing,31,2,-11.932957098323914,6,1,2,3.7236888373929395,0,0,0.0
2599,286,1.28151e+18,10/7/20,16:53:41,"@catleviston Oh dear!! Singapore reported single digit  community cases awhile back &amp; we are ‘open’ with restrictions in place (masks on everywhere, social distancing, groups of 5 max), but there’s rumours in the air of a potential spike soon 🤞🏽",[],37,Social Distancing,38,2,-12.614497455059277,4,1,1,1.887291458498411,0,0,0.0
2600,287,1.28146e+18,10/7/20,13:09:34,Kampung Admiralty Hawker Center is full house. Social distancing of 1 metres is a challenge as everyone try their best to abide by the rules.,[],24,Social Distancing,25,1,-11.839546093721449,4,0,0,3.3404997875704794,0,0,0.0
2601,288,1.28143e+18,10/7/20,11:29:00,Voting has started and earlier timeslotes have been given to the senior citizens and yet the queues are long and they don’t seem to be practising social distancing 😳  https://t.co/KIm6C3xfea,[],29,Social Distancing,28,2,-11.73048511804217,10,2,0,5.582319849062408,1,0,0.0
2602,289,1.28083e+18,8/7/20,19:50:51,Why look at me weird when I’m trying to maintain social distancing? It ain’t over mate,[],18,Social Distancing,16,1,-11.194305318607896,5,1,1,10.458498421283293,2,0,0.0
2603,290,1.2808e+18,8/7/20,17:26:18,"#Picachu shhh Daddy P sleeping, tired from being an ""essential worker"".  Going out? Take temperature, use your masks and practice social distancing.  #safetyfirst @ Yew Tee, Singapore  https://t.co/E5NWMQXEvq","['picachu', 'safetyfirst']",24,Social Distancing,24,1,-14.478590908410634,5,1,1,2.5334253511566,0,0,0.0
2604,291,1.28074e+18,8/7/20,13:34:27,"Fish Chunk on Red Tomato Sauce 😍  Char char. Sardinas na may saluyot, kamatis at kaartehan 🤣🤣🤣 sa totoo, when this Social. Distancing and Circuit breaker started... I aspired to work on staple material and make it…  https://t.co/2EgySDKOr2",[],35,Social Distancing,35,2,-14.948923843803229,6,3,0,1.9854471442844024,0,0,0.0
2605,292,1.27995e+18,6/7/20,9:33:57,Monday #PSA on Zoom meeting need social distancing ah? =)  #publicserviceannouncement #zoom #SLPScotia #skit #GodBlessYou #SocialDistancing @ Singapore  https://t.co/dbtB2ky0oI,"['psa', 'publicserviceannouncement', 'zoom', 'slpscotia', 'skit', 'godblessyou', 'socialdistancing']",9,Social Distancing,9,0,-16.926904281716375,2,0,0,4.5467838350471865,0,0,0.0
2606,293,1.27963e+18,5/7/20,11:58:05,"went on an impromptu sundown biking trip at east coast yet maintained social distancing, we promise 🤞🏼😷 it’s been a while since we’ve been here and very surprised that there were loads of…  https://t.co/gISlit9Q9H",[],34,Social Distancing,32,2,-12.24825212110597,7,3,1,4.798253640419632,0,0,0.0
2607,294,1.27959e+18,5/7/20,9:48:16,Great Morning Ride &amp; Prata Fellowship!  #Socialdistancing #TwoGroups #ThankGodForFellowship&amp;Safety @ Seletar Aerospace Park Singapore - SAP  https://t.co/0iZoFqkh79,"['socialdistancing', 'twogroups', 'thankgodforfellowship']",10,Social Distancing,12,1,-18.664671614271207,0,0,0,2.4731880983691537,0,0,0.0
2608,295,1.27939e+18,4/7/20,20:19:24,@ABC   I look forward to you addressing the rioters and protesters about social distancing while the burn storefronts and destroy statues on your morning broadcast.,[],24,Social Distancing,24,1,-11.284534664760347,2,2,2,3.7236888373929404,0,0,0.0
2609,297,1.2792e+18,4/7/20,8:04:33,Be Strong and Courageous  Don’t be afraid  Don’t be dismayed  For the LORD YOUR GOD Is with you wherever you go Joshua 1:9  Thank you LORD. We’re coming back.  Let’s all stay safe and observe social distancing…  https://t.co/V6i2dGFyUh,[],40,Social Distancing,38,2,-13.183138930938197,10,2,2,4.129902209030461,0,0,0.0
2610,298,1.27906e+18,3/7/20,22:19:06,"I never thought there would be a pun that'd only work in a country that uses imperial measurements, but I still prefer my 1 metre social distancing over 6 feet social distancing.",[],29,Social Distancing,32,2,-11.837594778223758,4,2,2,7.430894621083495,1,0,0.0
2611,299,1.27891e+18,3/7/20,12:40:11,How do you end a term of Home Based Learning and School Based Learning under social distancing measures? With Crazy Hair Day of course. Thank you Year 5 for making this happen. #weareAIS #Cognitaway  https://t.co/rvQ63yb6ua,"['weareais', 'cognitaway']",31,Social Distancing,32,2,-12.865749635659324,5,1,2,2.2312891725066866,0,0,0.0
2612,301,1.27885e+18,3/7/20,8:29:13,@dm_venkatesan @blsintlservices The nos are constantly working . Pl send email on passport.singapore@mea.gov.in with copy to dhc.singapore@mea.gov.in in case we are still not able to reach you. Prior appointment is required due to relevant social distancing measures still in place in Singapore 🙏,[],37,Social Distancing,41,2,-12.800944766043465,9,2,1,3.615422287101473,0,0,0.0
2613,302,1.27871e+18,2/7/20,23:00:23,Two old friends met and one of them is celebrating his birthday #happybirthday #生日快乐 #memories #friends #stayhome #covid19 #coronavirus #whisky #whiskey #manyhappyreturns #blessings #bros #staysafe #socialdistancing…  https://t.co/FkZauz4mg7,"['happybirthday', '生日快乐', 'memories', 'friends', 'stayhome', 'covid19', 'coronavirus', 'whisky', 'whiskey', 'manyhappyreturns', 'blessings', 'bros', 'staysafe', 'socialdistancing']",12,Social Distancing,12,1,-16.56228097798785,3,1,0,5.238626789188963,1,0,0.0
2614,303,1.27868e+18,2/7/20,21:38:26,"Another long day today! At this time of  the night, I’m not as hungry. So here’s a ban mee from @chiakmalaysia 🍜 . . . . . . . . . . . #sketchwithme #foodsketch #socialdistancing #sgunited #dailysketch #sketch…  https://t.co/3Z5wdE1BXv","['sketchwithme', 'foodsketch', 'socialdistancing', 'sgunited', 'dailysketch', 'sketch']",22,Social Distancing,20,1,-13.694941019907569,1,0,0,3.7236888373929395,0,0,0.0
2615,305,1.27783e+18,30/6/20,13:16:32,“Social networks should reintroduce friction into their sharing mechanisms. Think of it as the digital equivalent of social distancing.” #SocialMediaDistancing #SocialMedia,"['socialmediadistancing', 'socialmedia']",19,Social Distancing,19,1,-12.458788378768595,2,0,0,4.197650602367687,0,1,0.0
2616,306,1.27781e+18,30/6/20,11:39:54,why i see some people not applying social distancing in nomination place?,[],12,Social Distancing,12,1,-11.27097201959988,2,0,1,8.157520887733783,1,0,0.0
2617,307,1.27777e+18,30/6/20,9:23:59,"Good morning, it’s #GE2020 Nomination Day (look at us media, all masked up and adhering to social distancing) — Here in Bedok, we’ll soon find out who’s entering the battle for East Coast. Hint, hint @wpsg  https://t.co/vRWsFbsTir",['ge2020'],36,Social Distancing,33,2,-13.556002468231693,5,1,1,2.685403526099895,0,0,0.0
2618,308,1.27755e+18,29/6/20,18:19:59,@ofmeowandbake Is this a hat? Social distancing device!,[],7,Social Distancing,7,0,-12.520789349367643,1,0,0,10.458498421283291,2,0,0.0
2619,309,1.27747e+18,29/6/20,13:19:24,SafeEntry Tips and Tricks - How to Create Shortcuts and Use the SingPass App Like a Pro in Singapore   https://t.co/sJpg4FOGNq  #singapore #news #sgnews #safeentry #guide #tips #safedistancing #socialdistancing,"['singapore', 'news', 'sgnews', 'safeentry', 'guide', 'tips', 'safedistancing', 'socialdistancing']",18,Social Distancing,19,1,-16.820559587984018,1,1,0,2.605957448861295,0,0,0.0
2620,310,1.27727e+18,29/6/20,0:01:12,Brainstorming the New Normal for 風水 Geomancy Apps... And adding new concepts like Social Distancing... For #PineTime Smart Watch @ThePine64  https://t.co/jZnKrPvHlF,['pinetime'],17,Social Distancing,17,1,-16.23895857592752,2,1,0,3.2456030146176524,0,0,0.0
2621,312,1.27686e+18,27/6/20,21:02:59,@matthiyass honestly just choreo your own dance and you would have implemented successful social distancing for yourself,[],16,Social Distancing,16,1,-12.766263172729689,3,1,2,10.458498421283291,2,0,0.0
2622,314,1.2767e+18,27/6/20,10:13:16,So many people hanging round basketball courts and badminton court around Marsiling area. Hardly any social distancing. @myt_grc,[],17,Social Distancing,17,1,-13.114972871943724,1,1,0,4.798253640419632,0,0,0.0
2623,315,1.27643e+18,26/6/20,16:17:51,Time to chill for the weekend #weekend #teatime #phase2 #covid19 #election2020 #takethingsonedayatatime #staysafe #socialdistancing #mask @ Singapore  https://t.co/Nc4ksHsvQC,"['weekend', 'teatime', 'phase2', 'covid19', 'election2020', 'takethingsonedayatatime', 'staysafe', 'socialdistancing', 'mask']",7,Social Distancing,7,0,-17.185763347104633,1,0,0,7.430894621083494,1,0,0.0
2624,316,1.27626e+18,26/6/20,5:20:22,"19 times league winners, 6 times European champions. What a time to be alive. Thank you Liverpool. #MindTheGap #SocialDistancing","['mindthegap', 'socialdistancing']",15,Social Distancing,17,1,-11.884630943321929,2,0,1,5.036209385928691,1,0,0.0
2625,317,1.27616e+18,25/6/20,22:35:10,"Legoland reopened today! We were at the gates right when they opened at 10am, with some other families who've stuck out the 100 day lockdown with us. Other than masks and social distancing reminder signs, it…  https://t.co/0N3rQ4jOUm",[],33,Social Distancing,36,2,-12.053141254378742,6,2,0,3.7236888373929395,0,0,0.0
2626,318,1.27601e+18,25/6/20,12:47:03,Crispy Pata ☺️  And the circuit breaker made us like Chefs.. Este home cook ehehe ☺️☺️  #SocialDistancing #NewNormal #Covid19 #BoredInTheHouse @ Yew Mei Green Condominium  https://t.co/sTSTTZfaCY,"['socialdistancing', 'newnormal', 'covid19', 'boredinthehouse']",18,Social Distancing,18,1,-18.03910810436062,1,1,1,2.3387907475114154,0,0,0.0
2627,319,1.27501e+18,22/6/20,18:18:37,@tranquilaPH Singapore just started our phase 2 of reopening after more than 2 months of lockdown. It is mandatory to wear masks when out of the house coupled with social distancing measures. Keeping my fingers crossed that all’s well and we will transition to phase 3. 🤞,[],43,Social Distancing,45,2,-11.465250493399443,9,2,3,3.2456030146176515,0,0,0.0
2628,320,1.275e+18,22/6/20,17:42:38,Where is the SOCIAL DISTANCING? 😱😱😱😱  https://t.co/uJI5KvugDV,[],5,Social Distancing,5,0,-14.280459053051732,1,0,0,14.314157420613995,2,0,0.0
2629,321,1.27491e+18,22/6/20,11:37:56,ugh PE teachers as social distancing ambassadors,[],7,Social Distancing,7,0,-14.782387249081289,0,0,0,10.458498421283291,2,0,0.0
2630,322,1.2747e+18,21/6/20,21:56:01,"Phase 2 reopened in Singapore, means all neighbourhood parks and beaches are opened. However we are required to maintain social distancing and a group of 5. Sadly I am alone this time. So let's fight this Covid 19…  https://t.co/REkbM5O8vL",[],34,Social Distancing,38,2,-12.002088197507248,9,2,2,2.759198347059036,0,0,1.0
2631,325,1.27438e+18,21/6/20,0:19:36,"Just because y’all are wearing a mask doesnt mean social distancing can be disregarded k!!!  It’s like wearing white pants while on your period and saying “nvm i have a pad, wont stain”  Please just go home once you’re done with dinner or whatever u needed to do🙄🙄🙄",[],51,Social Distancing,48,2,-12.337591507760417,12,3,2,2.759198347059037,0,0,1.0
2632,326,1.27419e+18,20/6/20,12:12:21,Embrace the new (ab)normal.  #staysafe #socialdistancing #gojer   (Photo from Kartini Mohd) @ Singapore  https://t.co/NKymPVTT0k,"['staysafe', 'socialdistancing', 'gojer']",10,Social Distancing,10,0,-16.90129779021707,0,0,0,5.582319849062409,1,0,0.0
2633,327,1.27414e+18,20/6/20,8:46:50,Always a good feeling to be loved and back. Let no social distancing keep hearts away from each other.,[],19,Social Distancing,19,1,-10.664282094471437,3,1,0,14.314157420613999,2,0,0.0
2634,328,1.27398e+18,19/6/20,22:15:01,Survived the 1st day of work for Phase 2. Thank you Lord. #circuitbreakersg #Phase2 #COVID19 #SocialDistancing #singapore  https://t.co/TexWfGDzYT,"['circuitbreakersg', 'phase2', 'covid19', 'socialdistancing', 'singapore']",10,Social Distancing,12,1,-15.117110722069208,2,0,1,5.582319849062409,1,0,0.0
2635,329,1.27388e+18,19/6/20,15:10:59,"Phase 2 has started.  Please keep a clear and responsible mind still. Wear your mask,  keep your social distancing and don't rush into covidiot mentality..   Appreciated.   #loveyourself  #cbphase2  #wearyourmask…  https://t.co/Dv1Shm1p8S","['loveyourself', 'cbphase2', 'wearyourmask']",24,Social Distancing,26,2,-13.652385402371575,5,2,1,5.582319849062408,1,0,0.0
2636,330,1.27387e+18,19/6/20,14:33:48,@avalanchelynn @sarahcoldheart What social distancing? I got back from Happy Family food court. :O,[],12,Social Distancing,12,1,-12.583522885752544,1,0,0,6.645015734668392,1,0,0.0
2637,331,1.27382e+18,19/6/20,11:29:08,"As we going to Phase 2  to open up the economy...we have to stay Focus, Positive,safety measures must be follow without compromise. #staysafe #stayhealthy #wearmask #socialdistancing #stayunitedSG #prayfortheworld @…  https://t.co/tOAX6ePK2m","['staysafe', 'stayhealthy', 'wearmask', 'socialdistancing', 'stayunitedsg', 'prayfortheworld']",23,Social Distancing,24,1,-13.999744039237534,7,0,1,4.652082661020337,0,0,0.0
2638,332,1.27381e+18,19/6/20,10:34:34,"A Very Bless Friday Early morning sunrise  to greet a beautiful Skyscape and A positive PhaseTwo  Day 1. KEEP CALM and #staysafe  #stayhealthy #wearmask #socialdistancing #stayunitedSG #prayfortheworld @ Jurong West,…  https://t.co/FihX8SSJ8F","['staysafe', 'stayhealthy', 'wearmask', 'socialdistancing', 'stayunitedsg', 'prayfortheworld']",22,Social Distancing,23,1,-16.253063444978483,1,2,0,2.338790747511415,0,0,0.0
2639,333,1.27359e+18,18/6/20,20:26:35,"Can't wait for tomorrow!! Haha. Just a few more hours to go 😊 Of course, I'll still follow the social distancing measures and wear a mask at all times when I go out and obay and follow the law at all cost.  https://t.co/pYRiu5DNiD",[],39,Social Distancing,41,2,-11.183273516403712,5,3,1,2.609399596848675,0,0,0.0
2640,334,1.27358e+18,18/6/20,19:29:24,We are open from 19 June 2020. You can visit our retail store as usual. We are open 7 days from 10am to 8pm.Please follow all social distancing regulations as per requirements and regulations. . #bizgramasia #postcb #endofcb #bizgram #singapore  https://t.co/9pZsyFpxqL,"['bizgramasia', 'postcb', 'endofcb', 'bizgram', 'singapore']",29,Social Distancing,35,2,-13.262630756575314,4,1,1,4.5467838350471865,0,0,0.0
2641,335,1.2735e+18,18/6/20,14:21:05,happy - for my sister Christina  oil on canvas  #crcheers #quircsingapore #ownselfoilpainting #safedistancing #covid19 #sisterlove #socialdistancing #brittoart @ Evania  https://t.co/2e0qwaKaff,"['crcheers', 'quircsingapore', 'ownselfoilpainting', 'safedistancing', 'covid19', 'sisterlove', 'socialdistancing', 'brittoart']",9,Social Distancing,10,0,-18.695170764347164,0,0,1,5.582319849062408,1,0,0.0
2642,336,1.27315e+18,17/6/20,15:14:05,The @premierleague restarting today! Do you know how we are helping clubs with player safety and social distancing? @catapultsports Proximity Report is now available. 👇🏼,[],22,Social Distancing,22,1,-12.312219815989636,4,1,2,3.7236888373929395,0,0,0.0
2643,337,1.27296e+18,17/6/20,2:44:59,@ProductHunt Started with a social experiment to Date in VR while social distancing. Have embarassing app prototype &amp; 2 programs in pre-pre-production (VR speed dating show &amp; sex talk show with some hilarious women!),[],29,Social Distancing,33,2,-13.741298890813821,4,1,0,2.490383699584718,0,0,0.0
