id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.22E+18,31/1/20,19:15:30,@yilingawtsu cries i gotta get updates from the kid's mom but so far doesnt seem serious or anything so hopefully i can mute tomorrow lmao,[],23,Foreign Worker,24,1,-13.79710037,5,2,1,4.206580416,0,0,0
1.22E+18,31/1/20,18:03:49,Ytd after my work. Spent time with my mom at the river hongbao @ River Angbao @ Marina Bay  https://t.co/ZMN9BIGRRm,[],17,Foreign Worker,17,1,-14.34076203,0,0,2,3.199592669,0,0,0
1.22E+18,31/1/20,13:05:50,So many mothers are a testimony to this. Ask their children where the father was a drunkard and Mom worked her life to make children escape the dragnet of her world. She silently powered her children while man thundered away without any consequences.,[],43,Foreign Worker,43,2,-10.7759835,7,2,0,2.837841117,0,0,1
1.22E+18,31/1/20,0:14:49,My mom had her kids like this :  1991 1995 2002 2005 2006 2010 2016,[],7,Foreign Worker,14,1,-11.97682324,1,0,0,18.28123692,2,0,0
1.22E+18,30/1/20,21:44:49,during this period is when you find out who you cherish the most. I’m being really serious about my hygiene right now cause I don’t wanna risk being a carrier and spreading it to my mom or the baby. it’s not even about me anymore.,[],48,Foreign Worker,45,2,-10.18257771,9,3,4,3.707431737,0,0,0
1.22E+18,30/1/20,15:59:43,"My mom and I are travelling to Singapore together. For the first time, my mother visits Singapore 🇸🇬. . 📸: Snapped a photo by a Chinese; 📍: At Universal Studio Singapore, in Sentosa Island, Singapore…  https://t.co/SUYacZoNky",[],31,Foreign Worker,31,2,-12.51187938,3,1,2,2.837841117,0,0,0
1.22E+18,30/1/20,10:50:42,"About this Wuhan virus was talking to my mom about it and she mentioned the year of the rat is not a good start. People dying like a rat because of the virus. When i think about it, hmm she’s right... 🧐 🤔",[],42,Foreign Worker,41,2,-10.22623788,7,1,2,4.112776906,0,0,0
1.22E+18,30/1/20,10:41:18,Last minute ... visiting Mom &amp; sister 👩‍👧‍👧😍🤩🥰😘🙏 @ Singapore  https://t.co/iybX1gCbSL,[],6,Foreign Worker,7,0,-15.94868953,1,0,0,6.984688986,1,0,0
1.22E+18,29/1/20,12:08:48,Trip with mom @ Merlion Park  https://t.co/QHf7rpNgR0,[],5,Foreign Worker,5,0,-15.91797349,0,0,0,6.984688986,1,0,0
1.22E+18,29/1/20,12:07:33,Trip with mom @ Merlion Park  https://t.co/OgxYcuRfKt,[],5,Foreign Worker,5,0,-15.91797349,0,0,0,6.984688986,1,0,0
1.22E+18,29/1/20,8:31:42,I gave my mom a mask and told her to use it on the way to work and she said “huh pagi pagi pun nk kene pakai?” and I’m like ???? oh I forgot the VIRUS STILL SLEEPING,[],38,Foreign Worker,37,2,-12.36318503,6,2,2,2.877868524,0,0,0
1.22E+18,28/1/20,20:44:31,my mom is curling my hair like yasmines hair cant wait but i dont think i can pull it off like yasmine 🥺🥺,[],22,Foreign Worker,22,1,-13.57508876,5,1,2,5.347567452,1,0,0
1.22E+18,28/1/20,20:42:46,i feel so extra my mom is curling my hair for tmrs interview hmm,[],14,Foreign Worker,14,1,-13.31521669,3,0,1,5.735639284,1,0,0
1.22E+18,28/1/20,18:46:09,"I've spent CNY holiday with my mom, siblings and few close relatives going around SG. And had a tasteful dinner back home. My aunt bought my mom LV handbag as a kind gesture. Added to her collection, probably the most expensive. I wish I could spoil my family that much 😅",[],49,Foreign Worker,50,2,-11.74709299,7,1,4,2.089817975,0,0,0
1.22E+18,28/1/20,18:32:50,"I've asked my mom what perfume is her favourite, but before she even said it, I present her gucci flora like I already knew what her favourite was.",[],27,Foreign Worker,28,2,-11.4231633,6,1,2,8.882708681,1,0,0
1.22E+18,28/1/20,14:18:40,My mom saw van dijk on my phone and asked if he was the one who was killed..  https://t.co/pnmrlU1YSU,[],18,Foreign Worker,18,1,-11.76336606,5,2,1,6.984688986,1,0,0
1.22E+18,28/1/20,13:07:56,KIMAK LIKE MY MOM HAHAHAHAHAHHA but my mom one intentional,[],10,Foreign Worker,10,0,-16.14714392,0,1,1,5.298056939,1,0,0
1.22E+18,27/1/20,22:43:22,"Siblings rivalry and jealousy are common.   CL1 started to feel unhappy when she saw my #ootd post with CL2 today.   I being a mom of CL1 &amp; CL2, I am learning to manage their tantrum moments and at times fighting for…  https://t.co/yofuvzxayS",['ootd'],35,Foreign Worker,40,2,-13.08385051,9,3,2,2.992066662,0,0,0
1.22E+18,27/1/20,14:12:40,My mom had her kids like this :  1982 1984 1985 1988 1996,[],7,Foreign Worker,12,1,-12.42023126,1,0,0,18.28123692,2,0,0
1.22E+18,27/1/20,11:31:06,"初3 still got outfit!? These CNY outfits really 没完没了! 🐕🐶🐖🐽🐷🐰 . Mom say today is dress down cos its friends day, alot of friends coming over to visit me. . Oh yes thank you solarland 姨姨 again for this singlet. Wish 姨姨…  https://t.co/CjB1grBtFq",[],35,Foreign Worker,36,2,-13.93376528,9,1,1,3.096613404,0,0,0
1.22E+18,26/1/20,18:31:42,Kidding im scared of my mom,[],6,Foreign Worker,6,0,-13.46562035,2,0,1,18.28123692,2,0,0
1.22E+18,26/1/20,14:46:31,my mom really had to tell me it’s been 8 years since i first saw katy huh 🤧  https://t.co/EV677iYVMA,[],17,Foreign Worker,17,1,-12.97644383,5,0,2,5.735639284,1,0,0
1.22E+18,26/1/20,14:40:14,"The best thing we’ve done in our family is hiring help. Maybe there’s an opportunity here, FaaS? Family logistics as a service?  “Meet the Silicon Valley CEO and mom who wrote the viral, extremely detailed job listing for a “household manager.””  https://t.co/F9V1sAb98U",[],43,Foreign Worker,41,2,-11.55056628,6,1,1,2.147975466,0,0,0
1.22E+18,26/1/20,14:09:35,初2 outfit! Time to go out with papa mama again. . Mom can u stop taking pictures and bring me out already? 🐕🐶🐖🐽🐷🐰 . #wangcai #frenchiesg #frenchiesingapore #frenchieinstagram #frenchieinsta #dogsofinstagram #dogsg…  https://t.co/DKAdZGDNFH,"['wangcai', 'frenchiesg', 'frenchiesingapore', 'frenchieinstagram', 'frenchieinsta', 'dogsofinstagram', 'dogsg']",20,Foreign Worker,21,1,-15.08696839,5,1,1,5.735639284,1,0,0
1.22E+18,26/1/20,13:13:38,omg my mom when alesha starts screaming randomly   https://t.co/1gQKlIVnkw,[],8,Foreign Worker,8,0,-16.18695436,2,1,1,12.06173931,2,0,0
1.22E+18,25/1/20,19:24:47,"@pikiliving @Money_Side_Up @TheWealthyFinn @DrCriniti @MoneySavvyMind @The_Money_Geek @MoneyPerpetual @MooreFinancialM @fimechanic @10YearTarget @financeimpulse @HustleEscape @JourneyMillion @HisHerMoney @SanGrisha @F_I_Mom @RouteToRetire Yes, I've started doing that as well, and gave him a piggy bank to store his ""earnings"" so he can see it grow and diminish over time as he uses it.",[],30,Foreign Worker,31,2,-15.39441174,8,1,0,2.209994791,0,0,0
1.22E+18,25/1/20,18:41:47,just want my mom to be safe from anything that’s coming 🙏🏼,[],12,Foreign Worker,11,1,-10.04119138,3,0,1,18.28123692,2,0,0
1.22E+18,25/1/20,18:01:56,"@Money_Side_Up @pikiliving @TheWealthyFinn @DrCriniti @MoneySavvyMind @The_Money_Geek @MoneyPerpetual @MooreFinancialM @fimechanic @10YearTarget @financeimpulse @HustleEscape @JourneyMillion @HisHerMoney @SanGrisha @F_I_Mom @RouteToRetire My older boy is going into primary school next year, so I'm just starting to teach him about money and the value of things... He's generous, but I think it's also because he doesn't know the value of it.. =P",[],35,Foreign Worker,40,2,-14.2821401,7,4,1,1.900650351,0,0,0
1.22E+18,25/1/20,17:16:44,"@Money_Side_Up @pikiliving @TheWealthyFinn @DrCriniti @MoneySavvyMind @The_Money_Geek @MoneyPerpetual @MooreFinancialM @fimechanic @10YearTarget @financeimpulse @HustleEscape @JourneyMillion @HisHerMoney @SanGrisha @F_I_Mom Speaking of early age... How do we instil into our kids? Asking for myself with 2 young boys, who don't even have the concept of money yet...",[],25,Foreign Worker,27,2,-15.80665217,6,0,3,2.209994791,0,0,0
1.22E+18,25/1/20,14:36:11,"@Money_Side_Up @TheWealthyFinn @DrCriniti @MoneySavvyMind @The_Money_Geek @MoneyPerpetual @MooreFinancialM @fimechanic @10YearTarget @financeimpulse @HustleEscape @JourneyMillion @HisHerMoney @pikiliving @SanGrisha @F_I_Mom I think @ramit's views are aligned with mine on this. I automate a certain amount into savings/investment accounts every month. What remains is gravy for me to spend. So I don't technically work with a budget per se. Sort out the big stuff, sit back and drink your coffee. =)",[],48,Foreign Worker,49,2,-14.25430437,10,1,4,1.703665988,0,0,0
1.22E+18,25/1/20,14:20:27,"My mom and my 10th grandauntie #mymomfamily #mygrandmasis @ D'Leedon Condominium, Farrer Road Singapore  https://t.co/POuNbPT1Y8","['mymomfamily', 'mygrandmasis']",9,Foreign Worker,11,1,-17.82662366,0,1,1,4.856562767,0,0,0
1.22E+18,25/1/20,13:08:23,Surprisingly we have a Chinese food stall open on the first day of CNY. Mom says staffed by workers from China who decided not to go back due to the Wuhan virus outbreak.,[],33,Foreign Worker,33,2,-10.91223301,5,0,1,2.891190783,0,0,0
1.22E+18,25/1/20,6:13:25,I would say that i was overwhelmed with emotions. Aku tak fikir apa dah. I just wanted to let it go. I know that my mom noticed me bcs it was so obvious. But she didnt say anything. Maybe she also didnt know what to do. And we never talked about what happened. The plan proceeds.,[],56,Foreign Worker,56,3,-11.28841676,16,1,4,3.312416212,0,0,1
1.22E+18,25/1/20,6:13:22,"I was thinking about my mom punya harapan towards me, how many sacrifices they have made and how i should not be a burden for them. Then, out of nowhere, i started to burst out crying and sobbing like crazy. I just couldnt help anymore. It was too much.",[],49,Foreign Worker,49,2,-11.09119241,10,2,4,3.707431737,0,1,1
1.22E+18,25/1/20,6:13:19,And sleep or smtg. Dah lah pergi iv pon kena paksa. But in my mind i knew that i had to be strong and keep going jugak. Sbb my mom really wanted me to further my study. And i had to think of my dad jugak. He will be driving me and my mom to upsi that night so he would be tired.,[],63,Foreign Worker,63,3,-12.19862963,15,3,8,2.140326217,0,0,0
1.22E+18,25/1/20,6:13:09,"Before midnight, we were still in jb getting ready and what not. And while waiting for apa tah idk, i was at the living room. My mom was there too and i couldn't stop sneezing which makes my throat more bengkak. I was feeling so sick and all i want at that time is to lie down-",[],56,Foreign Worker,57,3,-11.61888548,14,5,5,2.606403823,0,0,0
1.22E+18,25/1/20,6:13:03,I pernah nangis depan my mom. Masa tu nak pergi iv dkt upsi. And i was having a really bad allergy reaction sampai i'm feeling feverish yang quite severe. So the plan was to gerak pergi tg malim the night before so that we could get to my iv session on time the next morning.,[],54,Foreign Worker,55,3,-14.21973961,8,1,4,1.85139848,0,0,0
1.22E+18,25/1/20,0:30:37,My mom: avoid crowded places!  Also my mom: im going to the temple now u wanna come?,[],17,Foreign Worker,17,1,-12.31010298,3,0,1,5.298056939,1,0,0
1.22E+18,24/1/20,21:40:06,"i was having period also first day ..longg flight..guess what??BOCOR SIAA idk ...my sister teman me to toilet..while my mom, asked for the pad to the stewardess..they did..qantas air is so so so thoughtful🌸💕",[],39,Foreign Worker,39,2,-12.76384569,9,2,2,2.085956141,0,0,0
1.22E+18,24/1/20,21:13:32,Mom's kesari is exceptionally delicious today.,[],5,Foreign Worker,6,0,-15.05688952,1,0,0,12.06173931,2,0,0
1.22E+18,24/1/20,19:41:24,every time i smell my roll up lipstick i keep thinking of the time when i was younger where i used to bite my moms lipsticks 🤷🏽‍♀️🤷🏽‍♀️ got weird habits back then and i was pretty bored,[],36,Foreign Worker,36,2,-12.28243755,8,3,2,4.30021579,0,0,0
1.22E+18,24/1/20,19:00:10,Today I have slept: - 2am to 8.30am - 11am to 1pm - 5pm to 7pm  And now mom is making me stand by the side - doing nothing - so that I won’t fall asleep.,[],27,Foreign Worker,37,2,-13.82369189,8,1,2,4.856562767,0,0,0
1.22E+18,24/1/20,13:03:23,I went to NTUC at 3am to avoid the crowd. And my mom sends me to NTUC NOW to get some groceries. SO. MANY. PEOPLE. EVERYWHERE. 😭,[],25,Foreign Worker,26,2,-11.87479496,4,0,2,3.559866057,0,0,0
1.22E+18,24/1/20,12:09:35,@JhoieMin @AJPJ_twt @BTS_twt I’m happily single until... Okay I want to be a mom😂,[],12,Foreign Worker,11,1,-12.92639369,2,0,1,19.03066659,2,0,0
1.22E+18,23/1/20,21:25:24,I will always love my mom. ❤️,[],6,Foreign Worker,6,0,-10.12158874,1,0,1,34.6113624,3,0,0
1.22E+18,23/1/20,13:47:30,mew.doodle welded her magic paint brushes again for Mom and I.  The brief was Celebration.  I did not influence the design.  I wanted to tap on the Creative ingenuity of mew.doodle and trusted that she will be…  https://t.co/xRSKXtE8qI,[],35,Foreign Worker,39,2,-12.1631166,8,2,0,3.707431737,0,0,0
1.22E+18,23/1/20,8:49:39,"You are a slut, your mom is a whore , your grandmother is a thevidiya and your great grandmothers are just dokes da pundeh",[],23,Foreign Worker,23,1,-12.68046377,5,1,1,4.206580416,0,0,0
1.22E+18,23/1/20,8:23:28,"@CvRevive37 @solosolooo Let’s hope the writers are revolutionary enough. In those times (and evening in current times) many people chose to “settle” to what’s acceptable by families and societies. That guy is really quite appealing with his many qualities, surely there will be lots of pressure from Mom.",[],48,Foreign Worker,46,2,-11.27217155,9,1,0,2.904226822,0,0,0
1.22E+18,22/1/20,20:45:55,"Like legit. My first best friend, my first McD partner in crime 🥰😘 with two of us, mom doesn’t stand a chance to say no to McD 😈😈😈  https://t.co/vo1ZxUAEGd",[],27,Foreign Worker,26,2,-12.09959312,4,0,2,3.199592669,0,0,0
1.22E+18,22/1/20,14:37:31,Baby Bud ☆ My mom purchase it yesterday😘 @ Gardens by the Bay  https://t.co/80BjYS4f6Z,[],11,Foreign Worker,11,1,-14.13677086,1,0,1,4.206580416,0,0,0
1.22E+18,21/1/20,22:53:50,"Thanks for the swing Ma 🪂 Have a safe flight!!  (delayed SQ)   •  #SgHits #Singapore #ThatVisit #Mom #Family #JAL #Best #ThirtyTwo #52ndMonth #January2020 🌺 @ Somerset, Singapore  https://t.co/b6YAipxJul","['sghits', 'singapore', 'thatvisit', 'mom', 'family', 'jal', 'best', 'thirtytwo', '52ndmonth', 'january2020']",13,Foreign Worker,13,1,-16.69734259,2,0,0,2.268172134,0,0,0
1.22E+18,21/1/20,21:34:44,my mom is watching clown scary compilations on yt and most are white ppl then my mom keep saying mat salleh suka bende merepek ni after every scare vid,[],29,Foreign Worker,29,2,-15.11725898,5,2,1,2.87534569,0,0,0
1.22E+18,21/1/20,20:19:10,@sweetidle Omg! Your mom is the cutest! 😭😭😭,[],6,Foreign Worker,6,0,-13.19125521,1,0,0,12.06173931,2,0,0
1.22E+18,21/1/20,19:13:44,No one is too young to age! My mom always tells me to consume collagen since a young age so that I can look younger and have healthy and beautiful skin haha - Swipe right to see how I will look like when I start to…  https://t.co/6PvDrQTrtN,[],45,Foreign Worker,46,2,-11.61451916,8,2,2,3.559866057,0,0,0
1.22E+18,21/1/20,13:19:29,@_H_DD_LDF @myqwheein HELLO UWU I'M CHLOE'S CLASSMATE 🥰 Yes please take care of Chloe we may call her mom but she is in fact still baebie .,[],21,Foreign Worker,23,1,-14.81956985,5,3,1,3.559866057,0,0,0
1.22E+18,21/1/20,13:15:55,@myqwheein @_H_DD_LDF Yes you mom but you small,[],6,Foreign Worker,6,0,-13.60326059,1,1,1,19.03066659,2,0,0
1.22E+18,21/1/20,9:50:59,"Do you often feel fatigue because you are trying to make ends meet while balancing your family commitments?  Do you experience “Mom Guilt” because you are stuck at work, trying to make a living to support your…  https://t.co/uFYjxpl1HE",[],37,Foreign Worker,37,2,-11.70648483,14,1,3,4.206580416,0,0,0
1.22E+18,21/1/20,7:36:29,@F_I_Mom Got it! Are they open to users globally?,[],8,Foreign Worker,8,0,-11.86032336,1,0,0,12.54897875,2,0,0
1.22E+18,21/1/20,0:31:41,"In Sex Education the mom told her son ‘as a primary care giver of your life, i always get your worst, and i am tired of that’  I FELT THAT.",[],30,Foreign Worker,30,2,-12.02826174,6,1,2,3.707431737,0,0,0
1.22E+18,20/1/20,22:09:24,@F_I_Mom Nice! I noticed you have your funds in a lot of different P2P platforms. Any reason for that much diversification across what are essentially very similar products?,[],26,Foreign Worker,27,2,-11.31557957,4,0,2,5.033131839,1,0,0
1.22E+18,20/1/20,13:08:51,#batamcenter with my mom &amp; sist mi  https://t.co/fQAf1QOVZf,['batamcenter'],5,Foreign Worker,6,0,-16.92326844,0,0,1,6.984688986,1,0,0
1.22E+18,20/1/20,8:04:02,AGC: SDP’s statement on local PMET unemployment ‘clearly false’  https://t.co/X73UT5fL4X if MOM includes local residents and PRs in their surveys then clearly providing false info. A minister once said it's not in the interests for us to know,[],37,Foreign Worker,37,2,-12.99595966,4,3,1,2.503715352,0,0,0
1.22E+18,20/1/20,7:19:55,everytime im out w my mom and whenever ppl look at me my mom always ask ‘ur friend eh?’ like no idk them they were probably just vibing and tertengok me or smthing,[],33,Foreign Worker,34,2,-13.23436342,6,3,3,6.344747658,1,0,0
1.22E+18,20/1/20,0:22:44,@qayywm @fiyzziazhar Hey. Don’t worry you’re not stand alone. I was stood at your situation last time. My mom was passed away after less than a month abah passed away.,[],30,Foreign Worker,28,2,-11.66083336,7,0,1,2.992066662,0,0,0
1.22E+18,19/1/20,22:57:47,Fred!!! Is this some sort of a joke. Wouldn't get in the Liverpool squad for the next round of the FA Cup.   Will probably score and get MOM now I've said that😂 #LFC,['lfc'],30,Foreign Worker,32,2,-10.89236047,4,2,0,3.312416212,0,0,0
1.22E+18,19/1/20,22:51:46,With my mom &amp; sist mia  #Dinner 🍽 #batamisland  So dah malam gnite 😇😴 capekk banget 😴  https://t.co/xeifdzmHug,"['dinner', 'batamisland']",11,Foreign Worker,12,1,-19.03552574,0,0,1,2.992066662,0,0,0
1.22E+18,19/1/20,20:50:32,@p_n3sh I’ll text your mom regarding this,[],7,Foreign Worker,6,0,-13.29572577,2,0,1,34.6113624,3,0,0
1.22E+18,19/1/20,20:35:20,when my mom gave me fruits instead of ice cream #childhoodmemories #illustration #sketch  https://t.co/xgQ5AQimYo,"['childhoodmemories', 'illustration', 'sketch']",10,Foreign Worker,10,0,-14.65085038,2,1,2,4.856562767,0,0,0
1.22E+18,19/1/20,17:23:17,"My 14th cousin speaking to his mother (my aunty)  🧒: mom can I have a tattoo?  👩‍🦱: no darling, your body is a temple of God, don't destroy it 🧒:i'm not destroying it Mom, i'm painting  it  👩‍🦱: 🤦‍♀🤦‍♀  Me: 🤣🤣🤣🤣",[],32,Foreign Worker,36,2,-11.97196003,9,0,3,2.568146591,0,0,0
