id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.27E+18,5/6/20,3:50:02,Overlooked Covid-19 Vaccine Runners Up Defended by Wall Street  https://t.co/kMH8Kjq3Ej,[],9,Vaccination,9,0,-17.37576746,1,0,0,6.111149617,1,0,0
1.27E+18,3/6/20,3:46:02,Covid Treatments May Be Better Bet Than Vaccine: Nisen (Radio)  https://t.co/7Dhcvuk01y,[],10,Vaccination,10,0,-18.02018283,0,0,0,3.637314173,0,0,0
1.27E+18,1/6/20,6:45:29,"Every new month brings new hopes, new dreams, new wishes &amp; paryers. 💞💖  Here’s wishing for our whole wide world to be free from Covid-19 virus &amp; that the vaccine to be found asap so that…  https://t.co/9WWbfBqSe3",[],34,Vaccination,35,2,-12.81626101,6,0,1,3.683365348,0,0,0
1.27E+18,31/5/20,1:55:04,@melissakchan @profgalloway My guess is we have to live with it and there won't be ever be a vaccine. Even the reg flu vaccine is no guarantee. We need to focus and move forward.,[],31,Vaccination,32,2,-10.87278322,9,2,1,4.882527645,0,0,0
1.27E+18,30/5/20,13:32:39,"Kind of new this would happen! “Gov’t in discussion with countries that have CoVid 19 under control” I knew it! 😂 kailan kaya ako makaka uwi? Pag may vaccine na? Huhu haha but oh well, hopefully Japan is cleared by next year March! Masaya na ako dun. And hopefully this Christmas  https://t.co/dXJTQHRq6I",[],50,Vaccination,50,2,-13.88715579,8,2,1,1.678925285,0,0,0
1.27E+18,27/5/20,17:25:29,"Case and point. Two years back were the weed mania, 2017 bitcoin mania, 2000 the dot com mania, and today is the ""vaccine"" mania.  https://t.co/iYMBBlIyM5",[],22,Vaccination,24,1,-12.79253078,2,2,0,3.314873556,0,0,0
1.26E+18,24/5/20,20:56:12,I firmly believe in the concept that the universe conspires to give you an outcome you whole heartedly believe in. We all need to commit to send our positive energy to all the people in the scientific and research community that are working tirelessly to get us a vaccine &amp; cure.,[],50,Vaccination,51,3,-10.38263563,10,1,3,4.058908022,0,0,0
1.26E+18,24/5/20,11:30:31,"@mrbrown Once vaccine is created, how long will it take to manufacture and distribute to everyone?",[],15,Vaccination,15,1,-11.28200075,5,1,0,11.11636905,2,0,0
1.26E+18,24/5/20,2:11:40,"$MRNA If some vaccine is to be made, potentially world changing and billion of dollars, why would anybody especially insider with intimate knowledge of the vaccine progress sell their stock?   https://t.co/XRN26YZ1mT",[],30,Vaccination,30,2,-11.92993923,5,2,0,4.296910758,0,0,0
1.26E+18,23/5/20,11:21:30,HOPE...  How one Indian company could be world's door to a COVID-19 vaccine | Reuters  https://t.co/xsobUaUBte,[],13,Vaccination,14,1,-13.6543066,1,0,0,6.111149617,1,0,0
1.26E+18,20/5/20,9:39:39,@SilverTopHurls what if they never find a vaccine?,[],7,Vaccination,7,0,-11.28765069,1,1,0,24.1681395,3,0,0
1.26E+18,19/5/20,17:59:43,"@BrettDwyer1 @Rod_Morri Thanks Brett, I’m aware of the 14 day Q in Oz but I wasn’t aware of the long term plan. Will that be in place after a vaccine is found?",[],31,Vaccination,30,2,-11.07516614,4,1,1,3.321768092,0,0,0
1.26E+18,19/5/20,15:14:16,Noninfectious or dead virus particles seems like a good way to introduce vaccine no? Allowing your immune to recognize these non infectious/dead virus particles and produce anti body against them without the risk of the virus multiply and causing harm in your body,[],44,Vaccination,44,2,-11.96959207,5,2,1,3.268959199,0,0,0
1.26E+18,18/5/20,22:11:56,This is huge. Hopefully a vaccine by the year end,[],10,Vaccination,10,0,-9.348173559,1,0,0,14.75359262,2,0,0
1.26E+18,18/5/20,7:33:57,@smadixit @prdpgtm I’ll hold my judgment till trials are done.. I’ll like to know if BCG vaccine helps in faster recovery and lower death rates,[],25,Vaccination,23,1,-12.86222899,5,2,1,3.637314173,0,0,0
1.26E+18,18/5/20,5:45:07,What Is the World Doing to Create a COVID-19 Vaccine?  https://t.co/tO0lKo6SgB via @CFR_org #Covid_19 #CoronavirusPandemic,"['covid_19', 'coronaviruspandemic']",11,Vaccination,11,1,-15.49690097,2,0,0,8.963978707,1,0,0
1.26E+18,18/5/20,3:13:02,European Leaders Accept Risk of Reopening and Hope for Vaccine  https://t.co/r4jXvP4RKZ,[],10,Vaccination,10,0,-15.13864945,0,1,0,5.932111127,1,0,0
1.26E+18,14/5/20,7:15:35,"China accused of stealing covid vaccine data. Shouldn’t this be open source anyway and treatments be developed with international cooperation? Oh, right. There is no profit in that.",[],29,Vaccination,28,2,-11.06629525,6,1,0,4.452373394,0,0,1
1.26E+18,13/5/20,23:51:59,Human Challenge Studies to Accelerate Coronavirus Vaccine Licensure  https://t.co/x6Mq9fYAR6,[],8,Vaccination,8,0,-17.45051518,0,0,0,5.244301231,1,0,0
1.26E+18,13/5/20,3:53:30,"Terms, they refer to the reason as, “for us not to waste whatever effort, money, and drop in economy that we are already suffering from the lockdown”. Sa totoo lang kasi, it will take awhile until a vaccine or a cure comes. And this lockdown makes the gov’t exert a lot of money,",[],54,Vaccination,53,3,-11.33421527,9,2,2,2.482467803,0,0,1
1.26E+18,12/5/20,17:45:41,"Though not peer reviewed, if this study is picked up by sporting bodies you will not see any contact sport, athletics or cycling until there is a vaccine. The risks are just too great. For those just wishing to exercise it's probably best done in isolation. #CoVid #exercise","['covid', 'exercise']",45,Vaccination,46,2,-11.24310276,12,2,1,4.058908022,0,0,0
1.26E+18,10/5/20,11:22:49,"They say that life will NOT be the same after the #CircuitBreaker 🤔🤷  ☑️ Truth be told NOT until the vaccine is found! But what about work, jobs, business?  ✅ It's probably be remain status quo. WFH, social…  https://t.co/BnWojzFiDp",['circuitbreaker'],33,Vaccination,34,2,-11.45505839,7,0,0,3.185448235,0,0,0
1.26E+18,10/5/20,4:53:02,"But with no vaccine in sight, fat fuckin hope. To all the nice jipun pple we’ve met along the way, we wish them well.  https://t.co/ErMXM6WXkJ",[],25,Vaccination,24,1,-12.59375453,4,0,1,6.111149617,1,0,0
1.26E+18,9/5/20,15:47:32,@GaviSeth says “the best way is if there is a global political commitment to set aside national vaccine strategies and treat #covid19 vaccines as a global public good.”,['covid19'],26,Vaccination,26,2,-11.32869918,4,2,0,5.069837742,1,0,1
1.26E+18,9/5/20,15:46:28,#Covid19 vaccines: global access means having enough -  https://t.co/sU2Qmuuvyn,['covid19'],6,Vaccination,7,0,-16.00316699,2,0,0,15.83767576,2,0,0
1.26E+18,8/5/20,23:51:18,@rohit11 Hopefully countries will open source covid vaccine research too!,[],9,Vaccination,9,0,-14.35416973,1,0,0,7.07002778,1,0,0
1.26E+18,7/5/20,20:31:59,#WorldImmunizationWeek promotes the use of #vaccines to protect people against #disease. Managing pain and fear from needles is critical to the success of vaccines. NeedleCalm is developing a #medicaldevice to alleviate needle-related pain and anxiety. #ItDoesntHaveToHurt.  https://t.co/z7oHq0Far7,"['worldimmunizationweek', 'vaccines', 'disease', 'medicaldevice', 'itdoesnthavetohurt']",30,Vaccination,31,2,-12.39861006,7,2,0,2.529082342,0,0,0
1.26E+18,7/5/20,19:08:36,"An experimental #COVID19 #vaccine developed by Chinese scientists has shown promising results in monkeys, suggesting its potential use in humans. #publichealth #globalhealth  https://t.co/1DvSZ858aY","['covid19', 'vaccine', 'publichealth', 'globalhealth']",18,Vaccination,18,1,-14.1993542,4,0,0,4.452373394,0,0,0
1.26E+18,7/5/20,8:27:26,"@HaziqRo95901639 @STcom There are WhatsApp messages in the grapevine that he and his ‘gang’ had been vaccinated very early and are immune already. Whether the vaccine has long been available or not, the news is interesting. May explain why he’s not afraid of the virus.",[],44,Vaccination,43,2,-10.89198815,10,2,0,4.452373394,0,0,1
1.26E+18,7/5/20,7:09:36,@narendramodi ; @nsitharaman The Israeli vaccine is ready. It is clear in Indian Research labs must directly be under PM and Medical research must be treated equivalent to space research and ATOMIC ENERGY.  https://t.co/bH5BRsHpAH,[],30,Vaccination,30,2,-12.85180889,5,1,0,3.401079485,0,0,0
1.26E+18,5/5/20,18:53:01,"Reset — for the earth is healing. ⠀ While our best minds are on the race to invent a vaccine for COVID, let us also take a pause to see the good in this situation; lesser carbon emissions, the air is fresher, the…  https://t.co/4iYl7NGx6t",[],41,Vaccination,41,2,-11.32965511,9,1,2,3.290175937,0,0,0
1.26E+18,5/5/20,2:52:03,Covid-19 Vaccine Hunt Heats Up  https://t.co/sMVEftwnmZ,[],5,Vaccination,5,0,-18.28242071,0,0,0,8.963978707,1,0,0
1.26E+18,3/5/20,11:12:29,"Rest of world - We r testing vaccines, plasma therapy for CORONA Meanwhile India -  https://t.co/LH3Te4vyQa",[],13,Vaccination,15,1,-16.02761525,2,1,1,5.110611106,1,0,0
1.26E+18,3/5/20,6:22:40,"What if COVID19 is the new HIV that we have to live through because there’s no vaccine??   Then 2021, is beginning of the virtual online world. 2020 was just a pause and transition phase. Sounds crazy? Think about it.",[],38,Vaccination,39,2,-10.49001297,7,2,1,6.111149617,1,0,1
1.26E+18,30/4/20,12:43:28,"@BeltransMole23 Everyone will get it in the end, unless we're really lucky with a vaccine that probably is a description of the new normal",[],22,Vaccination,23,1,-10.2824757,2,1,0,10.71616148,2,0,0
1.26E+18,28/4/20,13:13:42,"🤦🏻‍♂️ I foresee there’s no guarantee in this neither vaccine. So, to move on with life we must adapt and live with the virus.  Sounds crazy right? But it’s the most logical if you don’t perangai Melayu (never think just shoot)",[],43,Vaccination,40,2,-10.98895912,8,3,2,5.093688631,1,0,0
1.25E+18,27/4/20,16:22:06,vaccine: end April lock down lifted : May Normal life : June Betul ke?,[],12,Vaccination,12,1,-14.6028277,1,0,0,4.431033125,0,0,0
1.25E+18,27/4/20,14:56:45,No medical science able to produce this vaccine.  Only HE gave me this niqmah right in front of my eyes.   Stay Safe Stay Strong Stay sane @ Singapore  https://t.co/u4dwhsRpcT,[],27,Vaccination,27,2,-13.35053164,2,0,2,2.998792471,0,0,0
1.25E+18,26/4/20,9:17:12,Fully agree based on living here in #Singapore where the #pandemic has been fully on for the last 3 months. Comprehensive #testing is the only way to save lives and business’ before the possible #vaccine is available.,"['singapore', 'pandemic', 'testing', 'vaccine']",32,Vaccination,33,2,-10.49693666,7,1,0,4.286987302,0,0,1
1.25E+18,20/4/20,23:14:08,"Making markets and providing liquidity in this crisis is a once in a lifetime education. After this anything is a calm market.  From a human perspective though, this is the biggest crisis in my life time and I hope a vaccine is developed soon. World can't take anymore.",[],47,Vaccination,48,2,-10.08254815,9,3,2,3.506399235,0,0,0
1.25E+18,20/4/20,19:39:16,The only solution now is the vaccine.,[],7,Vaccination,7,0,-9.200128159,1,0,0,24.1681395,3,0,0
1.25E+18,19/4/20,2:44:27,"@SufferingSaffa A few weeks later:  Headline: Pogba develops first working vaccine against Covid19   Souness: “What’s he doing in a lab developing a vaccine. Yes, it will help people but I have to wonder does Pogba take his football seriously? I have to say NO!”",[],44,Vaccination,43,2,-11.9480347,11,1,1,3.682814012,0,0,1
1.25E+18,18/4/20,19:31:03,@escapeartistes @travelfish Didn’t whoop the first month and half hence the Doctors assumed it wasn’t since most would be vaccinated. A respiratory specialist figured it and ran the tests and they can show the market for vaccine versus the marker for having it and building immunity. educational it all was,[],50,Vaccination,48,2,-11.28547586,11,2,0,3.021176619,0,0,0
1.25E+18,18/4/20,19:26:28,@escapeartistes @travelfish Generally but I did get it &amp; had the blood test to show it. Turns out your vaccines only last 30+ years &amp; are formulated for your birth region. As I moved to Asia in my early 30’s I had the luck of getting whooping cough + mumps. Dr’s suggest re-upping vaccines if you relocate.,[],51,Vaccination,54,3,-12.32719842,13,2,5,2.808405702,0,0,0
1.25E+18,18/4/20,15:56:10,@StJohnLab @AmChamSG Thank you Dr St John for joining us! Looking forward to learning from you. #covid19 #vaccines,"['covid19', 'vaccines']",14,Vaccination,14,1,-12.67009024,3,0,1,6.130328421,1,0,0
1.25E+18,17/4/20,10:09:08,"Edward Jenner, pioneer of modern immunology introduced smallpox vaccine in 1796. Thanks to global effort, smallpox was declared globally eradicated in 1980 with the last known natural occuring case in 1977",[],28,Vaccination,31,2,-12.95923857,5,0,0,4.581278055,0,0,0
1.25E+18,15/4/20,7:47:45,Vaccines take at least 1.5 years to be made actually safe and functionable. Antibody test would in the meantime allow those who have developed immunity to continue life as per normal,[],30,Vaccination,32,2,-11.13406013,7,2,0,7.3097478,1,0,1
1.25E+18,14/4/20,17:32:21,"It's all trial and error now, wait till the first vaccine gets approved. That's the showdown",[],14,Vaccination,16,1,-10.88932221,4,1,0,8.69163941,1,0,0
1.25E+18,13/4/20,18:04:26,"@Mamato_Marcello the earliest vaccine can be developed is within a year,it takes 4 phases to develop the vaccine,so its not gonna be anytime soon. Social distancing ,hygiene care,contact tracing,containment n mitigation are all we have and believe it or not it works.",[],44,Vaccination,45,2,-11.65751138,12,2,1,3.356321398,0,0,1
1.25E+18,13/4/20,15:14:38,Lmao the staff at Boost were BLASTING Taylor Swift like we’ve found the vaccine which was really cute tbh lol we really need some positivity when everything looks so grim rn,[],32,Vaccination,31,2,-13.38781224,6,1,1,3.637314173,0,0,0
1.25E+18,12/4/20,18:26:51,Ten of about 100 #Covid19 #vaccines under development “are very promising”. But an effective vaccine is not likely until somewhere around September 2021. #coronavirus #globalhealth #publichealth  https://t.co/pDsnixRAbo,"['covid19', 'vaccines', 'coronavirus', 'globalhealth', 'publichealth']",19,Vaccination,21,1,-13.62441482,2,0,0,5.90508012,1,0,0
1.25E+18,9/4/20,23:06:12,"@Jason 7 days after no new cases OR a vaccine (but let’s be real, nobody will wait for that, and this will therefore drag on for significantly longer than it needs to).",[],31,Vaccination,31,2,-10.5964183,5,3,0,7.28761841,1,0,1
1.25E+18,7/4/20,11:47:06,"‘media and social media courts’ are out strongly against the french #BCG vaccine discussion. Noted the angst and I wouldn’t take it lightly. I first saw the France 24 Camille Locht interview m heard about volunteers and testing in #France, #Europe and #Australia.","['bcg', 'france', 'europe', 'australia']",39,Vaccination,39,2,-11.69182023,7,3,1,2.618455586,0,0,0
1.25E+18,6/4/20,1:24:59,@CyrilRamaphosa @gatesfoundation @BillGates Please makes sure they don’t come with their so called vaccine. I think you have forgotten how they infected african with all this un speakeble virus .  Ebola  HIV and other . We not interested,[],34,Vaccination,33,2,-12.19372629,8,1,1,3.947045874,0,0,0
1.25E+18,4/4/20,15:27:55,It might be the media or wtv but looking at it they are dealing with the problem with such effeciency. Or maybe its the style of governing. The real question is do china actually have a vaccine or information on how to actually cure this virus.,[],46,Vaccination,46,2,-10.34806737,8,3,0,3.947045874,0,0,0
1.25E+18,4/4/20,15:16:04,China doing so well suddenly and the rest of the world is suffering and we still have no vaccine is my whole life a lie...,[],25,Vaccination,25,1,-9.582695349,5,2,2,7.07002778,1,0,0
1.25E+18,2/4/20,9:38:32,"Hello stupid antivaxxers, new age parents - this is the world without vaccine and you guys deserved to be jailed due to harming community. #covid19",['covid19'],23,Vaccination,24,1,-12.3886144,6,1,1,6.111149617,1,0,0
1.25E+18,1/4/20,12:16:27,History of ideas: vaccines and immunisation  https://t.co/7xWB1rF86s #science via @CosmosMagazine #covid19 #sciencegeek,"['science', 'covid19', 'sciencegeek']",7,Vaccination,7,0,-16.42738536,0,1,0,5.261223706,1,0,0
1.24E+18,27/3/20,19:28:02,Australian researchers trial TB vaccine to fight coronavirus  https://t.co/gYqaVpwcip,[],8,Vaccination,8,0,-15.00394098,1,0,0,7.07002778,1,0,0
1.24E+18,26/3/20,19:30:16,Singapore scientists plan to start testing COVID-19 vaccine this year: Gan Kim Yong  https://t.co/E8JX5ahQnr,[],13,Vaccination,13,1,-15.04029525,3,0,0,4.902302667,0,0,0
1.24E+18,25/3/20,22:20:37,"Let's all pray that the virus will have a vaccine soon. Business goes back as per normal.  Bless all of you, do take care yourselves",[],24,Vaccination,25,1,-10.45788544,4,0,1,5.932111127,1,0,0
1.24E+18,25/3/20,22:16:44,Brilliant clear #COVID2019 storytelling suggesting a vaccine will be possible,['covid2019'],9,Vaccination,9,0,-13.21699678,3,0,0,46.1009246,4,0,0
1.24E+18,25/3/20,20:44:32,Who made this convincing conspiracy theory??..  All said will go as it is assumed in favour of China.. except for one catch.. wouldn't a vaccine from one of the countries from western bloc turn the whole story upside down?..,[],38,Vaccination,39,2,-10.59209986,7,0,0,4.452373394,0,0,1
1.24E+18,25/3/20,20:29:58,"Yesterday they announced that they had stopped the epidemic.  They appear in videos celebrating, they announce that they even have a vaccine.  How could they create it so quickly without having all the genetic information?  Well if you are the owner of the formula it is not dfclt",[],48,Vaccination,48,2,-10.0803046,11,1,1,7.28761841,1,0,1
1.24E+18,25/3/20,15:54:23,Morderna Prepares to Scale #Coronavirus Vaccine to Millions | Time  https://t.co/98s0mKtQAn,['coronavirus'],8,Vaccination,8,0,-16.81365931,1,0,0,6.111149617,1,0,0
