Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
248,248,6257,7103,"S'pore ????????????       24   cases (1 in community, 23 imported) (07feb2021)",2/8/21 8:53,"Potato_Wedges wrote: confirmed 1 new case of locally transmitted COVID-19 infection. Based on our investigations so far, the case is in the community, and there are no new cases in the dormitories.* https://www.moh.gov.sg/news-highligh...on-7Febupdated Cases in the community: 1 There is 1 case in the community today who is currently unlinked.* Case 60023 is a 43 year-old male Singaporean who is employed by BGC Group and deployed to work at Changi Airport Terminal 1 and Terminal 3. His job entails issuing electronic monitoring devices to individuals who will be serving SHN outside of dedicated facilities, and helping them to wear the devices. While on duty, he wears a surgical mask, face shield and gloves. He is asymptomatic, and was detected when he was tested on 4 February as part of Rostered Routine Testing (RRT). His result came back positive for COVID-19 infection the next day, and he was conveyed in an ambulance to the National Centre for Infectious Diseases. His earlier tests from RRT \x96 the last being on 22 January \x96 were negative for COVID-19 infection. His serology test result has come back negative, indicating that this is likely a current infection.* Epidemiological investigations are ongoing. In the meantime, all the identified close contacts of the case, including his family members and co-workers, have been isolated and placed on quarantine, and will be tested at the start and end of their quarantine period so that we can detect asymptomatic cases. We will also conduct serological tests for the close contacts to determine if the case could have been infected by them.*",2/7/21 22:00,246,Stay Home Notice,260,4,-11.720435766059428,49,12,2,0.6395840104493945,0,0,1.0
249,249,6258,7104,"S'pore ????????????       24   cases (1 in community, 23 imported) (07feb2021)",2/8/21 8:53,"Imported cases: 23 Amongst the 23 imported cases,* -* 2 (Cases 60037 and 60041) are Singaporeans and 1 (Case 60031) is a Singapore Permanent Resident who returned from Canada, Ethiopia, India and the UAE. -* 6 (Cases 60024, 60035, 60045, 60047, 60048 and 60049) are Dependant's Pass holders who arrived from India, Spain, the UAE and US. -* 5 (Cases 60038, 60040, 60042, 60044 and 60046) are Work Pass holders who arrived from Spain and the UAE. -* 8 are Work Permit holders who arrived from Bangladesh, Indonesia, Myanmar and the Philippines, of whom 3 (Cases 60027, 60030 and 60036) are foreign domestic workers. -* 1 (Case 60032) is a Short-Term Visit Pass holder who arrived from India for studies in Singapore.* They had all already been placed on SHN upon arrival in Singapore and were tested while serving SHN.* https://www.moh.gov.sg/news-highligh...on-7Febupdated",2/7/21 22:01,106,Stay Home Notice,140,4,-14.413201130527625,21,6,0,1.365552808166446,0,0,0.0
250,250,6265,7112,"S'pore ????????????       24   cases (1 in community, 23 imported) (07feb2021)",2/8/21 8:53,"jonesftw wrote: https://www.moh.gov.sg/news-highligh...on-7Febupdated Cases in the community: 1 There is 1 case in the community today who is currently unlinked.* Case 60023 is a 43 year-old male Singaporean who is employed by BGC Group and deployed to work at Changi Airport Terminal 1 and Terminal 3. His job entails issuing electronic monitoring devices to individuals who will be serving SHN outside of dedicated facilities, and helping them to wear the devices. While on duty, he wears a surgical mask, face shield and gloves. He is asymptomatic, and was detected when he was tested on 4 February as part of Rostered Routine Testing (RRT). His result came back positive for COVID-19 infection the next day, and he was conveyed in an ambulance to the National Centre for Infectious Diseases. His earlier tests from RRT \x96 the last being on 22 January \x96 were negative for COVID-19 infection. His serology test result has come back negative, indicating that this is likely a current infection.* Epidemiological investigations are ongoing. In the meantime, all the identified close contacts of the case, including his family members and co-workers, have been isolated and placed on quarantine, and will be tested at the start and end of their quarantine period so that we can detect asymptomatic cases. We will also conduct serological tests for the close contacts to determine if the case could have been infected by them.* Who are those serving their SHN outside dedicated facilities?",2/7/21 22:58,227,Stay Home Notice,239,4,-11.914081401436563,47,11,1,0.6093023529437941,0,0,1.0
251,251,6266,7114,"S'pore ????????????       24   cases (1 in community, 23 imported) (07feb2021)",2/8/21 8:53,"princessreiko wrote: Who are those serving their SHN outside dedicated facilities? https://www.moh.gov.sg/news-highligh...0spot%2Dchecks . 3.               Since 11 August 2020, all travellers serving SHN outside of dedicated SHN facilities are required to don an electronic monitoring device throughout their SHN. This complements agencies\x92 checks to ensure compliance with the SHN. With the enhanced surveillance regime in place, we will also adopt a risk-based approach and allow more travellers from Estonia, Fiji, Finland, Japan, Norway, Republic of Korea, Sri Lanka, Thailand and Turkey[1] to opt out of dedicated SHN facilities and serve their 14-day SHN at their place of residence, if they fulfil the following criteria: a.     Travelled to no other country than above-mentioned countries, in the last consecutive 14 days prior to entry; and b.     Are occupying their place of residence (i.e. residential address) alone, or only with household members who are also persons serving SHN with the same travel history and duration of SHN. 4.               Travellers from the abovementioned countries may apply to opt out of dedicated SHN facilities from 2 November 2020, for arrivals on or after 4 November 2020. 5.               All travellers who opt to stay at their place of residence for SHN must remain in their declared place of residence at all times. They will be subject to close monitoring of their whereabouts, through electronic monitoring as well as physical spot-checks.",2/8/21 8:53,209,Stay Home Notice,224,4,-12.444770402131878,29,7,2,0.4720276167194462,0,0,1.0
252,252,6587,7476,[MEGA SAGA!!] PAP Got Integrity Issue & Lied About Masks Advice when WHO's Advice was dated 19/3/20?,2/7/21 20:51,"Iyarash11 wrote: what's your intention to insist ""PAP Minister lied to public"" do you have minister from other political party? In before PAP IBs reply Why PAP Minister Vivian Balakrishnan never tell his colleagues to come clean after caught lying that supply of masks is enough? Why PAP Minister Khaw Boon Wan never tell his colleagues to step down or harakiri after spreading fake news that became Singapore public health policy? Why PAP Minister Shanmugam never order police to arrest his colleagues that spread fake news that became Singapore public health policy?",4/5/20 12:44,91,Stay Home Notice,92,3,-12.660765830981932,20,1,2,1.9095726530956687,0,0,0.0
253,253,6876,7795,[MEGA SAGA!!] PAP Got Integrity Issue & Lied About Masks Advice when WHO's Advice was dated 19/3/20?,2/7/21 20:51,"Bros, why this Law Egg Wong steel doesn\x92t thick skin huh??? Dunno wanna ownself admit ownself mistakes....every thing blame Sinkies instead of their massive imports of FTs and CECAS FOR SHN every SINGLE DAY!!",21/1/21 20:47,35,Stay Home Notice,36,2,-16.063634572673873,3,2,0,2.2719334316496407,0,0,0.0
254,254,6893,7813,actually what thing to bring if kenna called up to do quarantine...,2/7/21 19:05,ts hoping to have shn??,2/7/21 1:57,5,Stay Home Notice,5,0,-13.165874630377695,2,0,0,55.061372771720755,4,0,0.0
255,255,6894,7814,actually what thing to bring if kenna called up to do quarantine...,2/7/21 19:05,larvae wrote: ts hoping to have shn?? no i get anxiety seeing jeanette chong thread...,2/7/21 2:01,15,Stay Home Notice,15,1,-14.500333316106493,6,0,1,10.858674259701395,2,0,0.0
256,256,6951,7874,?­?­Golden Village Yishun Visited by Cases in the Community during Infectious Period,2/7/21 16:31,"Weird leh 1 Feb: 0 community case 2 Feb: 0 Community case 3 Feb: 1 Community case but reclassified as Imported case. So the 1 Feb visit to Sun Plaza is by ghost? Or was it Case 59935? Time line all match zhun zhun. If that is so does it mean imported case going around community and now there is a risk caused by this Ceca? This is a 35 year-old female Indian national who is a Long-Term Visit Pass holder. She travelled to India from 30 November 2020 and returned to Singapore on 6 January 2021. Her pre-departure test taken in India on 4 January before her flight was negative for COVID-19. Upon her return, she served SHN at a dedicated facility until 20 January. Her swab done on 17 January during SHN was negative for COVID-19. She is asymptomatic, and was detected when she took a COVID-19 pre-departure test on 2 February in preparation for another trip to India. Her test result came back positive the next day, and she was conveyed to KK Women\x92s and Children\x92s Hospital in an ambulance. We have classified this case as locally transmitted while her serology test result is pending. Should her serology test come back positive, and epidemiological investigations assess that this is a past infection, we will reclassify this as an imported case. In the meantime, all the identified close contacts of the case, including her family members, have been isolated and placed on quarantine, and will be tested at the start and end of their quarantine period so that we can detect asymptomatic cases. We will also conduct serological tests for the close contacts to determine if the case could have been infected by them.",2/4/21 23:21,265,Stay Home Notice,288,4,-11.680715643492624,49,13,2,0.7372495028926446,0,0,1.0
257,257,6962,7886,?­?­Golden Village Yishun Visited by Cases in the Community during Infectious Period,2/7/21 16:31,"So if no community case, reclass as imported, then authority need not annouce the locations. Oso they need not contact trace, tt is out of the picture cos Z E R O community case. No concern. No need shn too. This logic right?",2/5/21 0:25,43,Stay Home Notice,43,2,-12.20762927212782,6,2,0,3.0070086456832903,0,0,1.0
