Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Poomer wrote: How much did you pay the doctor for him to let you out? Or isit the missy on the wifi? Whats wifi? Sg is a bluetooth'ed nation. You didnt know? My professor from imh told me by placing 3 bluetooth device on each building in the whole sg can send message across through bluetooth. Wifi is outdated tech. The triangle formation of the device can trace ppl. You didnt know? Why are you still using your nric? It got bluetooth inside? My ah gong gave me a device got bluetooth so I can be traced all around sg. Your nric got bluetooth? My professor say his nric same as my device. Can track also.,30/10/20,114,Tracetogether,116,4,-12.4756504,25,1,7,2.274280277,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"jojo_jotaro wrote: If there is criminal activity/ suspected criminal activity, a gov body has to file a proper warrant and do their due diligence before asking private companies to hand over their user's data. In fact, there is no incentive to hand over their user's data as it would be a conflict of interest. However, I don't see why govtech/ MOH wouldn't just surrender the data when asked to for an ""investigation"" or for experiments like ""data-set for crowd detection analysis"". After all, they can argue that it's for the well-being for SG. Have you heard of the lamppost as a platform initiative? https://www.tech.gov.sg/scewc2019/laap this was supposedly a plan to equip all lamp posts in SG with sensors and offer it up as a service to govtech/ DSTA/ DSO and many other gov organisations to conduct experiments on. They'll probably need a lot of data for stuff like crowd counting, PMD detection, human behaviour recognition and other machine learning projects. These tasks require a human operator to manually tag the dataset and by doing so, they do have indirect access to your data as well. This is the first time we're seeing a situation where a gov body can potentially hold high accuracies on a user's whereabouts (down to 2m of accuracy if triangulated properly, https://locatify.com/blog/ble-beacon...%2D3%20beacons ). Perhaps it would be way more reassuring if a private organisation heads this project instead. That way it will be under scrutiny by both the people and the gov. If anything fks up, you can sue them. But if the gov fks up and there is a data breach, would you dare to sue govtech?",30/10/20,257,Tracetogether,269,4,-11.74882138,40,12,5,0.562342341,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Earthling wrote: Proximity data only, also not location specific like GPS. Why everyone so against? As like someone will steal their data..bo liao..who will care..nobody will care for bbfa..",30/10/20,32,Tracetogether,32,2,-12.48731691,5,1,0,5.519853148,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Aaron_soh80 wrote: As like someone will steal their data..bo liao..who will care..nobody will care for bbfa.. Can sell in dark web plus scam you till your pant drop Sent from By Baba yaga At Your Pigu Dong using GAGT,30/10/20,41,Tracetogether,42,2,-14.65795749,8,0,2,3.279905047,0,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"jojo_jotaro wrote: Perhaps it would be way more reassuring if a private organisation heads this project instead. That way it will be under scrutiny by both the people and the gov. If anything fks up, you can sue them. But if the gov fks up and there is a data breach, would you dare to sue govtech? It depends how important is the data to you. Location data. Nah. Your location data can be splashed all over the place. You go down your blk, cctv. Your data is at spf. You take bus tap exlink. Your data is at sbs. You change mrt . Cctv ezlink. Data at smrt. Go shopping mall. Safeentry. Cctv. Data at gov. Data at mall. Credit card. Data at bank. Return home. Same thing. So what more data? Throw 1 token at you. All the abv still happen.",30/10/20,140,Tracetogether,142,4,-11.58327158,23,5,3,1.2500274,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,mryang wrote: Can sell in dark web plus scam you till your pant drop Sent from By Baba yaga At Your Pigu Dong using GAGT Token and location privacy can do what? Follow you home? Track you got find drug ppl? See if you often at geylang? Check who go clementi toilet?,30/10/20,52,Tracetogether,52,3,-13.66019827,10,2,5,2.591692883,0,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"jojo_jotaro wrote: Then I come in with this https://johnxquek.medium.com/the-pit...r-b3778c55badb or a bunch of people start playing punk, and gov realised that they've spent 100m for nothing. It's gonna cost way more to enforce these loopholes btw, and with every enforcement, there will be new countermeasures as well. This is a never ending hill climb of spending more and more money. While on the other side, they just have to do simple things like ""remove the battery, put in RFID pouch"". That's gonna contribute to your >5% at least, you'll never get a 100% take up rate. Everything's hackable. Even gps signals can be jammed but does that stop anyone from using it? To be honest, jamming is really easy but putting one together is not what majority of people can do. My friends and I could build one but we've never thought of using it. What for? It's only done by senseless and childish people and it's not as if they are able to get money out of it. So I think jamming is possible but very unlikely.",30/10/20,165,Tracetogether,177,4,-10.8593362,36,13,4,1.802741687,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,NumberX wrote: Token and location privacy can do what? Follow you home? Track you got find drug ppl? See if you often at geylang? Check who go clementi toilet? MOH data leak hor...so what happened? Your data also need to be register when check in and check out also so no data catcha ??? Dey power leh....plus covid19 saw you with token or app don't dare to infect you? Can detect asymptomatic also right? Sent from By Baba yaga At Your Pigu Dong using GAGT,30/10/20,85,Tracetogether,86,3,-12.93173586,15,7,5,1.449495036,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,NumberX wrote: Whats wifi? Sg is a bluetooth'ed nation. You didnt know? My professor from imh told me by placing 3 bluetooth device on each building in the whole sg can send message across through bluetooth. Wifi is outdated tech. The triangle formation of the device can trace ppl. You didnt know? Why are you still using your nric? It got bluetooth inside? My ah gong gave me a device got bluetooth so I can be traced all around sg. Your nric got bluetooth? My professor say his nric same as my device. Can track also. You win. Siaolang always wins.,30/10/20,99,Tracetogether,101,4,-12.77207254,23,1,6,2.437150159,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: It depends how important is the data to you. Location data. Nah. Your location data can be splashed all over the place. You go down your blk, cctv. Your data is at spf. You take bus tap exlink. Your data is at sbs. You change mrt . Cctv ezlink. Data at smrt. Go shopping mall. Safeentry. Cctv. Data at gov. Data at mall. Credit card. Data at bank. Return home. Same thing. So what more data? Throw 1 token at you. All the abv still happen. I don't think any of the above mentioned can give you the accuracy BLE can give. There's a reason why indoor positioning is possible with BLE. GPS loses its accuracy when you're shielded from GLONASS signals. CCTV will be extremely painful to piece together as you'll have to obtain footage from different vendors (e.g. transitioning from condos to malls to public transport), contrary to many speculations, they're not actually connected. Safe entry and ezlink only provide temporary tracking as it leaves a timestamp on where you last tapped in, there is no periodic/ constant tracking here. Credit card and data at bank is an entirely different thing, they do not track location or are not supposed to, unless you're talking about ATMs in which case it is about as good as ezlink cards/ safeentry in offering location tracking. Another myth-busting fact is that cell towers can't track you with that degree of accuracy as well, especially since you do not have to be that close to a cell tower and any form of interference (from buildings or people walking) would cause significant changes to the signal strength. You also won't be connected to 2 let alone 3 cell towers concurrently or switch between them rapidly. Triangulation would be extremely painful. There's a reason why BLE was picked instead of using cell towers or CCTVs to track, BLE does have a higher degree of accuracy in location tracking. BLE can connect and disconnect with nearby devices in a matter of milliseconds while cell towers or WiFi are still negotiating handshakes. The lifetime of a BLE device is very very short, it does not remain connected to another device for long as all it needs is to send a ~30 bytes packet. Combine this with existing tech like CCTVs/ safe entry/ EZlink taps and many more, we get sensor fusion. They can technically narrow down the probability of your exact location and time. FYI: BLE is the primary protocol used for both the TT app and token. This is not a matter of arguing that TT was preferred instead of using cell tower tracking because not many people have phones. There is huge a limitation in cell tower tracking.",30/10/20,441,Tracetogether,455,4,-11.72907609,91,19,6,0.324973233,0,0,1
