,Unnamed: 0,Threads,Thread Datetime,Comments,Comment Datetime,num_words
5808,6574,?­Tightening border control measures for travellers with travel history to Vietnam,2021-09-02 22:06:00,"TIGHTENING RESTRICTIONS FOR VIETNAM TRAVELLERS Restrictions for people with travel history to Vietnam have been tightened given the increase in the number of COVID-19 cases there. Singapore had earlier announced that travellers from Vietnam will be allowed to go about their activities in Singapore*without the*need to*serve a stay-home notice*if their on-arrival COVID-19 PCR*test result*is*negative. From 11.59pm on Friday, Singaporeans, permanent residents and long-term pass holders arriving in Singapore with travel history to Vietnam in the 14 days prior to departure will have to take an on-arrival COVID-19 polymerase chain reaction (PCR) test, serve a 14-day stay-home notice at*dedicated facilities and take a PCR test before the end of the notice*period. https://www.channelnewsasia.com/news...tions-14147270",2021-09-02 21:13:00,113
5809,6575,?­Tightening border control measures for travellers with travel history to Vietnam,2021-09-02 22:06:00,14 days is tightening? I thought is standard SHN,2021-09-02 21:27:00,8
5810,6576,?­Tightening border control measures for travellers with travel history to Vietnam,2021-09-02 22:06:00,Then how they come here find their long lost younger sister?,2021-09-02 22:06:00,11
5811,6577,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,"https://www.moh.gov.sg/news-highligh...n-8-feb-update Cases in the community: 2 There are 2 cases in the community today who are currently unlinked. Case 60051 Case 60051 is a 49 year-old male Singaporean who works as a bus driver employed by Cobb & Coach Services Pte Ltd. His job includes transporting individuals placed on SHN from Changi Airport to dedicated SHN facilities. His bus is disinfected after every trip. He developed a runny nose on 31 January but did not seek medical attention. He was subsequently detected when he was tested on 5 February as part of Rostered Routine Testing (RRT). His pooled test result came back positive for COVID-19 on 6 February, and an individual test was done later that night at Tan Tock Seng Hospital. His test result came back positive for COVID-19 infection the next day and he was conveyed in an ambulance to the National Centre for Infectious Diseases (NCID). His earlier tests from RRT \x96 the last being on 23 January \x96 were negative for COVID-19 infection. His serology test result has come back negative, indicating that this is likely a current infection. Case 60052 Case 60052 is a 30 year-old male Indian national who is a Work Pass holder, and works as an engineer at Station Satcom Pte Ltd. As part of his job, he boards ships to install communications and IT equipment. He had earlier been identified as a close contact of Case 59208[1], and was placed on quarantine from 13 January to 24 January. His swabs taken during quarantine on 13 January and 21 January were negative for COVID-19. Subsequent tests done as part of RRT \x96 the last being on 29 January \x96 were also negative for COVID-19. He developed fatigue on 4 February, and a fever the next day but did not seek medical attention. On 5 February, he was tested for COVID-19 as part of RRT. His test result came back positive for COVID-19 infection the next day, and he was conveyed in an ambulance to NCID. While his serological test taken on 7 February has come back positive, this is assessed to be a recent infection as he is symptomatic, and the Ct value for his polymerase chain reaction (PCR) test was low. Case 60052 received his first dose of the Pfizer-BioNTech COVID-19 vaccine on 27 January, which accounts for his positive serology test as he has likely started producing antibodies following vaccination. As the vaccine does not contain live virus, he could not have been infected due to vaccination. It is possible for one to be infected just before or just after vaccination as it typically takes a few weeks for an individual to build up immunity after completing vaccination. Epidemiological investigations are ongoing. In the meantime, all the identified close contacts of the cases, including their family members and co-workers, have been isolated and placed on quarantine, and will be tested at the start and end of their quarantine period so that we can detect asymptomatic cases. We will also conduct serological tests for the close contacts to determine if the cases could have been infected by them.",2021-08-02 22:40:00,484
5812,6578,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Airport is hot bed for infections,2021-08-02 22:41:00,6
5813,6579,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,the bus driver must have kena from some other sources cuz minister say imported cases did not cause rise in community case Posted from PCWX using VOG-L29,2021-08-02 22:42:00,26
5814,6580,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,thanks to CECA Posted from PCWX using Tayata Om Bekanze Bekanze Maha Bekanze Radza Samudgate Soha,2021-08-02 22:42:00,16
5815,6581,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,mata_hippo wrote: the bus driver must have kena from some other sources cuz minister say imported cases did not cause rise in community case Posted from PCWX using VOG-L29 not unexpected,2021-08-02 22:43:00,29
5816,6582,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Lol he got take vaccine but will he spread it to others?,2021-08-02 22:43:00,12
5817,6583,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,"heng WEF delayed, if not confirm big outbreak right after it. In fact I hope WEF does not come here at all for 2021",2021-08-02 22:43:00,23
5818,6584,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Both DID NOT see doc when sick,2021-08-02 22:44:00,7
5819,6585,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Bus driver driving shn ppl Wow super high risk Means he got from imported cases liao lor,2021-08-02 22:44:00,17
5820,6586,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Must be wind blow the virus from JB to sg.,2021-08-02 22:44:00,10
5821,6587,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,the bus driver was romping around for 6 days,2021-08-02 22:44:00,8
5822,6588,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Import somemore Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT,2021-08-02 22:44:00,6
5823,6589,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,mata_hippo wrote: the bus driver must have kena from some other sources cuz minister say imported cases did not cause rise in community case Posted from PCWX using VOG-L29 Ya must be sinkies fault Cannot be due to import cases,2021-08-02 22:45:00,38
5824,6590,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,ChrisChamber wrote: Lol he got take vaccine but will he spread it to others? If take vaccine still kena means what ah? Posted from PCWX using Sent from Malaysia telecom tower~,2021-08-02 22:48:00,31
5825,6591,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,What's his risk pay? Posted from PCWX using LYA-L29,2021-08-02 22:48:00,7
5826,6592,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,The bus driver is walking dead ... walking around SG and spread virus to our land.,2021-08-02 22:49:00,15
5827,6594,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,got say what places these 2 visited?,2021-08-02 22:49:00,6
5828,6595,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,"stop complaining, our CECA n FT overlords need their entire village here understand? how can they work here without the whole family support?",2021-08-02 22:50:00,23
5829,6596,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,idolcritic wrote: Bus driver driving shn ppl Wow super high risk Means he got from imported cases liao lor High chance Since passengers are likely infected carriers,2021-08-02 22:50:00,27
5830,6597,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,jonesftw wrote: that airport food court is farking land mine. Any going there to eat is literally putting their lives on the line,2021-08-02 22:51:00,23
5831,6598,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,tiagong virus not spread on transport means this guy must be careless elsewhere,2021-08-02 22:52:00,13
5832,6599,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,If we ban imports I am pretty sure the chance of him kana virus is reduced significantly,2021-08-02 22:52:00,17
5833,6600,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,every day import 30-50 cases how not to leak to community ?,2021-08-02 22:55:00,10
5834,6601,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,import some more lor knn,2021-08-02 22:56:00,5
5835,6602,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,no wonder how cum always hav community cases. becos slack with the imports,2021-08-02 22:57:00,13
5836,6604,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,dafug any where near airpork jin dangerous siah!,2021-08-02 23:02:00,8
5837,6605,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,"How much we need to pay people who are sick to go see doctor, especially in high risk jobs where they transport our FT to their 5 star hotels for SHN or visit vessels with crew living in poor hygiene conditions with no crew change , no salary as modern day slaves. Clearly there is some issue if every case reported sick never go see doctor. Maybe need PCK to release a new video on visiting doctor if sick.",2021-08-02 23:02:00,77
5838,6606,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Who still dare to drive SHN pax now? Posted with HardwareZone Forums app,2021-08-02 23:08:00,13
5839,6607,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Open air bus. The shn ones go thru back on top. No more aircon,2021-08-02 23:32:00,14
5840,6608,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,9 days running around in the society while infectious (2 days prior to onset of symptoms already deemed infectious).,2021-08-02 23:53:00,17
5841,6609,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,I thot covid no ezlink,2021-08-02 23:54:00,5
5842,6610,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Wonder if the virus will mutate further on a vaccinated victim. Mutate to become immune to the current vaccine.,2021-08-02 23:55:00,19
5843,6611,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Bus disinfected after every trip and no direct contact. Looks likely that the infection got transmitted via respiratory/air route?,2021-08-02 23:56:00,20
5844,6612,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,Semakdd wrote: I thot covid no ezlink This bus no need ezlink. Chartered bus. So virus can freely enter.,2021-08-02 23:57:00,19
5845,6613,?­Community case: Bus driver transporting SHN individual from airport to SHN facilitie,2021-09-02 20:54:00,if he run around ferrying other passenger we all gg liao,2021-09-02 00:10:00,11
