Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
862,862,936,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Potato_Wedges wrote: Nonsense la. I home schooled my kids for last week. Teachers still wish them safe and sound & gave them daily online assignments. Only idiots get threaten by this Prataman Moi fwend also do the same Moi kid life at stake Hew lang this guy!,6/7/20 17:14,45,Circuit Breaker,46,2,-13.210258383724984,9,3,1,5.557846741103761,1,0,0.0
863,863,937,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,compro_1975 wrote: This gov is like that one... keep flipping They flip until my balls are feeling strained.,6/7/20 17:15,18,Circuit Breaker,18,1,-12.437257411878178,7,0,1,56.27175551393881,4,0,0.0
864,864,938,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,How come most from top schools? Is it coincidence or?? WP should ask how Moe conducting their testing. Is it across all school or what?,6/7/20 17:16,25,Circuit Breaker,25,1,-11.033112614733506,4,1,0,16.342262024902894,2,1,0.0
865,865,939,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,netbookcraze wrote: How come most from top schools? Is it coincidence or?? WP should ask how Moe conducting their testing. Is it across all school or what? there is where all the white horses are lah. why u guys wana sexpose?,6/7/20 17:17,41,Circuit Breaker,41,2,-11.906785485122308,10,1,0,11.675828712292523,2,1,0.0
866,866,940,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Potato_Wedges wrote: Nonsense la. I home schooled my kids for last week. Teachers still wish them safe and sound & gave them daily online assignments. Only idiots get threaten by this Prataman Wow... Sent from HUAWEI YAL-L21 using GAGT,6/7/20 17:18,36,Circuit Breaker,38,2,-13.314856516675224,9,2,1,9.264009927268297,1,0,0.0
867,867,942,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,This gov is just full of excuses and justification of their rubbish actions,6/7/20 17:19,13,Circuit Breaker,13,1,-10.984800899107261,1,1,0,26.835207397830878,3,0,0.0
868,868,943,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"I am in this thread to laugh at EDMW kum gong kias. When not raining and sky clear, open windows and put clothes to dry outside. If it starts to drizzle and have dark clouds in the sky again, close windows and take clothes back from outside to inside. EDMW kum gong kias say this is flip prata. Kum gong kias are 1 cents a dozen in EDMW. ps.  Got one EDMWer has low comprehension skills (said that government spending $193 billion on COVID-19) but yet wants to school his children at home.  I really worry about his children's education and future.",6/7/20 17:25,99,Circuit Breaker,102,4,-12.394593797956777,17,5,0,2.606371312557149,0,0,0.0
869,869,944,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,madcap386 wrote: Sexplan low viral loads. Low viral load doesn't mean cannot spread. Just like low crime doesn't mean no crime. Sent from By Baba yaga At Your Pigu Dong using GAGT,6/7/20 17:26,30,Circuit Breaker,32,2,-14.384481384793881,5,0,1,7.903632895121395,1,0,0.0
870,870,945,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"BHills wrote: I am in this thread to laugh at EDMW kum gong kias. When not raining and sky clear, open windows and put clothes to dry outside. If it starts to drizzle and have dark clouds in the sky again, close windows and take clothes back from outside to inside. EDMW kum gong kias say this is flip prata. Kum gong kias are 1 cents a dozen in EDMW. Hi ong... Sent from HUAWEI YAL-L21 using GAGT",6/7/20 17:26,76,Circuit Breaker,78,3,-13.373968682314171,14,2,1,3.575506350761369,0,0,0.0
871,871,947,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,But they r now negative Thing is how they r found to be positive Sick n test or whar,6/7/20 17:27,19,Circuit Breaker,19,1,-12.567355838087185,5,1,0,20.832255890004948,3,0,0.0
872,872,948,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Low virus load? Got new definition again?,6/7/20 17:28,7,Circuit Breaker,7,0,-12.564723983058947,0,0,0,26.835207397830878,3,0,0.0
873,873,949,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,what new term this time round ... haizzzz ...,6/7/20 17:29,7,Circuit Breaker,7,0,-11.754492151290354,0,0,0,26.83520739783087,3,0,0.0
874,874,950,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Since these 4 students got the virus during CB period, it also means there is very likely to be a number of other students who were infected by the virus too but do not show symptoms of the disease when they were tested. Such asymptomatic students can still infect others. That can amount to thousands of other students that they come into contact with in their school. I wish OYK good luck with his strategy.",6/7/20 17:32,74,Circuit Breaker,75,3,-10.383238497458967,14,4,0,5.093660908874046,1,0,1.0
875,875,951,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"My take is tuition centres will continue to close as mixing students from different schools is too risky. In fact, all students should continue to study from home except those from graduating cohort. This will reduce the number of students in the school compound at all time.",6/7/20 17:34,47,Circuit Breaker,47,2,-10.492199545855254,9,0,0,6.979845470494754,1,1,0.0
876,876,952,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,yonglimm wrote: kaki kong kaki song.......ownself declare low viral loads..... call a spade a spade,6/7/20 17:34,16,Circuit Breaker,16,1,-16.649135369731965,3,0,0,21.053418676245762,3,0,0.0
877,877,953,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Knn.   Still have grades like low vival....,6/7/20 17:35,7,Circuit Breaker,7,0,-13.420246568139875,1,0,0,36.84829056280764,4,0,0.0
878,878,954,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"wongminmin wrote: Question then is :""Why wasnt this active testing done 2 weeks before school reopening, but instead done concurrently?"" 2nd question :"" Why couldn't school reopening be scheduled 2 weeks after phase 1 opening? Isn't it better to not make it all concurrent?  U had 2 months to plan this...",6/7/20 17:36,43,Circuit Breaker,50,2,-11.829586300610693,12,3,0,8.744683888418631,1,0,0.0
879,879,955,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Lol... I feel so safe with \x93Low viral load\x94 comment.,6/7/20 17:36,9,Circuit Breaker,11,1,-13.439138763171801,1,0,0,56.27175551393881,4,0,0.0
880,880,956,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Jialat of they play down the virus Sent from OPPO CPH1877 using GAGT,6/7/20 17:37,13,Circuit Breaker,13,1,-14.337071680857935,2,0,0,20.832255890004948,3,0,0.0
881,881,957,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Tell PAP MP to go piak raw a girl infected with low viral load Aids. See they feel safe or not,6/7/20 17:37,21,Circuit Breaker,21,1,-12.964108525496462,4,1,0,14.100403665079316,2,0,0.0
882,882,958,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"BHills wrote: I am in this thread to laugh at EDMW kum gong kias. When not raining and sky clear, open windows and put clothes to dry outside. If it starts to drizzle and have dark clouds in the sky again, close windows and take clothes back from outside to inside. EDMW kum gong kias say this is flip prata. Kum gong kias are 1 cents a dozen in EDMW. ps.  Got one EDMWer has low comprehension skills (said that government spending $193 billion on COVID-19) but yet wants to school his children at home.  I really worry about his children's education and future. I think it is not necessay for you to concern about other people kids la. Always come here & said EDMW kum gong kias?!?! Hahaha",6/7/20 17:38,125,Circuit Breaker,128,4,-12.49829921530086,24,5,2,2.100344845975603,0,0,1.0
883,883,959,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Acetone wrote: Lol... I feel so safe with \x93Low viral load\x94 comment. Yeah... they purposely want to dont talk about the risk of high viral load of asymptomatic carriers.,6/7/20 17:38,28,Circuit Breaker,30,2,-12.838246134721585,4,0,0,16.878382655329116,2,0,0.0
884,884,960,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Imagine if spread until out of control just like the dormitory, will students take national exams from home?",6/7/20 17:39,18,Circuit Breaker,18,1,-10.865753673881347,2,1,0,16.579132716415376,2,0,0.0
885,885,961,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"iamnew wrote: Imagine if spread until out of control just like the dormitory, will students take national exams from home? Take in isolation facilities like expo",6/7/20 17:40,26,Circuit Breaker,26,2,-11.841454199162028,3,1,0,10.30694949355779,2,0,0.0
886,886,962,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Potato_Wedges wrote: Think you are referring to me. Glad you are following my thread. I think it is not necessay for you to concern about my kids future. Dun worry. I am very free. Every day I will curse him and his family members to hell. Of course curse him at Teban corridor.,6/7/20 17:40,52,Circuit Breaker,53,3,-10.98549125514471,10,1,6,6.224090907781476,1,0,0.0
887,887,963,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Ximple wrote: Yeah... they purposely want to dont talk about the risk of high viral load of asymptomatic carriers. ppl have to first become high viral load asymptomatic to symptomatic then to low viral load,6/7/20 17:41,35,Circuit Breaker,35,2,-12.421286117149723,7,1,0,14.285242913228634,2,0,0.0
888,888,964,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Can someone please sic the skittles.jpg? Posted with Karma HardwareZone Forums app,6/7/20 17:43,11,Circuit Breaker,13,1,-15.143544878668418,3,0,0,20.832255890004948,3,0,0.0
889,889,965,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Broadwalk wrote: Dun worry. I am very free. Every day I will curse him and his family members to hell. Of course curse him at Teban corridor. U know BHills?,6/7/20 17:44,30,Circuit Breaker,30,2,-11.790995823554072,5,1,1,8.276773536896085,1,0,0.0
890,890,966,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Potato_Wedges wrote: Who is this guy? HBILLS? Dun worry, not you. Later I will start my cursing session.",6/7/20 17:44,17,Circuit Breaker,18,1,-11.935439512099661,5,0,2,16.878382655329112,2,0,0.0
891,891,967,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"iamnew wrote: Imagine if spread until out of control just like the dormitory, will students take national exams from home? If that's the case, they may be lockdown in home or other facility area.. Sent from HUAWEI YAL-L21 using GAGT",6/7/20 17:46,38,Circuit Breaker,40,2,-11.927987415869488,7,2,0,6.997304732163007,1,0,0.0
892,892,968,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,All these are picked up because of forced testing or because these people were sick and went to the doctor?,6/7/20 17:46,20,Circuit Breaker,20,1,-9.803272504018768,4,2,0,36.26203009049669,4,0,0.0
893,893,969,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"If this is really all planned, and the way it is put that there was strategy and purpose behind it, why the choice of children > 12 years?  Why not <12 years. Why couldn't they be tested like this from mid May?  Too may migrants to test?",6/7/20 17:48,43,Circuit Breaker,46,2,-9.735985223841668,9,1,0,9.750975974612034,1,0,1.0
894,894,970,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"iammole wrote: Low viral load...... It's like telling you there's armed terrorists on the loose, but to pacify pple, don't be alarmed, they only have few bullets. pap is really FOS. Lol... Well say...",6/7/20 18:10,31,Circuit Breaker,34,2,-12.453530259640686,10,1,1,12.054242843019079,2,0,0.0
895,895,971,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Tat must be a legit good news for all students,6/7/20 18:11,10,Circuit Breaker,10,0,-11.364496263711494,1,0,0,36.84829056280764,4,0,0.0
896,896,972,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"so is 4 students or 5 students tio ? news say 4 students, chubby mak says 5 students.....pew chui ah lol",6/7/20 18:11,17,Circuit Breaker,21,1,-13.870178279682282,4,1,0,13.290790448140323,2,0,0.0
897,897,973,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Foresee schools could close again and probably another cb too.,6/7/20 18:11,10,Circuit Breaker,10,0,-12.89670610736426,1,1,0,35.67576961818574,4,0,0.0
898,898,974,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"stupidog wrote: so is 4 students or 5 students tio ? news say 4 students, chubby mak says 5 students.....pew chui ah lol One is non teaching staff",6/7/20 18:11,24,Circuit Breaker,28,2,-14.024970768159752,7,1,0,11.478008434499786,2,0,0.0
